Date,E-Series PM25_ugm3,E-Series ambient_Temp_C,E-Series rh_pct,E-Series Pressure_mbar,E-Series WindSpeed_ms,E-Series WindDirection_Deg,FEM ambient_Temp_C,FEM rh_pct,FEM Pressure_mbar,FEM BAM WindSpeed_ms,airport_temp_c,airport_rh_pct,airport_wind_dir_10degs,airport_wind_spd_kmh,airport_vis_km,airport_press_kpa,Reference Method PM25_ugm3
7:00:00 PM,0.074689655,-3.037637931,35.19965517,923.637931,3.156766667,162.0011296,-0.1,85.3,921.1244616,3.916666667,-0.8,92,17,27,2,91.42,0
8:00:00 PM,0.035862069,-3.120396552,35,922.9827586,3.355416667,155.4395457,-0.2,87.2,920.3245272,3.944444444,-1,94,16,24,2.4,91.35,0
9:00:00 PM,0.16087931,-3.114913793,35,921.8965517,3.144383333,147.2124915,-0.2,87.3,919.3912704,3.722222222,-0.7,93,16,31,4,91.25,0
10:00:00 PM,1.217137931,-2.936534483,35,920.9655172,4.207716667,149.6829185,0,86.7,918.4580136,4.972222222,-0.5,91,16,30,4.8,91.15,0
11:00:00 PM,0.866448276,-2.729758621,34.52931034,920,2.91795,157.3797693,0.1,84.1,917.5247568,3.472222222,-0.3,88,18,21,16.1,91.08,0
12:00:00 AM,0.094724138,-2.507724138,35.72586207,919.6551724,3.0573,171.3712059,0.4,81.5,917.1247896,3.611111111,-0.5,88,18,20,24.1,91.04,1
1:00:00 AM,1.589051724,-2.598293103,34.64948276,918.637931,2.380766667,184.989615,0.3,81.1,916.1915328,2.861111111,-0.4,87,18,18,16.1,90.91,1
2:00:00 AM,0.060275862,-2.615155172,35.24431034,917.5,3.389766667,162.0121854,0.2,81.7,914.9916312,4.027777778,-0.5,89,16,24,4.8,90.82,0
3:00:00 AM,0.031568966,-2.890344828,34.85931034,916.4655172,3.311583333,153.9365731,0,84.1,913.925052,3.861111111,-0.6,90,17,27,11.3,90.71,0
4:00:00 AM,0.035810345,-3.053172414,35.43672414,915.4827586,3.860633333,158.2594182,0,83.8,912.9917952,4.5,-0.7,90,16,30,11.3,90.62,1
5:00:00 AM,0.030103448,-2.914189655,34.32068966,914.5689655,3.582633333,161.765874,0.1,83,911.925216,4.555555556,-0.5,89,18,23,16.1,90.51,0
7:00:00 AM,0.229827586,-2.870413793,35.24568966,912.9827586,2.9483,158.7346758,0.1,83.9,910.4586696,3.527777778,-1.2,93,17,23,4,90.37,0
8:00:00 AM,0.193896552,-3.266224138,35.04586207,912.2068966,3.128566667,152.3323162,-0.2,85.1,909.92538,4,-0.8,92,16,30,24.1,90.32,0
9:00:00 AM,1.147896552,-3.325293103,35.55172414,912,2.6166,152.6727085,-0.3,84.9,909.7920576,2.861111111,-1.9,93,19,22,48.3,90.35,3
10:00:00 AM,0.606275862,-3.343810345,34.30603448,912.5172414,2.599316667,157.6127528,-0.2,84,910.1920248,3.277777778,-0.9,91,17,23,48.3,90.38,2
11:00:00 AM,0.824706897,-3.040224138,35.85517241,913.3275862,3.198233333,150.8079627,-0.1,83.9,910.9919592,3.722222222,-0.4,90,16,27,48.3,90.48,0
12:00:00 PM,0.333310345,-2.439241379,35.31017241,914.3448276,3.270333333,148.1930347,0.2,83.1,911.925216,3.972222222,-0.2,88,16,27,48.3,90.58,0
1:00:00 PM,0.780155172,-1.697137931,35.09189655,915.5172414,2.987683333,138.3803982,0.9,80.5,913.25844,3.527777778,0.5,86,15,21,40.2,90.74,1
2:00:00 PM,0.515827586,-1.011172414,34.57758621,917.1896552,2.698683333,141.6878415,1.4,79,914.9916312,3.111111111,1.2,82,16,26,32.2,90.91,5
3:00:00 PM,0.252844828,-0.033465517,35.21551724,918.8965517,3.061716667,140.9777938,2.2,76.2,916.7248224,3.638888889,1.6,82,16,29,64.4,91.08,3
4:00:00 PM,0.350551724,0.57512069,35.16241379,920.6034483,3.56595,139.4909527,2.7,75,918.4580136,4.055555556,1.9,81,15,24,64.4,91.25,2
5:00:00 PM,1.015758621,-0.020258621,34.66827586,922.3275862,2.990866667,119.177843,2.7,72.8,920.0578824,3.444444444,1.3,78,15,23,64.4,91.41,3
6:00:00 PM,0.517310345,-0.827396552,34.94689655,924.0344828,3.75195,141.7776849,2.2,70,921.6577512,4.555555556,1.5,71,16,37,24.1,91.55,0
7:00:00 PM,0.821631579,-1.753403509,34.61859649,925.4912281,3.502033333,139.5743176,1.4,71.1,922.9909752,4.083333333,0.7,72,15,28,24.1,91.67,1
8:00:00 PM,0.517224138,-2.238310345,34.90793103,926.4655172,3.10595,147.4807115,1.1,69.1,924.1908768,3.527777778,-0.3,76,16,29,24.1,91.79,2
9:00:00 PM,0.808931034,-3.121948276,34.92241379,927.6206897,2.13085,140.0087006,0.3,69.7,925.257456,2.555555556,-0.6,74,16,26,24.1,91.9,2
10:00:00 PM,0.939637931,-3.647103448,35.00155172,928.6896552,1.802583333,154.5455346,0,69.8,926.1907128,2.277777778,-2,79,16,26,24.1,91.96,2
11:00:00 PM,0.820431034,-3.713344828,34.94103448,929,2.704766667,144.9347309,-0.3,70.2,926.3240352,3.166666667,-1.5,75,16,17,24.1,91.97,0
12:00:00 AM,1.034448276,-3.940534483,34.83172414,929,1.833933333,144.5401418,-0.5,69.9,926.4573576,2.138888889,-1.6,75,16,23,24.1,91.99,2
1:00:00 AM,0.69537931,-3.564706897,35.07172414,929,2.848483333,159.3384101,-0.2,68.2,926.4573576,3.666666667,-1.1,77,16,39,24.1,91.96,4
2:00:00 AM,0.55462069,-3.391034483,34.895,928.2413793,3.916833333,148.6922839,-0.2,70,925.7907456,4.388888889,-1.2,77,17,28,24.1,91.92,1
3:00:00 AM,0.413810345,-3.279362069,34.9312069,928,3.148733333,167.1227371,-0.2,69.8,925.3907784,3.805555556,-1.2,78,17,26,24.1,91.86,0
4:00:00 AM,0.341896552,-2.972637931,34.84327586,927.1551724,3.22135,158.7543447,0.1,69.1,924.590844,4.027777778,-0.6,74,17,33,24.1,91.79,0
5:00:00 AM,0.436741379,-2.592068966,34.57068966,926.6034483,3.860933333,167.7448674,0.5,65.8,923.924232,4.555555556,-1,74,18,26,24.1,91.69,2
6:00:00 AM,0.267224138,-2.73187931,34.79465517,925.7931034,3.5664,152.9916339,0.3,66.3,922.9909752,4.25,-0.7,73,16,22,24.1,91.61,2
7:00:00 AM,0.429568966,-2.504758621,34.70689655,924.6034483,3.431033333,152.5774208,0.6,66.2,921.924396,4.472222222,0.2,69,16,35,24.1,91.5,0
8:00:00 AM,0.488517241,-2.640189655,34.82189655,923.0172414,3.140366667,153.2247108,0.3,67.1,920.3245272,3.611111111,-0.5,72,16,34,24.1,91.3,0
9:00:00 AM,0.478413793,-3.0565,34.9887931,921.2931034,3.6718,155.8710258,0,68.6,918.591336,4.388888889,-1,76,19,23,48.3,91.17,0
10:00:00 AM,0.403706897,-2.960034483,34.82206897,920.2758621,2.799,154.1437156,0.2,67.7,917.6580792,3.5,0,70,14,27,64.4,91.08,0
11:00:00 AM,0.670931034,-1.895551724,34.85482759,919.3793103,3.324966667,134.3365361,0.9,65.6,916.8581448,3.638888889,-0.2,74,16,29,48.3,90.98,0
12:00:00 PM,0.941051724,-1.43237931,34.9912069,918.6206897,3.040183333,136.6346716,1.4,66.7,916.0582104,3.638888889,1.3,70,15,31,32.2,90.92,1
1:00:00 PM,1.057517241,-0.143103448,34.84482759,917.7758621,3.151933333,131.804715,2.1,66,915.1249536,3.555555556,1.2,71,15,25,32.2,90.83,2
2:00:00 PM,0.823275862,0.074568966,34.82637931,916.9655172,2.999683333,135.3282474,2.5,65.3,914.4583416,3.527777778,1.7,71,16,26,32.2,90.76,0
3:00:00 PM,0.538775862,0.069672414,34.9912069,916,3.8945,139.7922258,2.6,68.5,913.6584072,4.333333333,1.8,77,15,25,48.3,90.69,0
4:00:00 PM,0.544551724,-0.320982759,34.85775862,915.9482759,4.185166667,141.7855957,2.4,74.1,913.25844,4.888888889,1.5,81,16,35,64.4,90.65,1
5:00:00 PM,0.902327586,-0.727241379,35.1837931,915,4.085716667,149.2924956,2.1,77.3,912.7251504,4.666666667,1.4,83,16,33,64.4,90.6,0
6:00:00 PM,0.231327586,-0.70562069,35.47413793,915,3.532,139.5578088,2.2,77.7,912.591828,4.055555556,1.7,83,16,29,24.1,90.61,0
7:00:00 PM,0.324724138,-0.549896552,34.74413793,915,3.72285,146.8066787,2.3,78,912.4585056,4.305555556,1.7,83,15,32,24.1,90.58,0
8:00:00 PM,0.966135593,-0.594474576,34.8459322,914.2711864,3.282116667,152.1411058,2.3,77.3,912.0585384,3.861111111,1.5,84,18,26,24.1,90.56,2
9:00:00 PM,0.905338983,-0.459169492,35.43372881,914.0169492,3.628166667,157.1854813,2.4,77.1,911.7918936,4.333333333,1.3,85,17,27,24.1,90.51,2
10:00:00 PM,0.859172414,-0.676568966,35.14655172,913.9655172,3.645416667,170.2630109,2.2,77.4,911.258604,4.222222222,0.9,85,20,22,24.1,90.46,6
11:00:00 PM,0.183827586,-0.601310345,34.98862069,913.3965517,3.305166667,164.9866024,2.4,76.3,911.1252816,3.972222222,0.9,85,17,26,16.1,90.46,3
12:00:00 AM,0.428034483,-1.005189655,35.07051724,913,3.247916667,154.2873304,2,78.9,910.7253144,3.777777778,1,84,19,22,16.1,90.43,0
1:00:00 AM,1.343396552,-1.729741379,35.615,913,2.673383333,200.1244307,1.4,80.1,910.4586696,3.083333333,0.3,87,20,20,24.1,90.38,1
2:00:00 AM,0.410896552,-1.926396552,34.50862069,913,3.30815,164.8382179,1.3,79.9,910.3253472,3.972222222,0,87,16,30,24.1,90.37,3
3:00:00 AM,0.566086207,-2.455448276,35.66517241,913,2.5891,148.9248718,0.9,80.3,910.3253472,3.166666667,-0.5,87,17,22,24.1,90.4,2
4:00:00 AM,0.737086207,-2.336672414,34.97706897,912.2586207,3.118316667,143.6397232,1,79.6,909.92538,3.833333333,0.2,85,16,33,24.1,90.33,3
5:00:00 AM,0.180982759,-2.168706897,35.11655172,912,3.593633333,149.7576509,1.2,78.2,909.5254128,4.25,-0.1,85,18,25,24.1,90.33,3
6:00:00 AM,0.386517241,-1.768241379,34.83758621,912,3.72735,158.5198533,1.5,75.7,909.7920576,4.416666667,0.2,82,17,35,24.1,90.31,0
7:00:00 AM,0.469758621,-2.266293103,35.53448276,912,3.632766667,146.8340453,0.9,76.8,909.3920904,4.055555556,-1.8,87,17,22,24.1,90.3,0
8:00:00 AM,0.709793103,-3.199706897,35.58637931,912,2.2642,173.6288813,0.1,78.6,909.3920904,2.638888889,-1.6,87,20,14,24.1,90.3,0
9:00:00 AM,0.69537931,-3.348448276,34.88637931,912,2.054516667,167.7001378,0.1,79.6,909.6587352,2.666666667,-0.8,87,16,23,64.4,90.31,0
10:00:00 AM,0.708327586,-2.498844828,36.15517241,912,3.363566667,150.8874007,0.7,78.7,909.7920576,4.305555556,-0.2,86,17,32,64.4,90.36,1
11:00:00 AM,0.807465517,-2.341086207,35.12068966,912,4.47425,151.5363726,0.5,78.8,909.7920576,5.305555556,-0.5,86,17,36,64.4,90.33,1
12:00:00 PM,0.534517241,-2.209396552,35.27,912.3448276,3.329666667,149.4223134,0.6,78.6,910.0587024,3.666666667,-0.3,85,15,17,64.4,90.4,2
1:00:00 PM,0.803241379,0.167051724,34.95103448,913,2.670116667,160.0562917,1.6,73.9,910.591992,3.388888889,1.3,77,16,27,64.4,90.43,3
2:00:00 PM,0.750068966,2.654896552,34.45672414,913,3.682966667,146.6786486,2.8,68.3,910.8586368,4.166666667,2,73,16,29,64.4,90.43,4
3:00:00 PM,0.594964912,2.637298246,34.38754386,913.3333333,3.747533333,149.2300443,3,67.4,911.1252816,4.111111111,2.3,72,16,19,64.4,90.48,2
4:00:00 PM,0.389396552,1.323258621,34.58034483,914,2.997416667,127.4256917,3.3,66.9,911.3919264,3.638888889,1.9,75,15,21,64.4,90.5,2
5:00:00 PM,0.95112069,-0.260034483,34.99568966,914,3.167733333,125.5575961,2.6,71,911.6585712,3.888888889,0.6,81,15,21,64.4,90.53,2
6:00:00 PM,0.99137931,-1.846551724,35.00724138,914.7931034,2.9186,142.0814512,1.4,75.6,912.1918608,3.583333333,0.6,80,15,25,24.1,90.56,1
7:00:00 PM,0.994224138,-1.162413793,35.14068966,915,2.73475,95.61951313,2.1,72,912.4585056,3.111111111,1.1,78,12,16,24.1,90.6,1
8:00:00 PM,1.357689655,-1.377206897,34.635,915.3275862,2.552233333,109.6355899,1.8,68.9,912.9917952,2.861111111,0.9,71,16,34,24.1,90.63,1
9:00:00 PM,0.8405,-1.871810345,34.63655172,915.9310345,2.912583333,153.9451033,1.3,67.3,913.3917624,3.527777778,-0.1,74,16,30,24.1,90.7,2
10:00:00 PM,0.941068966,-2.685775862,34.68086207,916.0689655,3.064266667,146.2975322,0.5,69.5,913.7917296,3.555555556,-0.4,74,17,28,24.1,90.76,2
11:00:00 PM,0.373603448,-2.643258621,34.90068966,917,2.736416667,148.1136764,0.7,67.5,914.3250192,3.25,-0.1,72,15,21,24.1,90.81,3
12:00:00 AM,0.242758621,-3.065931034,35.0662069,917.0689655,2.602183333,148.6414844,0.3,69.7,914.8583088,3.111111111,-0.6,77,16,26,24.1,90.84,1
1:00:00 AM,0.100551724,-3.630155172,35.15068966,917.9137931,2.990916667,148.1915196,-0.3,73.5,915.1249536,3.277777778,-1.1,79,16,23,24.1,90.89,0
2:00:00 AM,0.250017241,-3.672551724,35.02603448,918,2.5639,137.5012331,-0.2,73.9,915.6582432,3.25,-2,83,18,31,24.1,90.91,1
3:00:00 AM,0.818913793,-4.169327586,34.93948276,918.6551724,2.406633333,162.1562865,-0.7,75.7,916.0582104,2.888888889,-2.7,83,19,22,24.1,90.98,1
4:00:00 AM,0.749965517,-4.471965517,35.37810345,919,2.037583333,146.9231842,-0.9,77.2,916.4581776,2.527777778,-2.4,86,17,29,24.1,90.99,0
5:00:00 AM,0.630758621,-4.155258621,35.03034483,919,2.287916667,145.2408064,-0.8,77.1,916.5915,2.805555556,-2.6,86,18,22,24.1,91.01,0
6:00:00 AM,1.188241379,-5.765396552,34.86086207,919.4482759,1.084833333,92.12656312,-2,80.1,916.8581448,1.194444444,-2.8,87,11,7,24.1,91.02,2
7:00:00 AM,0.702586207,-6.346517241,35.9137931,920,1.144933333,147.6655349,-2,79.9,917.1247896,1.555555556,-3.1,86,17,27,24.1,91.06,2
8:00:00 AM,0.949672414,-6.123965517,34.61189655,920,1.502216667,139.846645,-2.3,80.2,917.258112,1.833333333,-2.9,86,18,14,24.1,91.09,2
9:00:00 AM,1.771586207,-6.742206897,36.25310345,920,1.2227,147.0769436,-2.7,81,917.5247568,1.472222222,-3.8,87,18,15,64.4,91.1,3
10:00:00 AM,2.944017241,-7.383931034,35.07051724,920.1896552,0.737866667,55.13342714,-3.5,82.4,917.7914016,1,-3.9,88,9,9,64.4,91.13,2
11:00:00 AM,12.76139655,-7.448689655,33.76586207,921,0.459633333,245.214462,-4,82.8,918.1913688,0.861111111,-3.8,86,18,11,64.4,91.16,7
12:00:00 PM,7.750224138,-5.456189655,36.00586207,921,0.540583333,194.8794723,-2.7,78.6,918.591336,1,-2.7,82,17,19,64.4,91.2,8
1:00:00 PM,2.823224138,-3.438655172,35.26448276,921,1.5354,119.6827692,-1.2,75.5,918.591336,1.722222222,-1.7,80,17,24,64.4,91.21,6
2:00:00 PM,1.264327586,0.930948276,34.5962069,921,2.57125,144.6099776,0.2,70.4,918.7246584,3.222222222,-1.6,80,17,24,64.4,91.2,3
3:00:00 PM,0.877913793,1.205482759,34.44534483,921.137931,2.97125,148.8986076,0.9,68.5,918.8579808,3.472222222,-0.9,77,17,20,64.4,91.24,1
4:00:00 PM,0.754275862,-2.032086207,34.60051724,921.8103448,2.181583333,167.0720238,0.2,70.6,919.1246256,2.611111111,-2.2,81,17,22,64.4,91.26,0
5:00:00 PM,1.579051724,-4.373448276,34.96241379,922,0.853466667,141.050396,-0.7,73.5,919.3912704,1.166666667,-2.4,82,14,14,64.4,91.3,0
6:00:00 PM,11.6112069,-5.880758621,35.38396552,922.4827586,0.4317,217.4672048,-1.6,76.1,919.92456,0.888888889,-2.4,83,19,8,24.1,91.35,6
7:00:00 PM,3.218310345,-6.277706897,35.04155172,923,0.249166667,173.148189,-2.1,77.3,920.3245272,0.694444444,-3.3,85,36,2,24.1,91.38,8
8:00:00 PM,6.330655172,-6.951051724,35.51293103,923.0862069,0.05235,166.8685456,-2.8,79.4,920.7244944,0.555555556,-5.3,89,36,2,24.1,91.43,9
9:00:00 PM,15.83396552,-8.073293103,35.395,924,0.073116667,173.3069694,-3.7,81,921.257784,0.611111111,-6.3,89,27,5,24.1,91.47,16
10:00:00 PM,26.91137931,-8.190741379,34.4887931,924.0344828,0.0359,179.2911729,-4.4,82.1,921.5244288,0.611111111,-5.7,89,36,2,24.1,91.52,20
11:00:00 PM,26.30206897,-8.030862069,33.81741379,924.9827586,0.2223,146.3188186,-4.9,83.8,922.1910408,0.805555556,-6.5,90,24,4,16.1,91.58,14
12:00:00 AM,14.53448276,-9.336034483,34.43103448,925.1896552,0.300316667,146.8494048,-5.7,85.2,922.7243304,0.888888889,-8,91,26,5,16.1,91.63,13
1:00:00 AM,11.92277966,-9.759322034,32.95627119,926,0.723216667,137.6288134,-6.8,86.4,923.25762,1.166666667,-7.4,90,18,5,16.1,91.68,8
2:00:00 AM,6.095966102,-9.261864407,33.55355932,926.8305085,1.087783333,123.1800353,-6.5,85.2,923.924232,1.388888889,-6.4,89,18,8,16.1,91.75,9
3:00:00 AM,7.047637931,-9.006724138,34.89068966,927.0689655,0.8607,140.2315577,-6,84,924.590844,1.166666667,-6.4,90,17,8,16.1,91.82,7
4:00:00 AM,6.116344828,-8.4785,34.24293103,928,0.908983333,123.7326567,-5.6,83.3,925.1241336,1.194444444,-6.1,89,15,10,16.1,91.86,4
5:00:00 AM,8.036275862,-8.582758621,33.79603448,928.0517241,1.063283333,138.7338341,-5.7,82.5,925.5241008,1.305555556,-6.5,89,16,9,16.1,91.91,3
6:00:00 AM,7.682672414,-8.669017241,34.79741379,929,0.867666667,139.2640852,-5.6,81.8,926.1907128,1.222222222,-6.1,88,16,10,24.1,91.97,5
7:00:00 AM,5.967,-8.044844828,32.89051724,929.2931034,0.857633333,133.1422392,-5.4,81.7,926.7240024,1.138888889,-5.3,87,16,13,24.1,92.01,4
8:00:00 AM,3.228465517,-8.070534483,34.9312069,930,1.1536,128.2634026,-5,81.2,927.1239696,1.527777778,-5,86,16,11,24.1,92.06,1
9:00:00 AM,2.949758621,-8.097068966,34.92413793,930.2586207,0.686833333,93.33003254,-5.1,81.4,927.6572592,0.916666667,-5.7,88,9,6,48.3,92.13,4
10:00:00 AM,3.432431034,-7.595844828,33.42827586,931,0.848883333,140.6429041,-4.9,81,928.3238712,1.222222222,-6,88,15,5,64.4,92.19,5
11:00:00 AM,4.155,-7.152385965,34.85508772,931.8421053,0.36105,143.7877646,-4.6,79.4,929.1238056,0.777777778,-5.6,87,15,5,64.4,92.28,2
12:00:00 PM,1.943948276,-6.268344828,34.95551724,932.3793103,0.985083333,147.0792319,-4.2,78,929.7904176,1.277777778,-4.7,83,14,4,64.4,92.35,0
1:00:00 PM,1.742844828,-5.387482759,34.96982759,933,1.009666667,140.2110815,-3.5,75.7,930.4570296,1.25,-4,82,13,6,64.4,92.4,1
2:00:00 PM,1.103413793,-4.520741379,34.77034483,933.8793103,0.641266667,139.7701207,-2.8,72.9,931.256964,0.888888889,-3.4,79,36,1,64.4,92.48,1
3:00:00 PM,3.997224138,-4.172827586,34.73534483,934.5862069,0.3392,256.5712633,-2,70.9,931.923576,0.694444444,-3.2,79,1,3,64.4,92.54,4
4:00:00 PM,3.847672414,-5.025706897,35.11534483,935,0.57265,293.3345396,-2.3,75.3,932.4568656,1,-3.5,84,36,5,64.4,92.59,6
5:00:00 PM,11.49881034,-6.863517241,35.23534483,935.7241379,0.14795,269.7848401,-3.1,78.2,933.1234776,0.805555556,-4.1,86,33,4,64.4,92.66,11
6:00:00 PM,11.16941379,-6.722706897,34.86637931,936.2413793,0.2354,326.5311871,-3.5,78.3,933.6567672,0.833333333,-4.3,84,35,7,24.1,92.72,11
7:00:00 PM,4.436758621,-7.078275862,34.96844828,937,0.607116667,0.444056931,-3.9,77.6,934.4567016,1.111111111,-4.8,84,2,6,24.1,92.78,8
8:00:00 PM,5.943931034,-7.396362069,34.97413793,937.4137931,0.469666667,343.1509261,-4.3,78.1,934.8566688,0.944444444,-4.8,85,34,7,24.1,92.82,9
9:00:00 PM,5.781637931,-7.366534483,35.00275862,938,0.249083333,4.300442446,-4.3,78.8,935.3899584,0.805555556,-4.6,85,36,8,24.1,92.88,8
10:00:00 PM,5.356327586,-7.183086207,35.0962069,938.6206897,0.313966667,359.5822209,-4.2,79.6,935.923248,0.805555556,-4.2,85,35,9,24.1,92.93,6
11:00:00 PM,5.150810345,-7.042827586,35.10482759,939,0.388966667,359.5953321,-4,80,936.4565376,0.916666667,-4.2,85,34,9,24.1,93,7
12:00:00 AM,4.326103448,-6.962672414,34.98137931,939.8793103,0.54745,11.28067379,-4,79.8,937.1231496,0.888888889,-4.5,86,36,4,24.1,93.07,6
1:00:00 AM,3.116344828,-7.010465517,35.03448276,940.1206897,0.316333333,289.4202564,-3.9,78.7,937.6564392,0.861111111,-4.6,87,33,5,24.1,93.11,4
2:00:00 AM,5.334741379,-7.084758621,34.90086207,941,0.136466667,0.227880466,-3.9,79.6,938.0564064,0.722222222,-4.1,83,35,7,24.1,93.15,4
3:00:00 AM,6.376448276,-7.318551724,35.02172414,941,0.309766667,356.2858887,-4.2,80.2,938.4563736,0.722222222,-4.7,86,34,5,24.1,93.18,8
4:00:00 AM,5.056086207,-7.881172414,35.13068966,941.5172414,0.040766667,11.8519578,-4.6,81.2,938.8563408,0.611111111,-4.7,85,34,5,24.1,93.21,6
5:00:00 AM,5.280086207,-7.993258621,34.10913793,942,0.042566667,343.6157673,-4.8,81.1,939.1229856,0.583333333,-4.8,85,35,9,24.1,93.23,4
6:00:00 AM,3.560396552,-7.968310345,34.13637931,942,0.379333333,10.03847198,-4.8,81.4,939.1229856,0.888888889,-5.6,88,35,6,24.1,93.23,2
7:00:00 AM,2.702551724,-8.550172414,34.84068966,942,0.185216667,354.1808501,-5.3,81.7,939.1229856,0.666666667,-6.1,89,36,1,24.1,93.23,2
8:00:00 AM,6.038810345,-8.769258621,32.73862069,942,0.084133333,252.9989056,-5.4,81.3,939.256308,0.694444444,-6.2,89,27,4,24.1,93.25,6
9:00:00 AM,8.522810345,-9.127413793,34.41931034,942,0.10785,259.514381,-5.7,82.1,939.5229528,0.666666667,-5.5,87,28,6,64.4,93.29,7
10:00:00 AM,21.57734483,-9.06137931,33.655,942.637931,0.055466667,255.7040197,-5.7,81.6,939.92292,0.583333333,-6.1,87,31,6,64.4,93.33,16
11:00:00 AM,19.25103448,-8.705172414,33.81603448,943,0.1981,249.2479824,-5.6,81.2,940.1895648,0.694444444,-5.8,87,28,7,64.4,93.35,14
12:00:00 PM,8.146724138,-7.952310345,34.59896552,943,0.276316667,357.6198343,-5.4,80.9,940.4562096,0.666666667,-5.7,87,30,5,64.4,93.37,9
1:00:00 PM,14.67387931,-7.411775862,34.9412069,943,0.19145,290.8750487,-4.8,78.8,940.589532,0.611111111,-5.2,84,32,7,64.4,93.37,7
2:00:00 PM,5.627689655,-7.617534483,34.07017241,943,0.16485,329.594195,-5,79.3,940.4562096,0.833333333,-5.9,86,35,4,64.4,93.36,7
3:00:00 PM,5.747327586,-3.111810345,33.63655172,943,0.39435,269.9941451,-4.6,75.8,940.589532,0.861111111,-6.5,88,36,2,64.4,93.36,5
4:00:00 PM,5.336206897,-5.202793103,34.10931034,943,0.010516667,219.8399565,-3.7,71.1,940.1895648,0.666666667,-6.3,88,29,5,64.4,93.31,5
5:00:00 PM,19.60622414,-10.27965517,31.24396552,942.9137931,0.025533333,178.3632107,-5.7,78.6,939.7895976,0.777777778,-8,90,26,7,64.4,93.29,24
6:00:00 PM,23.37068966,-11.9237931,32.0187931,942,0.24065,183.5626475,-7.5,80.1,939.5229528,0.916666667,-9.9,89,25,5,64.4,93.27,17
7:00:00 PM,17.89241379,-13.49913793,30.58603448,942,0.221166667,172.194213,-9.3,81.4,939.3896304,0.888888889,-12.7,87,22,4,24.1,93.24,12
8:00:00 PM,11.80132759,-14.54672414,30.07448276,942,0.509233333,150.4784589,-10.9,83,939.1229856,1.138888889,-12.8,85,21,6,24.1,93.23,8
9:00:00 PM,8.552706897,-14.235,30.85206897,942,1.021266667,129.7617459,-11.2,84,938.8563408,1.388888889,-11,88,16,11,24.1,93.2,4
10:00:00 PM,11.70931034,-13.68465517,31.7312069,941.1206897,1.027616667,134.250729,-10.7,83.2,938.589696,1.388888889,-11.1,87,17,7,24.1,93.16,4
11:00:00 PM,8.816568966,-13.51844828,31.66258621,941,0.86225,140.3317916,-10.7,82.5,938.1897288,1.166666667,-11,88,36,3,24.1,93.15,4
12:00:00 AM,7.954258621,-13.4437931,31.24586207,941,1.09945,132.9187088,-10.8,81.8,938.1897288,1.444444444,-12.1,86,14,15,24.1,93.11,3
1:00:00 AM,5.514362069,-15.15982759,29.16931034,941,0.59005,147.4681486,-11.9,81.2,937.7897616,1.111111111,-12.9,86,13,7,24.1,93.09,5
2:00:00 AM,6.602155172,-16.06517241,27.92051724,940.1551724,0.790666667,137.8505604,-12.6,82.1,937.3897944,1.222222222,-12.9,86,15,17,24.1,93.03,4
3:00:00 AM,5.788706897,-15.81465517,27.50431034,940,0.184283333,139.6149978,-12.6,81,936.9898272,0.75,-11.9,85,14,5,24.1,93,2
4:00:00 AM,3.498586207,-14.65586207,28.81017241,939.5344828,0.3534,149.9327938,-11.9,79.6,936.58986,0.916666667,-11.8,86,13,4,12.9,92.95,2
5:00:00 AM,7.699448276,-14.11827586,29.73431034,939,0.594166667,131.9716574,-11.3,79.1,936.1898928,1.166666667,-11.6,87,14,9,12.9,92.92,2
6:00:00 AM,6.813474576,-13.50559322,31.13559322,938.4915254,0.557916667,142.1940203,-10.8,81.8,935.6566032,1.083333333,-10.9,88,16,9,16.1,92.85,2
7:00:00 AM,2.274067797,-13.17779661,32.49169492,938,0.835016667,105.7689951,-10.5,84.1,935.256636,1.138888889,-10.6,88,15,5,24.1,92.84,1
8:00:00 AM,3.525948276,-13.0662069,32.53706897,938,1.18225,114.7464366,-10.3,82.5,934.9899912,1.444444444,-10.6,88,11,5,24.1,92.8,1
9:00:00 AM,3.298844828,-12.83862069,32.665,938,0.753133333,99.3992686,-10.1,82.8,934.8566688,1.055555556,-10.3,88,11,4,24.1,92.8,0
10:00:00 AM,7.509448276,-12.22603448,31.42810345,937.5172414,0.557116667,132.2091139,-9.6,81.7,934.7233464,1,-9.6,89,36,3,32.2,92.79,2
5:00:00 PM,2.047402299,-8.116793103,33.10758621,939.5517241,2.502583333,149.8217734,-5.1,79.8,937.1231496,3.194444444,-5.9,87,16,14,3.2,92.97,2
6:00:00 PM,2.934385057,-8.601034483,34.93517241,938.362069,1.237383333,113.828413,-5.7,84.4,935.923248,1.416666667,-6.3,91,15,8,2.4,92.87,1
7:00:00 PM,4.395074713,-8.59362069,34.70965517,937.5862069,0.316433333,72.46794694,-5.6,84.8,934.9899912,0.694444444,-6.3,92,35,5,2.4,92.76,5
8:00:00 PM,5.373350575,-8.688448276,34.80603448,936.4310345,0.587566667,282.6557605,-5.6,84.4,934.0567344,1.25,-6.1,90,35,8,6.4,92.7,5
9:00:00 PM,2.941574713,-8.911206897,34.81603448,936,0.510066667,317.2439107,-5.9,82.7,933.7900896,1.055555556,-6.3,90,33,6,9.7,92.69,4
