,E Series Sensor Data,Linear Regression Prediction,Reference pm Measurement
5570,0.267206897,2.050509792,4
5571,0.451189655,2.166160241,2
5572,0.711206897,2.398085526,0
5573,0.087637931,2.030247249,0
5574,0.376413793,2.217236373,0
5575,0.487103448,2.177266094,0
5576,0.267258621,2.121658028,0
5577,0.159525424,1.970203101,0
5578,0.58187931,2.279511827,0
5579,0.436758621,2.219428193,0
5580,0.533051724,2.287554423,1
5581,0.879310345,2.431025919,2
5582,0.545896552,2.207694552,1
5583,0.784465517,2.381208165,0
5584,0.0905,1.997368078,0
5585,0.005741379,1.90482833,0
5586,0.208293103,2.061522073,0
5587,0.136482759,2.057423757,0
5588,0.028706897,1.998128553,3
5589,0.313172414,2.178793268,3
5590,0.853482759,2.50258098,1
5591,0.155155172,2.048765133,4
5592,0.025844828,2.014246014,4
5593,0.060310345,1.933699513,0
5594,0.331896552,2.209194572,0
5595,0.456844828,2.17431727,0
5596,0.449689655,2.167154335,0
5597,0.185258621,2.024645037,0
5598,0.23412069,2.124371822,0
5599,0.099103448,2.058442914,1
5600,0.313155172,2.175009527,0
5601,0.181,2.114483703,0
5602,0.111982759,1.960468168,0
5603,0.731327586,2.328918126,2
5604,0.551775862,2.216771433,2
5605,0.699689655,2.355072984,2
5606,0.104827586,1.955048827,0
5607,0.007155172,1.972140191,0
5608,0.133603448,2.045822545,0
5609,0.711224138,2.399167867,0
5610,0.323293103,2.158728128,0
5611,0.004293103,1.893367661,2
5612,0.056,1.934657879,0
5613,0.226982759,2.04414787,0
5614,0.175224138,2.067599173,0
5615,0.034431034,1.979529388,0
5616,0.17812069,1.978689377,0
5617,0.362983051,2.103842698,1
5618,1.180762712,2.688499308,0
5619,0.590517241,2.224308059,1
5620,0.55887931,2.280490113,0
5621,0.501448276,2.159271186,0
5622,0.232758621,2.030075612,0
5623,0.364896552,2.05794542,0
5624,0.254344828,2.046356538,0
5625,0.294534483,2.06779931,0
5626,0.066086207,1.877051839,0
5627,0.166586207,1.944379245,0
5628,0.199689655,1.947805978,0
5629,0.175241379,1.980449235,0
5630,0.137896552,2.016394111,0
5631,0.239736842,2.098389971,0
5632,0.429637931,2.208598232,0
5633,0.471327586,2.225094641,0
5634,0.586155172,2.29862221,1
5635,0.630741379,2.328661033,0
5636,0.504258621,2.25672772,0
5637,0.396534483,2.178215829,0
5638,0.587655172,2.313022769,0
5639,0.392224138,2.181311288,0
5640,0.485586207,2.244795855,0
5641,0.380758621,2.157071769,0
5642,0.653724138,2.345611681,0
5643,0.965534483,2.529097877,1
5644,0.524431034,2.272544899,3
5645,0.466982759,2.223804499,2
5646,0.637931034,2.314094221,0
5647,0.520103448,2.257562523,0
5648,0.476965517,2.226781638,0
5649,0.520155172,2.255138404,1
5650,0.951155172,2.469780467,2
5651,0.484224138,2.196311402,3
5652,0.770051724,2.390412724,2
5653,1.045965517,2.567582253,0
5654,0.942517241,2.516039968,1
5655,0.964068966,2.530509162,3
5656,0.977034483,2.552335054,0
5657,1.110603448,2.63958566,0
5658,1.466931034,2.858047459,0
5659,0.754310345,2.417408369,2
5660,0.65662069,2.361931411,2
5661,0.696827586,2.391161417,1
5662,0.857810345,2.478585512,0
5663,1.32037931,2.746705163,1
5664,0.880741379,2.467610119,1
5665,0.295982759,2.087997555,1
5666,1.057465517,2.536970014,1
5667,0.769762712,2.341029503,0
5668,0.442067797,2.120740429,0
5669,0.209758621,1.933728949,0
5670,0.912362069,2.366785267,1
5671,0.675310345,2.208875875,0
5672,0.831896552,2.30618471,0
5673,0.971241379,2.400933386,1
5674,0.943948276,2.363271962,0
5675,0.642293103,2.218644112,0
5676,0.765896552,2.330414954,0
5677,1.011517241,2.491098017,1
5678,1.229896552,2.674315551,0
5679,1.2025,2.666206632,1
5680,1.152275862,2.613966623,2
5681,1.255689655,2.672823446,3
5682,1.137913793,2.621849595,0
5683,1.22412069,2.679134827,0
5684,1.317517241,2.751333722,0
5685,1.425327586,2.815814104,0
5686,1.139275862,2.601330312,3
5687,1.219793103,2.641596052,3
5688,1.308948276,2.718242782,2
5689,1.377896552,2.736313919,3
5690,1.580413793,2.858564253,5
5691,2.265758621,3.254317865,3
5692,2.090551724,3.094236633,1
5693,2.080431034,3.118412517,0
5694,2.278741379,3.247237911,0
5695,1.949741379,3.01865305,2
5696,2.058913793,3.081706129,1
5697,2.024396552,3.066830043,2
5698,2.053137931,3.045517761,2
5699,1.781603448,2.903526447,1
5700,2.152344828,3.216975658,2
5701,2.102086207,3.187171671,2
5702,1.840482759,2.212234439,1
5703,1.61212069,2.06913542,2
5704,1.813241379,2.186144713,2
5705,1.803155172,2.198350885,2
5706,2.045913793,2.364821415,2
5707,2.367775862,2.559350637,1
5708,2.22412069,2.481465412,2
5709,2.7155,2.769594222,5
5710,3.564655172,3.284172273,3
5711,3.321810345,3.115038001,4
5712,2.926758621,2.84872005,4
5713,2.103448276,2.341533616,2
5714,2.159448276,2.370281015,5
5715,2.264310345,2.398002753,8
5716,2.806086207,2.741414978,6
5717,2.163775862,2.320199593,3
5718,2.722758621,2.635862578,2
5719,2.681034483,2.593023925,4
5720,3.146881356,2.866099762,5
5721,3.649745763,3.191408438,3
5722,5.839034483,4.556526893,0
5723,4.95262069,4.02348533,2
5724,3.617827586,3.217718377,3
5725,2.906637931,2.79816708,5
5726,3.053172414,2.941036979,5
5727,2.971310345,2.904060927,4
5728,3.423793103,3.169493867,1
5729,3.080396552,2.950881461,0
5730,3.40645614,3.172296361,2
5731,3.933982759,3.497682729,6
5732,3.570362069,3.282571924,6
5733,4.206844828,3.66735298,4
5734,4.432482759,3.782456868,4
5735,4.4095,3.765452493,4
5736,4.369258621,3.723854532,3
5737,4.645086207,3.862481176,3
5738,4.735655172,3.910829394,4
5739,4.413827586,3.683728807,3
5740,4.183844828,3.523226528,3
5741,3.97837931,3.403396143,2
5742,4.311775862,3.536413282,0
5743,4.214051724,3.490290192,0
5744,4.070431034,3.391365133,1
5745,6.044586207,4.629456981,5
5746,6.290258621,4.76412066,6
5747,6.293103448,4.786777557,7
5748,6.242793103,4.791001608,6
5749,5.925258621,4.688448688,4
5750,5.438241379,4.337702564,5
5751,5.127862069,4.205816493,4
5752,4.990034483,4.125948789,4
5753,4.915224138,4.056311404,4
5754,4.760017241,3.98801033,6
5755,4.475603448,3.797558273,6
5756,3.6365,3.319872628,6
5757,3.015793103,2.924749562,4
5758,3.063172414,2.94213794,2
5759,3.186706897,3.048063758,2
5760,2.73562069,2.778261101,1
5761,1.853413793,2.26167222,2
5762,2.235586207,2.481403227,3
5763,2.155155172,2.434871111,2
5764,2.91662069,2.89081498,1
5765,3.129275862,2.982990824,2
5766,3.26862069,3.060543649,5
5767,1.892241379,2.278587888,3
5768,1.590517241,2.067308886,0
5769,0.902275862,1.669873498,0
5770,0.715551724,1.503196716,0
5771,1.060327586,1.778927057,0
5772,0.216913793,1.251422628,0
5773,0.3597,1.362930569,1
5774,0.771482759,1.611202341,1
5775,0.196827586,1.260183156,0
5776,0.058844828,1.165816571,0
5777,0.650810345,1.550625976,2
5778,0.599172414,1.513501785,0
5779,0.379310345,1.366751075,0
5780,0.798810345,1.627187188,1
5781,0.948327586,1.735313883,2
5782,0.72562069,1.56546008,4
5783,0.934,1.703056193,2
5784,1.096241379,1.780519821,1
5785,0.887965517,1.66660682,0
5786,0.961241379,1.659271517,0
5787,1.464068966,1.940135789,1
5788,2.8175,2.750348789,4
5789,3.573258621,3.212790924,5
5790,2.8865,2.824177511,3
5791,3.020086207,2.833580199,2
5792,2.982758621,2.86291093,6
5793,2.780172414,2.728265567,4
5794,2.475551724,2.492321719,4
5795,2.245724138,2.380064528,3
5796,2.060310345,2.344018857,2
5797,1.995672414,2.300567262,3
5798,1.8865,2.224471398,3
5799,1.806068966,2.218919939,4
5800,1.510068966,2.016188386,3
5801,1.311741379,1.935981082,2
5802,1.282965517,1.921653414,1
5803,1.518689655,2.06112683,2
5804,1.619206897,2.08839025,2
5805,2.083310345,2.397799618,0
5806,1.962586207,2.324210357,2
5807,1.955465517,2.321852686,4
5808,1.941086207,2.2595794,2
5809,1.419603448,1.931382063,0
5810,1.507137931,1.954626992,2
5811,1.221224138,1.753316311,0
5812,1.258551724,1.754416112,0
5813,1.926672414,2.165589042,4
5814,1.795982759,2.08945693,2
5815,1.420982759,1.859450864,0
5816,1.735603448,2.060028669,0
5817,1.719793103,2.081936066,5
5818,0.774431034,1.542876808,4
5819,1.196827586,1.793454347,0
5820,1.474137931,1.957195873,0
5821,1.645086207,2.076804883,0
5822,1.913827586,2.225480181,3
5823,1.920915254,2.25530845,3
5824,0.992966102,1.67349153,2
5825,0.428103448,1.34878625,1
5826,0.221172414,1.219934867,0
5827,0.126413793,1.174408986,0
5828,0.73137931,1.525928626,0
5829,1.168103448,1.785194027,1
5830,0.270103448,1.245129256,0
5831,0.147948276,1.146169365,1
5832,0.127827586,1.087755467,0
5833,0.432482759,1.246189594,0
5834,0.748568966,1.438946196,0
5835,0.771551724,1.502259901,0
5836,0.678155172,1.407068234,1
5837,0.660931034,1.356199272,0
5838,1.267258621,1.723050303,0
5839,1.226948276,1.751089959,0
5840,1.023017241,1.637604247,0
5841,0.962655172,1.629581685,0
5842,0.971206897,1.647973051,0
5843,1.090517241,1.7249254,1
5844,1.936741379,2.222768018,2
5845,1.54737931,1.973080902,1
5846,1.258568966,1.811313729,2
5847,0.873586207,1.579990962,0
5848,0.913827586,1.610950369,0
5849,0.617810345,1.44486112,0
5850,1.202586207,1.798658492,1
5851,1.709741379,2.066508782,1
5852,1.183862069,1.737807441,0
5853,1.024431034,1.62196274,1
5854,0.922448276,1.594769163,0
5855,0.817534483,1.484273225,0
5856,0.669517241,1.399770867,0
5857,0.221155172,1.090450879,0
5858,0.610672414,1.269242634,0
5859,0.314672414,1.070655732,0
5860,0.392275862,1.184656046,0
5861,0.669534483,1.346723044,0
5862,0.695396552,1.319880051,0
5863,0.567482759,1.293732776,0
5864,0.985637931,1.579273299,0
5865,0.89362069,1.472582985,0
5866,0.70837931,1.368497988,0
5867,1.008568966,1.653559736,0
5868,0.617827586,1.411061392,0
5869,0.663758621,1.443420043,0
5870,0.801758621,1.494981761,1
5871,0.38937931,1.194521029,2
5872,0.067465517,1.086268655,1
5873,0.501431034,1.258268971,0
5874,0.931017241,1.565755728,0
5875,0.84320339,1.546528342,0
5876,0.175135593,1.076598459,2
5877,0.336241379,1.163800823,0
5878,0.122068966,1.103646101,2
5879,0.226948276,1.090149066,0
5880,0.433896552,1.281621855,0
5881,0.711224138,1.388323477,0
5882,0.561827586,1.336512762,0
5883,0.578964912,1.329688997,0
5884,0.544517241,1.385465355,0
5885,0.442465517,1.246591067,0
5886,0.935275862,1.535536889,0
5887,1.024413793,1.654963309,2
5888,0.284448276,1.20709714,2
5889,0.191051724,1.094577012,1
5890,0.216931034,1.171080111,0
5891,0.055982759,1.04572473,0
5892,0.245655172,1.190903984,0
5893,0.264362069,1.196866222,0
5894,0.303103448,1.225925685,0
5895,0.570362069,1.336692803,0
5896,0.402275862,1.254895247,0
5897,0.051672414,1.040530295,0
5898,0.278741379,1.204393236,0
5899,0.153724138,1.049734916,1
5900,0.195396552,1.085336184,0
5901,0.428155172,1.275251178,0
5902,0.589068966,1.393227115,0
5903,0.633603448,1.392161036,0
5904,0.79162069,1.472351244,0
5905,0.087603448,1.067580574,0
5906,0.232758621,1.140225737,2
5907,0.637982759,1.375814694,3
5908,0.849137931,1.46067937,1
5909,1.035948276,1.558132807,0
5910,0.699724138,1.47311396,0
5911,0.837637931,1.538940621,1
5912,0.689603448,1.453771654,0
5913,1.201189655,1.768122173,0
5914,1.063206897,1.685352437,0
5915,1.037344828,1.681377655,0
5916,1.244293103,1.825777192,0
5917,0.987137931,1.671876235,1
5918,1.061758621,1.703623952,1
5919,1.272982759,1.828154292,2
5920,1.425344828,1.91613953,2
5921,1.109224138,1.739778237,2
5922,1.918086207,2.241317334,4
5923,2.301758621,2.477261038,4
5924,2.492758621,2.571807462,3
5925,1.919568966,2.201180578,2
5926,1.230947368,1.76910446,1
5927,1.24859322,1.748984079,1
5928,1.355915254,1.784631318,0
5929,1.149396552,1.650956708,0
5930,0.98562069,1.518346904,0
5931,1.005758621,1.523122797,0
5932,0.96262069,1.513107535,0
5933,0.846275862,1.558243275,0
5934,0.761482759,1.445377262,0
5935,0.735637931,1.524972004,1
5936,0.65362069,1.411236004,1
5937,0.389327586,1.248465893,0
5938,0.06887931,1.070968566,0
5939,0.250017241,1.214058286,2
5940,0.182362069,1.175787344,2
5941,0.24562069,1.198331683,2
5942,0.101982759,1.134521616,2
5943,0.051706897,1.132014731,2
5944,0.163706897,1.170181369,2
5945,0.504344828,1.375930753,3
5946,0.768706897,1.527244066,3
5947,0.386517241,1.296171217,1
5948,0.533,1.358946162,0
5949,0.307431034,1.289390422,0
5950,0.278758621,1.274029892,0
5951,0.551775862,1.440784595,0
5952,0.278724138,1.225073216,0
5953,0.609224138,1.395395327,0
5954,0.540206897,1.382816167,0
5955,0.908017241,1.542344803,1
5956,0.716913793,1.398960844,1
5957,0.541672414,1.335687463,4
5958,0.571793103,1.371932999,4
5959,0.629327586,1.485711013,3
5960,0.534465517,1.455248792,2
5961,0.846258621,1.619438641,2
5962,0.372086207,1.349234069,2
5963,0.293172414,1.30084899,0
5964,0.208327586,1.247947108,0
5965,0.311827586,1.321882714,0
5966,0.278741379,1.231690918,2
5967,0.182465517,1.23057651,2
5968,0.0905,1.143638254,0
5969,0.124948276,1.204136729,0
5970,0.222637931,1.180267879,5
5971,0.522948276,1.441873788,3
5972,0.304603448,1.299563726,17
5973,0.370637931,1.353038691,1
5974,0.841913793,1.632336165,0
5975,1.03737931,1.723565779,0
5976,0.500017241,1.398070671,0
5977,1.172362069,1.754696606,0
5978,0.781101695,1.546438307,0
5979,0.940711864,1.549807632,0
5980,0.959724138,1.605891818,1
5981,0.777754386,1.556156029,0
5982,1.068982759,1.742460343,0
5983,1.643672414,2.044330081,2
5984,0.297396552,1.283898809,2
5985,0.777310345,1.513302565,0
5986,0.331896552,1.273986439,0
5987,0.160862069,1.186075446,0
5988,0.222741379,1.22253853,0
5989,0.027241379,1.080832817,0
5990,0.441051724,1.347101939,1
5991,0.418086207,1.343314934,1
5992,0.397965517,1.328619746,0
5993,0.696896552,1.45422573,0
5994,0.344775862,1.285629421,2
5995,0.544517241,1.345593559,0
5996,0.672431034,1.405432283,1
5997,0.567551724,1.328503357,0
5998,0.665189655,1.359431246,0
5999,0.527275862,1.372838059,0
6000,0.515775862,1.246027293,0
6001,0.498568966,1.221141706,0
6002,0.777258621,1.484857492,0
6003,0.438172414,1.242503347,0
6004,0.301724138,1.170062493,0
6005,1.054603448,1.601551634,0
6006,0.729931034,1.489566285,0
6007,0.593413793,1.397633943,0
6008,0.201068966,1.095519339,1
6009,0.110568966,1.122342662,1
6010,0.040189655,1.039238214,0
6011,0.048810345,1.045024013,0
6012,0.071810345,0.989683409,0
6013,0.011482759,0.969646578,0
6014,0.12637931,1.124520818,0
6015,0.418051724,1.229616582,0
6016,0.209741379,1.108815961,1
6017,0.212637931,1.179567386,2
6018,0.160913793,1.149059384,0
6019,0.505706897,1.362418445,1
6020,0.129241379,1.125777149,1
6021,0.344844828,1.248013106,1
6022,0.369275862,1.2719748,0
6023,0.454,1.229202502,0
6024,0.070310345,0.968289804,0
6025,0.811758621,1.465946461,0
6026,0.5115,1.281158808,4
6027,0.659482759,1.340398917,4
6028,1.2055,1.644165375,2
6029,0.810344828,1.533121441,1
6030,0.221224138,1.172110925,0
6031,0.333271186,1.247118015,0
6032,0.040189655,1.073500686,0
6033,0.008603448,1.049826355,1
6034,0.1925,1.159849465,0
6035,0.3505,1.294830536,1
6036,0.119224138,1.055514049,0
6037,0.02437931,1.08679836,0
6038,0.074655172,1.030414583,0
6039,0.561793103,1.417075172,1
6040,0.656603448,1.435811935,1
6041,0.849137931,1.532039538,0
6042,1.359137931,1.898961655,1
6043,1.28012069,1.777369708,4
6044,1.688275862,1.998169996,4
6045,1.185413793,1.66726565,3
6046,1.044551724,1.597799843,2
6047,2.045982759,2.197668488,2
6048,2.383672414,2.397468805,2
6049,2.048844828,2.210050487,2
6050,1.171,1.715644116,0
6051,0.998603448,1.591454645,0
6052,0.994224138,1.63310007,0
6053,1.147948276,1.757406868,1
6054,0.627862069,1.459186222,3
6055,0.560310345,1.434180567,2
6056,0.706896552,1.512707919,0
6057,0.863534483,1.546711739,0
6058,0.794551724,1.515078164,0
6059,0.735672414,1.569410792,0
6060,0.76437931,1.569125804,1
6061,0.612086207,1.503406927,0
6062,0.448293103,1.385953673,0
6063,0.655155172,1.510492632,2
6064,0.591931034,1.477588452,2
6065,0.574724138,1.468814195,3
6066,0.136431034,1.168059371,2
6067,0.203965517,1.217163853,1
6068,0.356293103,1.30690003,2
6069,0.705465517,1.499826699,1
6070,0.696827586,1.502699359,0
6071,0.117741379,1.129578492,0
6072,0.290241379,1.225268844,0
6073,0.284482759,1.240366171,11
6074,0.248491228,1.136898685,6
6075,0.337655172,1.18767172,2
6076,0.056017241,1.063117682,3
6077,0.577586207,1.398736433,0
6078,0.630741379,1.460452554,0
6079,0.669517241,1.489883698,0
6080,0.454701754,1.427379021,0
6081,0.875051724,1.704321777,0
6082,0.768689655,1.631790271,4
6083,0.309322034,1.357754115,2
6084,0.631372881,1.576551096,0
6085,0.408068966,1.432402534,47
6086,0.902310345,1.734381251,0
6087,1.752896552,2.26889012,4
6088,1.209793103,1.935129786,4
6089,1.189586207,1.923401428,2
6090,0.949724138,1.753498386,2
6091,1.056068966,1.805053205,2
6092,0.331827586,1.365172644,1
6093,0.291637931,1.290950413,1
6094,0.73712069,1.545727601,1
6095,1.008586207,1.708981517,4
6096,0.96987931,1.634854155,3
6097,0.951206897,1.65469188,2
6098,0.976982759,1.649854629,2
6099,1.152275862,1.757332968,1
6100,0.989965517,1.645161597,0
6101,1.235637931,1.805280826,0
6102,1.386465517,1.924931188,0
6103,1.156568966,1.875789632,1
6104,0.994241379,1.788161899,0
6105,1.063189655,1.844605,0
6106,1.11637931,1.832719558,1
6107,1.135017241,1.891664348,1
6108,1.064724138,1.84632989,0
6109,1.12637931,1.875962823,0
6110,1.113568966,1.866402009,0
6111,1.212603448,1.913357946,0
6112,1.117775862,1.794562728,2
6113,1.04162069,1.744028668,2
6114,1.091982759,1.874120771,0
6115,1.114931034,1.770612125,0
6116,1.071793103,1.758224323,1
6117,1.181051724,1.889290354,0
6118,0.807465517,1.664604423,4
6119,0.353465517,1.291901114,3
6120,0.617844828,1.533647892,1
6121,0.760068966,1.5376716,1
6122,1.071793103,1.709888201,0
6123,0.994206897,1.663779389,0
6124,0.909465517,1.681573523,0
6125,0.663810345,1.458949654,2
6126,0.316034483,1.292558519,1
6127,1.096258621,1.7758484,0
6128,1.225637931,1.863140694,0
6129,1.966931034,2.321463542,0
6130,1.652017544,2.132117032,3
6131,1.416637931,1.994727522,1
6132,0.903793103,1.664529089,0
6133,0.671,1.537048275,1
6134,0.895155172,1.6683172,0
6135,0.755724138,1.589768926,0
6136,1.264152542,1.883592259,0
6137,1.129949153,1.822231963,1
6138,1.492775862,2.018015049,0
6139,0.732810345,1.571121905,0
6140,0.152275862,1.21168506,0
6141,0.643672414,1.493046634,2
6142,1.063172414,1.740902669,2
6143,0.836241379,1.583167049,1
6144,0.254275862,1.231706262,0
6145,0.1695,1.213760943,0
6146,0.742758621,1.52708584,1
6147,0.744224138,1.541679514,1
6148,0.920948276,1.659936051,3
6149,0.672431034,1.481811328,3
6150,0.989931034,1.666742067,2
6151,0.954017241,1.647920581,0
6152,1.087655172,1.760148011,0
6153,1.158068966,1.78901762,1
6154,1.408,1.967546345,1
6155,1.600603448,2.064945824,1
6156,1.405155172,1.952229697,3
6157,0.685344828,1.524461165,0
6158,0.727,1.546942171,0
6159,0.676741379,1.516901379,0
6160,0.613465517,1.465584874,1
6161,0.695396552,1.528298379,3
6162,0.510068966,1.411086138,2
6163,0.485672414,1.395589591,1
6164,0.461172414,1.372756643,1
6165,0.280172414,1.242988006,0
6166,0.298758621,1.249931554,0
6167,0.464103448,1.339998922,3
6168,0.577603448,1.376391064,2
6169,0.892206897,1.539122663,0
6170,0.827586207,1.54650927,0
6171,0.77587931,1.506205958,0
6172,0.797517241,1.494713843,0
6173,1.216931034,1.779375521,1
6174,1.876448276,2.193205188,2
6175,2.913724138,2.844388125,4
6176,3.264344828,3.035359924,7
6177,2.504275862,2.596480131,5
6178,1.445431034,1.948685891,4
6179,1.6595,2.076792345,2
6180,1.062842105,1.700602446,2
6181,1.030206897,1.70544917,3
6182,0.999982759,1.675455624,3
6183,1.050293103,1.721095246,2
6184,1.406655172,1.926522899,1
6185,1.2385,1.828290331,0
6186,0.955431034,1.624202282,1
6187,0.673862069,1.435494157,0
6188,0.981677966,1.594100882,0
6189,0.076237288,1.088483039,3
6190,0.735586207,1.454370149,1
6191,0.764344828,1.370725912,0
6192,0.78162069,1.380370068,0
6193,1.193948276,1.60313296,1
6194,1.185362069,1.592116252,0
6195,1.035862069,1.55712722,0
6196,0.847724138,1.408459929,0
6197,0.399413793,1.182456123,3
6198,1.132155172,1.657642925,0
6199,1.074672414,1.594616503,0
6200,0.817534483,1.541700867,1
6201,0.300275862,1.242319303,0
6202,0.430965517,1.229587774,2
6203,0.790172414,1.520344018,2
6204,0.992810345,1.640777635,1
6205,1.005724138,1.658199718,0
6206,1.409465517,1.901489038,0
6207,1.163775862,1.684529987,3
6208,1.264362069,1.748148585,3
6209,1.301724138,1.850804261,1
6210,1.464068966,1.87526342,2
6211,1.497137931,1.976034092,1
6212,1.438189655,1.92335247,1
6213,1.425293103,1.908472266,0
6214,1.109189655,1.707914988,3
6215,0.592,1.369759073,3
6216,0.603465517,1.400673364,0
6217,0.698258621,1.344942036,0
6218,1.079017241,1.587912994,2
6219,1.343362069,1.847171021,1
6220,1.255689655,1.734153142,0
6221,1.416655172,1.854087502,1
6222,1.119275862,1.795986226,3
6223,1.537293103,1.950889274,1
6224,1.386482759,1.857330003,0
6225,1.081862069,1.812406962,1
6226,0.966896552,1.725425707,0
6227,0.777258621,1.515173978,0
6228,0.913793103,1.614008146,1
6229,0.653775862,1.430649582,2
6230,0.071614035,1.178895426,3
6231,0.027310345,1.081107189,2
6232,0.011465517,1.146892261,2
6233,0.084758621,1.097170698,3
6234,0.359189655,1.378205522,2
6235,0.612051724,1.534462,0
6236,0.340551724,1.370235156,0
6237,0.389344828,1.327611596,0
6238,0.071827586,1.09977827,0
6239,0.132103448,1.127091096,0
6240,0.140775862,1.11597859,2
6241,0.638389831,1.497218098,1
6242,0.300847458,1.323839705,0
6243,0.267275862,1.236527324,0
6244,0.070362069,1.129044751,0
6245,0.103431034,1.119060606,0
6246,0.08187931,1.174779296,0
6247,0.179603448,1.256105927,0
6248,0.369258621,1.36653441,0
6249,0.170931034,1.287128235,2
6250,0.283051724,1.373822782,2
6251,0.643672414,1.602318591,0
6252,0.596275862,1.579895387,0
6253,0.408051724,1.461866284,0
6254,0.689655172,1.637711973,3
6255,1.018672414,1.851493637,2
6256,1.267241379,2.006895068,0
6257,1.152275862,1.924618705,0
6258,1.216948276,1.976548747,0
6259,0.852,1.746684771,0
6260,1.014327586,1.775668685,0
6261,0.938172414,1.790953231,0
6262,0.890741379,1.658969244,0
6263,0.604913793,1.493051043,0
6264,0.129293103,1.243409314,0
6265,0.581896552,1.474833541,0
6266,0.129258621,1.186222949,0
6267,0.515741379,1.443722101,1
6268,0.245655172,1.322148546,0
6269,0.968344828,1.77402856,0
6270,0.192551724,1.265185227,0
6271,0.20112069,1.315379931,0
6272,0.482758621,1.506349395,0
6273,0.616344828,1.567432045,1
6274,0.112,1.257888731,0
6275,0.226948276,1.33788332,0
6276,0.389275862,1.419625094,3
6277,1.224137931,1.920241766,3
6278,0.855263158,1.743251538,2
6279,0.587672414,1.575005556,1
6280,0.574637931,1.514836394,1
6281,0.739948276,1.581885393,0
6282,0.310310345,1.369116985,2
6283,0.59337931,1.531244636,3
6284,0.676724138,1.492981827,1
6285,0.466931034,1.42503029,2
6286,0.321862069,1.238157357,3
6287,0.9555,1.627639582,4
6288,0.875,1.652428284,2
6289,0.581844828,1.412328159,1
6290,1.846362069,2.20077023,5
6291,1.197694915,1.798079161,3
6292,0.320627119,1.270761581,0
6293,0.989982759,1.674511405,3
6294,0.254258621,1.220448478,3
6295,0.395103448,1.32212187,1
6296,0.165155172,1.20803972,2
6297,0.409431034,1.311510376,2
6298,0.179551724,1.187285678,2
6299,0.498551724,1.370390996,2
6300,0.505741379,1.393244959,2
6301,0.195327586,1.185410872,5
6302,0.453931034,1.295949735,3
6303,0.405172414,1.34797411,1
6304,0.50287931,1.302189167,1
6305,0.297362069,1.292890648,1
6306,0.340517241,1.212152445,2
6307,0.116327586,1.070624855,3
6308,0.078948276,1.124173133,1
6309,0.126413793,1.083186307,0
6310,0.392224138,1.296950719,0
6311,0.573327586,1.441485031,0
6312,0.840551724,1.568239326,1
6313,1.081913793,1.696452347,1
6314,0.596241379,1.445728248,2
6315,0.682482759,1.506295449,2
6316,0.784448276,1.549799232,3
6317,1.086172414,1.763862626,3
6318,1.321844828,1.918588398,2
6319,0.784534483,1.591267325,2
6320,0.260068966,1.274063127,4
6321,0.511465517,1.430028941,3
6322,0.899122807,1.675092545,2
6323,0.925310345,1.696374947,3
6324,0.577586207,1.446443499,2
6325,0.604896552,1.468654841,1
6326,0.666672414,1.504536584,0
6327,0.403775862,1.368276285,2
6328,0.883637931,1.660411003,2
6329,0.577603448,1.4240638,1
6330,0.653775862,1.461480763,2
6331,0.485655172,1.396771815,3
6332,0.928155172,1.652852056,0
6333,1.056068966,1.681863544,1
6334,0.854913793,1.50386318,2
6335,0.571844828,1.366263148,1
6336,0.456862069,1.275443964,4
6337,1.337603448,1.82217648,4
6338,1.07187931,1.765016694,4
6339,1.354844828,1.922139875,3
6340,1.071775862,1.720714074,1
6341,1.297396552,1.881281209,0
6342,1.389362069,1.933202,2
6343,1.681051724,2.118249045,6
6344,1.090389831,1.769799038,6
6345,1.680830508,2.121046361,3
6346,1.102034483,1.782104309,3
6347,1.214103448,1.832031877,4
6348,0.921017241,1.674648094,3
6349,1.165206897,1.822836064,2
6350,1.137896552,1.788657162,1
6351,1.336206897,1.92624755,4
6352,0.896534483,1.65553922,3
6353,0.915189655,1.650459172,2
6354,0.668103448,1.490862221,1
6355,0.915224138,1.65196377,0
6356,0.920965517,1.621674009,1
6357,0.989862069,1.687910322,1
6358,0.70687931,1.512173552,2
6359,0.732741379,1.520057701,4
6360,0.899413793,1.589912374,4
6361,0.603448276,1.418288278,2
6362,0.671017241,1.474819277,3
6363,0.455482759,1.392074778,4
6364,0.136465517,1.159964866,2
6365,0.479896552,1.38668259,0
6366,0.648017241,1.488432934,0
6367,0.321844828,1.299313773,1
6368,0.08762069,1.135968072,2
6369,0.080413793,1.134980362,2
6370,0.093362069,1.165960915,1
6371,0.232741379,1.249186503,0
6372,0.270403509,1.272967914,0
6373,0.143655172,1.16666428,2
6374,0.571775862,1.465992491,3
6375,0.576172414,1.46052882,4
6376,1.413810345,1.978101465,3
6377,1.531655172,2.057044191,4
6378,0.568931034,1.490940392,3
6379,0.452603448,1.395893142,1
6380,0.706896552,1.527577438,0
6381,0.402275862,1.348114564,0
6382,0.379344828,1.35450581,3
6383,0.399431034,1.350300158,3
6384,0.876465517,1.661159205,1
6385,1.349137931,1.950252556,3
6386,3.185310345,3.072905962,7
6387,1.415206897,1.98766672,6
6388,3.691224138,3.379412296,4
6389,3.170965517,3.062733336,5
6390,5.033034483,4.17971811,5
6391,3.11062069,3.015447681,2
6392,2.665206897,2.76569347,3
6393,1.22412069,1.895918721,3
