Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc_all,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-10 01:00:00,5.241499999999999,45.21933333333334,2.338333333333333,3.1233333333333326,3.269999999999999,40.846999999999994,1.4219118499999999,67.91383333333333,1.4259335333333334,99621.49333333333,0.27899999999999997,9.934,10.211,28.928,6.455,2.9810000000000003,3.4730000000000003,1.16,57.246
2020-05-10 02:00:00,6.022333333333334,42.67100000000001,1.2916666666666672,1.9983333333333326,2.1100000000000008,41.241666666666674,1.4219302,67.72716666666666,1.4259342666666663,99622.23666666668,0.26899999999999996,7.497000000000001,7.765,32.321,5.521,2.233,3.284,1.7890000000000001,53.943000000000005
2020-05-10 03:00:00,6.4391666666666705,41.2495,1.1533333333333335,1.7600000000000002,1.8733333333333335,41.70716666666666,1.4219352666666665,65.14150000000001,1.4259488,99603.12500000003,0.239,5.347,5.585,34.024,5.553999999999999,2.51,3.042,1.847,53.297
2020-05-10 04:00:00,6.281000000000002,41.69016666666664,1.0933333333333335,1.7116666666666664,1.846666666666667,40.748999999999995,1.4219476833333333,63.68483333333334,1.425957066666667,99578.81166666668,0.23399999999999999,5.9670000000000005,6.2010000000000005,32.318000000000005,5.524,2.376,3.1460000000000004,1.723,54.375
2020-05-10 05:00:00,5.590000000000001,43.628166666666665,1.2849999999999995,2.028333333333333,2.181666666666666,41.48,1.4219116000000003,66.4195,1.4259418999999993,99553.6466666667,0.484,8.801,9.285,28.266,6.1770000000000005,2.892,3.283,0.93,57.388000000000005
2020-05-10 06:00:00,5.298000000000001,45.29816666666667,2.021666666666667,2.8799999999999994,3.0216666666666665,41.696833333333316,1.4218981,76.10933333333332,1.42588705,99572.93333333335,0.937,11.600999999999999,12.538,24.73,6.111000000000001,2.64,3.47,0.715,58.72
2020-05-10 07:00:00,9.176333333333334,37.977833333333336,1.9083333333333339,2.7149999999999994,2.838333333333333,36.90783333333333,1.4221138333333334,68.80033333333334,1.4259267499999997,99556.42166666665,1.3769999999999998,6.558,7.935,30.665,5.943,2.523,3.4210000000000003,2.459,54.218
2020-05-10 08:00:00,11.072166666666664,34.77466666666666,0.9250000000000003,1.5150000000000001,1.5916666666666663,37.97766666666666,1.4221563500000003,51.48699999999999,1.42602485,99543.15833333331,1.102,5.313,6.415,35.099000000000004,5.1160000000000005,1.925,3.1910000000000003,3.824,51.346000000000004
2020-05-10 09:00:00,10.974833333333338,35.549166666666665,2.918333333333331,3.479999999999999,3.5683333333333356,38.605333333333334,1.422141466666667,52.54666666666665,1.4260188333333335,99504.70333333332,0.809,3.033,3.843,37.744,5.196000000000001,2.325,2.865,5.078,47.95399999999999
2020-05-10 10:00:00,11.414166666666663,34.98066666666667,1.0316666666666667,1.7233333333333336,1.8533333333333333,39.105999999999995,1.422146566666666,47.87516666666664,1.4260453666666668,99514.95499999999,0.968,4.19,5.2,36.433,5.921,2.635,3.286,4.907,48.294
2020-05-10 11:00:00,10.468,43.80300000000001,2.6283333333333343,3.7383333333333346,3.918333333333334,40.40066666666666,1.4220913833333335,52.199000000000005,1.4260209499999996,99518.18000000002,1.071,5.814,6.885,33.913000000000004,8.221,4.249,3.9730000000000003,4.2410000000000005,62.986000000000004
2020-05-10 12:00:00,10.278166666666674,45.16600000000001,3.38,4.8900000000000015,5.1466666666666665,36.777166666666666,1.4221524833333334,58.194666666666656,1.4259867166666669,99495.32166666667,1.14,5.763,6.856,34.666,9.435,4.643,4.79,4.353,62.769
