Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],Latitude[deg],Longitude[deg],Altitude[m]
06/02/2020 23:07:33,17.23,65.11,10.5,13.7,14.1,50.08,1.423314,0.00,1.424648,98596.7,---,---,---
06/02/2020 23:08:33,17.20,65.55,10.7,13.8,14.2,49.22,1.423329,0.00,1.424621,98588.0,---,---,---
06/02/2020 23:09:34,17.17,65.49,11.3,14.4,15.0,49.38,1.423322,0.00,1.424607,98589.5,---,---,---
06/02/2020 23:10:33,17.14,65.63,11.8,15.2,15.7,50.36,1.423300,0.00,1.424611,98588.9,---,---,---
06/02/2020 23:11:33,17.12,65.66,12.6,16.0,16.6,48.77,1.423331,0.00,1.424569,98579.7,---,---,---
06/02/2020 23:12:33,17.10,65.92,13.9,17.5,18.2,48.36,1.423337,0.00,1.424542,98577.5,---,---,---
06/02/2020 23:13:33,17.09,65.81,14.5,18.3,19.1,48.92,1.423325,0.00,1.424493,98578.0,---,---,---
06/02/2020 23:14:33,17.08,66.18,15.1,19.2,20.0,50.30,1.423295,0.00,1.424458,98580.4,---,---,---
06/02/2020 23:15:33,17.08,66.03,15.4,19.9,20.8,50.26,1.423296,0.00,1.424395,98594.1,---,---,---
06/02/2020 23:16:33,17.09,66.21,15.3,19.8,20.7,49.92,1.423304,0.00,1.424350,98581.6,---,---,---
06/02/2020 23:17:33,17.09,66.18,15.2,19.8,20.7,48.69,1.423329,0.00,1.424331,98576.9,---,---,---
06/02/2020 23:18:33,17.07,66.06,15.6,20.5,21.5,48.36,1.423334,0.00,1.424308,98570.8,---,---,---
06/02/2020 23:19:33,17.06,66.35,15.5,20.4,21.2,46.35,1.423375,0.00,1.424258,98571.5,---,---,---
06/02/2020 23:20:34,17.07,66.41,15.5,20.1,21.0,45.26,1.423398,0.00,1.424213,98577.7,---,---,---
06/02/2020 23:21:33,17.09,66.29,16.4,21.1,22.2,44.70,1.423412,0.00,1.424194,98573.7,---,---,---
06/02/2020 23:22:33,17.11,65.86,15.9,20.5,21.6,45.47,1.423398,0.00,1.424151,98566.1,---,---,---
06/02/2020 23:23:33,17.12,66.15,15.8,20.1,21.0,46.18,1.423384,0.00,1.424105,98556.9,---,---,---
06/02/2020 23:24:33,17.15,66.26,16.3,20.8,22.0,47.06,1.423369,0.00,1.424088,98558.5,---,---,---
06/02/2020 23:25:33,17.17,65.89,16.4,20.8,22.1,47.25,1.423366,0.00,1.424058,98566.9,---,---,---
06/02/2020 23:26:33,17.17,65.89,15.9,20.1,21.1,50.34,1.423302,1.54,1.423998,98576.3,---,---,---
06/02/2020 23:27:33,17.15,66.10,16.9,21.3,22.5,48.96,1.423330,5.90,1.423966,98581.5,---,---,---
06/02/2020 23:28:33,17.12,65.74,17.0,21.6,22.9,49.02,1.423326,6.67,1.423959,98575.3,---,---,---
06/02/2020 23:29:33,17.10,65.89,16.8,21.5,22.9,49.75,1.423308,11.06,1.423926,98572.5,---,---,---
06/02/2020 23:30:33,17.08,65.95,16.5,21.3,22.6,49.83,1.423305,8.74,1.423942,98564.8,---,---,---
06/02/2020 23:31:34,17.06,66.39,16.3,21.4,22.7,48.61,1.423328,12.42,1.423914,98559.9,---,---,---
06/02/2020 23:32:33,17.06,66.44,15.8,20.8,21.8,49.48,1.423310,16.97,1.423882,98557.9,---,---,---
06/02/2020 23:33:33,17.07,66.60,15.3,20.3,21.1,49.32,1.423314,24.83,1.423826,98562.3,---,---,---
06/02/2020 23:34:33,17.08,66.60,15.4,20.2,21.0,47.76,1.423348,30.87,1.423783,98560.8,---,---,---
06/02/2020 23:35:33,17.09,66.24,15.8,20.6,21.5,46.88,1.423367,37.90,1.423733,98565.3,---,---,---
06/02/2020 23:36:33,17.12,66.46,16.2,20.9,21.8,47.16,1.423364,41.67,1.423707,98560.7,---,---,---
06/02/2020 23:37:33,17.18,66.57,16.4,21.1,22.1,47.45,1.423363,42.94,1.423701,98562.2,---,---,---
06/02/2020 23:38:33,17.21,66.26,17.0,21.8,23.1,46.85,1.423379,45.79,1.423682,98554.3,---,---,---
06/02/2020 23:39:33,17.21,65.98,16.6,21.4,22.7,48.67,1.423341,50.22,1.423650,98562.6,---,---,---
06/02/2020 23:40:33,17.20,66.03,16.8,21.8,23.4,49.50,1.423323,53.19,1.423628,98567.4,---,---,---
06/02/2020 23:41:33,17.18,66.12,16.3,21.3,22.7,48.65,1.423338,54.13,1.423620,98575.4,---,---,---
06/02/2020 23:42:34,17.17,66.10,16.4,21.4,22.9,49.94,1.423311,60.57,1.423574,98575.9,---,---,---
06/02/2020 23:43:33,17.15,66.38,15.3,19.9,21.0,49.97,1.423309,63.11,1.423555,98571.6,---,---,---
06/02/2020 23:44:33,17.15,66.84,14.2,18.5,19.5,49.68,1.423315,63.39,1.423553,98567.5,---,---,---
06/02/2020 23:45:33,17.18,66.84,12.7,16.7,17.4,48.79,1.423335,68.08,1.423520,98566.0,---,---,---
06/02/2020 23:46:33,17.19,66.65,11.5,15.3,16.0,48.66,1.423339,72.28,1.423491,98561.6,---,---,---
06/02/2020 23:47:33,17.19,66.79,10.1,13.4,13.9,48.26,1.423347,74.20,1.423477,98563.1,---,---,---
06/02/2020 23:48:33,17.19,66.76,9.8,13.1,13.7,48.46,1.423343,78.76,1.423444,98559.9,---,---,---
06/02/2020 23:49:33,17.18,66.93,9.9,13.0,13.5,48.08,1.423350,79.76,1.423436,98560.6,---,---,---
06/02/2020 23:50:33,17.18,67.17,9.7,12.8,13.2,48.53,1.423341,82.05,1.423420,98559.1,---,---,---
06/02/2020 23:51:33,17.19,67.38,9.9,13.0,13.4,48.05,1.423352,84.40,1.423404,98555.6,---,---,---
06/02/2020 23:52:33,17.19,67.30,9.9,13.0,13.4,48.44,1.423344,85.18,1.423398,98550.0,---,---,---
06/02/2020 23:53:34,17.18,67.41,9.9,12.8,13.2,48.52,1.423341,83.14,1.423412,98543.5,---,---,---
06/02/2020 23:54:33,17.20,67.25,11.6,14.8,15.5,48.37,1.423346,87.65,1.423381,98543.8,---,---,---
06/02/2020 23:55:33,17.22,66.74,12.0,15.1,15.9,50.98,1.423294,90.28,1.423363,98541.8,---,---,---
06/02/2020 23:56:33,17.24,66.60,11.9,15.0,15.7,51.70,1.423281,89.43,1.423370,98541.6,---,---,---
06/02/2020 23:57:33,17.24,66.93,11.9,15.1,15.8,50.98,1.423296,91.24,1.423357,98545.6,---,---,---
06/02/2020 23:58:33,17.25,67.03,11.8,15.1,15.8,50.55,1.423306,95.53,1.423327,98540.4,---,---,---
06/02/2020 23:59:33,17.24,66.90,10.3,13.5,13.9,50.04,1.423316,95.37,1.423327,98536.4,---,---,---
06/03/2020 00:00:33,17.25,66.79,9.8,13.1,13.5,46.26,1.423395,96.10,1.423323,98533.0,---,---,---
06/03/2020 00:01:33,17.26,66.63,9.8,13.2,13.6,46.30,1.423395,100.89,1.423289,98534.0,---,---,---
06/03/2020 00:02:33,17.30,66.55,9.9,13.4,13.7,45.52,1.423415,104.63,1.423264,98537.1,---,---,---
06/03/2020 00:03:33,17.33,66.00,10.0,13.5,13.8,47.12,1.423384,105.92,1.423256,98541.8,---,---,---
06/03/2020 00:04:34,17.35,65.63,9.9,13.4,13.9,48.53,1.423357,110.84,1.423221,98549.0,---,---,---
06/03/2020 00:05:33,17.37,66.21,9.9,13.4,14.1,49.02,1.423349,111.90,1.423215,98548.8,---,---,---
06/03/2020 00:06:33,17.37,66.26,10.0,13.6,14.4,48.64,1.423357,107.22,1.423248,98549.0,---,---,---
06/03/2020 00:07:33,17.35,66.35,11.3,15.2,16.2,50.97,1.423307,105.10,1.423262,98545.6,---,---,---
06/03/2020 00:08:33,17.32,66.21,12.6,16.9,18.1,49.58,1.423332,110.68,1.423221,98547.3,---,---,---
06/03/2020 00:09:33,17.32,65.95,14.1,18.6,19.9,48.31,1.423359,108.44,1.423237,98548.2,---,---,---
06/03/2020 00:10:33,17.30,65.63,15.5,20.3,21.5,48.92,1.423345,107.56,1.423243,98537.5,---,---,---
06/03/2020 00:11:33,17.28,65.40,16.8,21.8,22.9,50.48,1.423311,111.73,1.423212,98540.3,---,---,---
06/03/2020 00:12:33,17.27,65.63,16.8,21.8,22.8,48.82,1.423344,116.42,1.423177,98536.5,---,---,---
06/03/2020 00:13:33,17.27,65.89,16.0,20.6,21.5,49.47,1.423331,111.05,1.423216,98547.4,---,---,---
06/03/2020 00:14:33,17.27,65.95,14.9,19.2,19.8,50.24,1.423315,113.95,1.423195,98554.6,---,---,---
06/03/2020 00:15:34,17.28,65.86,13.8,17.8,18.4,51.12,1.423298,113.88,1.423196,98549.4,---,---,---
06/03/2020 00:16:33,17.28,65.66,12.8,16.8,17.4,50.34,1.423313,115.48,1.423185,98547.4,---,---,---
06/03/2020 00:17:33,17.27,65.86,12.2,16.0,16.5,49.69,1.423326,112.63,1.423205,98547.6,---,---,---
06/03/2020 00:18:33,17.26,65.58,12.8,16.8,17.3,49.79,1.423323,112.79,1.423203,98548.1,---,---,---
06/03/2020 00:19:33,17.25,65.72,13.2,17.3,17.9,48.62,1.423346,110.99,1.423216,98549.8,---,---,---
06/03/2020 00:20:33,17.25,65.69,14.2,18.4,18.9,48.37,1.423351,111.98,1.423208,98559.7,---,---,---
06/03/2020 00:21:33,17.25,65.29,14.6,18.6,19.3,46.58,1.423388,113.82,1.423195,98554.0,---,---,---
06/03/2020 00:22:33,17.25,66.00,14.9,18.9,19.5,46.73,1.423385,114.17,1.423193,98553.0,---,---,---
06/03/2020 00:23:33,17.28,65.45,14.3,18.3,18.8,47.74,1.423367,117.40,1.423171,98555.6,---,---,---
06/03/2020 00:24:33,17.30,65.17,14.0,18.0,18.5,48.64,1.423351,114.94,1.423190,98552.1,---,---,---
06/03/2020 00:25:33,17.34,64.62,13.4,17.3,17.8,49.01,1.423346,114.99,1.423191,98561.4,---,---,---
06/03/2020 00:26:34,17.33,65.34,13.8,17.9,18.3,51.98,1.423284,111.12,1.423218,98561.4,---,---,---
06/03/2020 00:27:33,17.30,65.00,13.2,17.2,17.7,52.15,1.423278,111.28,1.423216,98559.5,---,---,---
06/03/2020 00:28:33,17.29,64.77,13.0,16.9,17.4,50.70,1.423307,112.13,1.423209,98556.6,---,---,---
06/03/2020 00:29:33,17.28,64.30,13.7,17.7,18.4,50.57,1.423309,116.14,1.423180,98546.7,---,---,---
06/03/2020 00:30:33,17.28,64.45,13.7,17.5,18.3,50.80,1.423304,119.34,1.423157,98546.5,---,---,---
06/03/2020 00:31:33,17.28,64.57,12.8,16.4,17.1,48.69,1.423348,121.73,1.423140,98537.0,---,---,---
06/03/2020 00:32:33,17.27,64.59,12.4,15.9,16.5,48.55,1.423350,120.85,1.423146,98537.0,---,---,---
06/03/2020 00:33:33,17.27,64.07,11.9,15.3,16.0,48.82,1.423344,116.08,1.423180,98538.5,---,---,---
06/03/2020 00:34:33,17.26,63.73,10.8,13.8,14.4,47.70,1.423366,115.85,1.423181,98543.0,---,---,---
06/03/2020 00:35:33,17.28,64.19,10.0,13.2,13.8,45.17,1.423420,114.32,1.423193,98538.5,---,---,---
06/03/2020 00:36:33,17.30,63.55,9.7,12.7,13.3,46.03,1.423405,114.41,1.423193,98544.3,---,---,---
06/03/2020 00:37:34,17.33,63.35,9.4,12.5,13.1,46.88,1.423389,116.30,1.423181,98551.0,---,---,---
06/03/2020 00:38:33,17.35,62.95,9.2,12.4,12.9,47.65,1.423375,119.82,1.423157,98557.9,---,---,---
06/03/2020 00:39:33,17.36,63.04,9.0,12.3,12.6,48.19,1.423365,122.54,1.423138,98559.7,---,---,---
06/03/2020 00:40:33,17.36,63.04,8.9,12.2,12.4,50.42,1.423319,124.40,1.423124,98556.7,---,---,---
06/03/2020 00:41:33,17.33,62.89,8.9,12.1,12.4,50.08,1.423323,121.02,1.423147,98556.4,---,---,---
06/03/2020 00:42:33,17.30,63.30,9.0,12.2,12.4,48.23,1.423359,117.94,1.423168,98554.4,---,---,---
06/03/2020 00:43:33,17.29,63.84,9.1,12.2,12.4,47.74,1.423368,114.73,1.423191,98551.6,---,---,---
06/03/2020 00:44:33,17.30,63.07,9.2,12.2,12.5,48.52,1.423353,109.69,1.423227,98550.5,---,---,---
06/03/2020 00:45:33,17.33,63.33,9.3,12.1,12.5,47.42,1.423378,104.18,1.423268,98545.5,---,---,---
06/03/2020 00:46:33,17.35,62.98,9.3,12.1,12.4,45.62,1.423417,104.32,1.423268,98547.5,---,---,---
06/03/2020 00:47:33,17.37,63.38,9.2,12.0,12.4,46.18,1.423408,106.13,1.423256,98548.1,---,---,---
06/03/2020 00:48:34,17.38,63.30,9.2,12.4,12.7,46.85,1.423395,108.08,1.423243,98547.1,---,---,---
06/03/2020 00:49:33,17.39,63.41,9.2,12.4,12.9,45.77,1.423418,112.17,1.423214,98548.4,---,---,---
06/03/2020 00:50:33,17.39,64.10,9.3,12.5,13.1,47.63,1.423380,119.34,1.423162,98550.0,---,---,---
06/03/2020 00:51:33,17.40,63.99,9.4,12.8,13.5,48.70,1.423359,120.91,1.423151,98544.1,---,---,---
06/03/2020 00:52:33,17.39,64.04,9.8,13.5,14.1,50.26,1.423325,118.77,1.423166,98538.9,---,---,---
06/03/2020 00:53:33,17.37,63.93,11.6,15.3,16.2,48.49,1.423360,118.16,1.423170,98542.3,---,---,---
06/03/2020 00:54:33,17.35,63.90,13.1,17.3,18.4,50.00,1.423327,117.12,1.423176,98547.3,---,---,---
06/03/2020 00:55:33,17.35,64.10,14.1,18.3,19.3,47.97,1.423369,112.38,1.423210,98557.2,---,---,---
06/03/2020 00:56:33,17.36,64.07,14.6,19.0,20.0,46.95,1.423391,109.46,1.423232,98555.0,---,---,---
06/03/2020 00:57:33,17.38,63.90,15.5,19.9,20.8,44.20,1.423450,113.04,1.423207,98557.0,---,---,---
06/03/2020 00:58:33,17.40,63.81,15.6,19.9,20.9,43.75,1.423461,113.53,1.423205,98559.9,---,---,---
06/03/2020 00:59:34,17.38,63.96,15.1,19.4,20.1,43.11,1.423472,110.05,1.423229,98555.8,---,---,---
06/03/2020 01:00:33,17.38,64.27,15.0,19.1,19.9,43.20,1.423470,111.58,1.423218,98558.2,---,---,---
06/03/2020 01:01:33,17.35,64.13,15.3,19.8,20.5,43.59,1.423459,111.58,1.423216,98555.4,---,---,---
06/03/2020 01:02:33,17.34,63.99,14.8,19.1,19.8,44.40,1.423442,108.39,1.423238,98553.5,---,---,---
06/03/2020 01:03:33,17.34,63.30,14.3,18.4,18.7,45.82,1.423412,108.30,1.423239,98550.8,---,---,---
06/03/2020 01:04:33,17.38,62.75,14.5,18.7,19.1,45.40,1.423425,108.28,1.423241,98541.0,---,---,---
06/03/2020 01:05:33,17.39,63.67,14.9,19.3,19.8,46.25,1.423408,104.61,1.423268,98539.7,---,---,---
06/03/2020 01:06:33,17.41,63.26,15.0,19.0,19.5,46.64,1.423402,107.36,1.423249,98540.5,---,---,---
06/03/2020 01:07:33,17.43,63.52,15.5,19.5,19.9,47.43,1.423388,107.01,1.423253,98534.4,---,---,---
06/03/2020 01:08:33,17.44,62.86,15.4,19.5,19.9,45.42,1.423431,105.91,1.423261,98526.7,---,---,---
06/03/2020 01:09:33,17.45,62.84,15.1,18.8,19.2,46.59,1.423407,105.41,1.423265,98528.0,---,---,---
06/03/2020 01:10:34,17.47,63.47,14.9,18.6,18.9,45.57,1.423429,107.27,1.423253,98529.8,---,---,---
06/03/2020 01:11:33,17.48,63.90,14.9,18.6,18.9,47.05,1.423400,104.80,1.423271,98532.2,---,---,---
06/03/2020 01:12:33,17.48,64.10,15.0,18.8,19.2,46.15,1.423419,108.31,1.423246,98532.2,---,---,---
06/03/2020 01:13:33,17.49,63.90,15.0,19.0,19.4,47.06,1.423401,105.56,1.423266,98532.2,---,---,---
06/03/2020 01:14:33,17.49,63.96,15.2,19.3,19.8,46.00,1.423423,109.72,1.423236,98529.5,---,---,---
06/03/2020 01:15:33,17.50,64.07,15.6,19.9,20.4,46.95,1.423404,109.90,1.423235,98525.5,---,---,---
06/03/2020 01:16:34,17.48,64.33,15.9,20.4,21.0,45.08,1.423441,108.66,1.423243,98526.6,---,---,---
06/03/2020 01:17:34,17.50,63.84,16.1,20.6,21.3,44.61,1.423452,102.72,1.423287,98530.3,---,---,---
06/03/2020 01:18:34,17.50,63.43,15.6,19.8,20.6,44.46,1.423456,103.88,1.423279,98526.7,---,---,---
06/03/2020 01:19:34,17.50,63.04,15.8,20.0,20.7,42.94,1.423487,102.51,1.423288,98517.9,---,---,---
06/03/2020 01:20:34,17.48,63.30,16.1,20.4,21.5,41.99,1.423505,102.82,1.423285,98519.6,---,---,---
06/03/2020 01:21:34,17.44,63.55,16.3,20.7,21.9,40.84,1.423525,105.23,1.423266,98516.5,---,---,---
06/03/2020 01:22:33,17.42,63.21,16.1,20.5,21.7,42.28,1.423494,109.48,1.423235,98523.7,---,---,---
06/03/2020 01:23:33,17.39,62.52,16.4,20.9,21.9,41.70,1.423502,108.89,1.423237,98516.3,---,---,---
06/03/2020 01:24:33,17.38,62.58,15.5,20.0,21.0,40.92,1.423518,108.71,1.423238,98522.9,---,---,---
06/03/2020 01:25:33,17.40,63.18,14.8,18.8,19.5,41.13,1.423515,105.61,1.423262,98520.2,---,---,---
06/03/2020 01:26:33,17.40,63.75,14.5,18.5,19.1,43.03,1.423476,106.62,1.423254,98524.5,---,---,---
06/03/2020 01:27:34,17.39,64.45,15.0,19.1,19.8,42.47,1.423487,103.35,1.423277,98520.0,---,---,---
06/03/2020 01:28:34,17.39,64.88,15.9,20.2,21.4,42.27,1.423491,100.85,1.423295,98522.5,---,---,---
06/03/2020 01:29:34,17.40,64.65,17.1,21.7,23.2,43.91,1.423458,99.70,1.423304,98518.2,---,---,---
06/03/2020 01:30:34,17.39,64.71,16.9,21.4,23.0,43.62,1.423463,100.82,1.423295,98513.8,---,---,---
06/03/2020 01:31:34,17.39,64.94,16.0,20.3,21.8,42.79,1.423480,100.22,1.423300,98522.5,---,---,---
06/03/2020 01:32:35,17.40,64.39,15.2,19.1,20.3,41.91,1.423499,98.89,1.423310,98515.8,---,---,---
06/03/2020 01:33:34,17.40,63.61,13.8,17.5,18.4,40.69,1.423524,102.77,1.423282,98517.0,---,---,---
06/03/2020 01:34:34,17.41,64.16,12.2,15.6,16.3,41.29,1.423513,100.95,1.423295,98513.4,---,---,---
06/03/2020 01:35:34,17.44,64.16,12.0,15.4,16.1,42.42,1.423493,103.49,1.423279,98513.2,---,---,---
06/03/2020 01:36:34,17.47,64.16,12.3,15.6,16.3,42.07,1.423502,102.08,1.423290,98513.2,---,---,---
06/03/2020 01:37:34,17.47,64.16,12.2,15.7,16.2,42.38,1.423496,103.61,1.423279,98509.6,---,---,---
06/03/2020 01:38:34,17.47,64.42,12.7,16.1,16.7,44.66,1.423448,103.69,1.423278,98513.0,---,---,---
06/03/2020 01:39:34,17.48,64.50,13.3,16.6,17.1,44.73,1.423448,104.73,1.423271,98510.5,---,---,---
06/03/2020 01:40:34,17.51,64.42,13.7,17.3,17.7,44.20,1.423462,99.98,1.423307,98507.9,---,---,---
06/03/2020 01:41:34,17.54,64.59,13.5,17.3,17.8,45.56,1.423437,100.94,1.423302,98510.2,---,---,---
06/03/2020 01:42:34,17.57,64.48,13.4,17.2,17.8,46.18,1.423427,99.71,1.423312,98506.5,---,---,---
06/03/2020 01:43:35,17.58,64.50,13.3,17.2,17.7,46.88,1.423414,98.56,1.423321,98503.2,---,---,---
06/03/2020 01:44:34,17.60,64.50,13.1,17.1,17.7,45.23,1.423450,96.14,1.423339,98509.8,---,---,---
06/03/2020 01:45:34,17.63,64.65,13.0,16.8,17.4,43.36,1.423491,97.20,1.423333,98511.0,---,---,---
06/03/2020 01:46:34,17.62,64.27,13.1,17.0,17.5,41.01,1.423538,96.73,1.423336,98515.0,---,---,---
06/03/2020 01:47:34,17.58,63.84,12.6,16.5,17.0,40.61,1.423543,99.34,1.423315,98513.0,---,---,---
06/03/2020 01:48:34,17.57,64.01,12.3,16.0,16.6,40.34,1.423548,99.96,1.423311,98507.8,---,---,---
06/03/2020 01:49:34,17.57,64.53,12.0,15.5,16.0,42.15,1.423510,101.71,1.423298,98520.2,---,---,---
06/03/2020 01:50:34,17.57,64.45,11.5,15.1,15.8,42.91,1.423495,101.56,1.423299,98529.6,---,---,---
06/03/2020 01:51:34,17.58,64.53,11.2,14.7,15.5,44.35,1.423466,98.80,1.423319,98521.2,---,---,---
06/03/2020 01:52:34,17.59,64.39,11.5,14.9,15.6,43.79,1.423478,95.84,1.423341,98511.6,---,---,---
06/03/2020 01:53:34,17.62,64.24,11.7,15.1,15.7,43.57,1.423485,92.67,1.423365,98525.9,---,---,---
06/03/2020 01:54:35,17.63,64.53,11.8,15.5,16.2,42.87,1.423501,92.32,1.423368,98526.5,---,---,---
06/03/2020 01:55:34,17.65,65.02,12.0,15.5,16.1,44.68,1.423465,95.62,1.423345,98515.6,---,---,---
06/03/2020 01:56:34,17.68,64.50,12.1,15.7,16.1,44.87,1.423464,99.89,1.423316,98505.6,---,---,---
06/03/2020 01:57:34,17.71,64.19,12.2,15.9,16.5,45.12,1.423462,104.61,1.423284,98509.8,---,---,---
06/03/2020 01:58:34,17.74,64.30,12.1,15.8,16.4,44.52,1.423478,107.38,1.423265,98516.0,---,---,---
06/03/2020 01:59:34,17.76,64.24,12.0,15.5,16.0,43.34,1.423503,109.75,1.423249,98510.5,---,---,---
06/03/2020 02:00:34,17.77,64.30,11.8,15.4,15.9,41.96,1.423533,107.07,1.423269,98492.5,---,---,---
06/03/2020 02:01:34,17.74,64.07,11.7,15.0,15.6,41.47,1.423541,106.09,1.423275,98488.8,---,---,---
06/03/2020 02:02:34,17.73,64.04,11.6,14.8,15.2,41.74,1.423534,100.87,1.423312,98497.9,---,---,---
06/03/2020 02:03:34,17.72,63.49,11.4,14.6,15.0,42.26,1.423522,102.70,1.423298,98501.4,---,---,---
06/03/2020 02:04:34,17.71,63.90,11.4,14.4,15.0,42.02,1.423526,97.55,1.423335,98486.6,---,---,---
06/03/2020 02:05:35,17.71,63.52,11.3,14.3,14.8,42.00,1.423527,96.97,1.423339,98478.6,---,---,---
06/03/2020 02:06:34,17.72,63.26,11.2,14.1,14.6,42.33,1.423521,94.48,1.423357,98498.0,---,---,---
06/03/2020 02:07:34,17.71,63.49,11.0,14.0,14.5,42.95,1.423507,97.02,1.423338,98495.5,---,---,---
06/03/2020 02:08:34,17.71,63.52,10.8,13.7,14.2,41.20,1.423543,95.38,1.423350,98485.4,---,---,---
06/03/2020 02:09:34,17.70,62.60,10.6,13.4,13.8,42.13,1.423523,99.39,1.423321,98492.7,---,---,---
06/03/2020 02:10:34,17.70,63.20,10.5,13.2,13.6,41.78,1.423530,100.17,1.423315,98491.8,---,---,---
06/03/2020 02:11:34,17.70,63.40,10.4,13.2,13.6,41.39,1.423538,99.52,1.423320,98490.8,---,---,---
06/03/2020 02:12:34,17.71,63.46,10.5,13.3,13.5,40.77,1.423552,100.55,1.423313,98492.2,---,---,---
06/03/2020 02:13:34,17.70,63.43,10.6,13.4,13.7,41.79,1.423530,99.02,1.423324,98501.1,---,---,---
06/03/2020 02:14:34,17.69,62.88,10.7,13.7,14.1,42.90,1.423506,99.18,1.423322,98504.8,---,---,---
06/03/2020 02:15:34,17.70,63.43,10.6,13.9,14.5,42.73,1.423511,99.07,1.423323,98501.8,---,---,---
06/03/2020 02:16:35,17.71,63.87,10.5,13.9,14.5,42.67,1.423513,102.29,1.423301,98505.9,---,---,---
06/03/2020 02:17:34,17.70,63.84,10.6,14.1,14.8,41.72,1.423531,100.18,1.423315,98507.8,---,---,---
06/03/2020 02:18:34,17.69,63.90,10.7,14.2,14.8,42.13,1.423522,100.87,1.423310,98505.1,---,---,---
06/03/2020 02:19:34,17.69,63.90,10.9,14.3,15.0,41.75,1.423530,99.92,1.423316,98505.8,---,---,---
06/03/2020 02:20:34,17.68,64.21,11.2,14.3,14.8,40.48,1.423555,102.16,1.423300,98507.8,---,---,---
06/03/2020 02:21:34,17.67,64.27,11.6,14.5,15.0,40.16,1.423561,99.15,1.423321,98510.2,---,---,---
06/03/2020 02:22:34,17.66,64.16,11.7,14.5,15.0,40.41,1.423555,96.31,1.423341,98511.4,---,---,---
06/03/2020 02:23:34,17.65,64.04,11.4,14.2,14.7,39.90,1.423564,95.12,1.423349,98507.2,---,---,---
06/03/2020 02:24:34,17.62,64.22,11.4,14.0,14.5,38.49,1.423590,95.56,1.423344,98507.9,---,---,---
06/03/2020 02:25:34,17.66,64.24,11.4,14.2,14.7,40.48,1.423553,95.24,1.423349,98503.7,---,---,---
06/03/2020 02:26:34,17.67,64.19,11.4,14.3,14.8,40.26,1.423559,98.22,1.423328,98504.0,---,---,---
06/03/2020 02:27:35,17.65,64.22,11.4,14.5,15.0,40.41,1.423553,105.18,1.423277,98505.9,---,---,---
06/03/2020 02:28:34,17.65,64.36,11.8,14.9,15.4,40.36,1.423555,107.62,1.423259,98506.0,---,---,---
06/03/2020 02:29:34,17.60,64.50,12.0,15.3,15.8,42.34,1.423510,107.54,1.423257,98498.2,---,---,---
06/03/2020 02:30:34,17.59,64.56,12.2,15.5,16.0,42.90,1.423497,106.53,1.423264,98494.8,---,---,---
06/03/2020 02:31:34,17.58,64.62,12.4,15.8,16.3,42.50,1.423504,107.45,1.423257,98486.8,---,---,---
06/03/2020 02:32:34,17.57,64.59,12.6,15.9,16.5,42.22,1.423509,103.04,1.423288,98485.0,---,---,---
06/03/2020 02:33:34,17.57,64.65,12.5,15.9,16.6,40.53,1.423544,102.05,1.423295,98485.8,---,---,---
06/03/2020 02:34:34,17.55,64.59,12.5,16.2,16.9,37.39,1.423607,103.33,1.423285,98481.6,---,---,---
06/03/2020 02:35:34,17.56,64.50,12.9,17.3,17.9,37.25,1.423611,103.17,1.423287,98480.1,---,---,---
06/03/2020 02:36:34,17.58,64.50,13.6,18.6,19.4,38.97,1.423577,101.93,1.423297,98481.1,---,---,---
06/03/2020 02:37:34,17.58,64.48,14.5,20.4,21.1,36.42,1.423630,106.82,1.423262,98486.5,---,---,---
06/03/2020 02:38:35,17.57,64.39,15.5,22.2,23.0,38.25,1.423591,108.63,1.423248,98490.2,---,---,---
06/03/2020 02:39:34,17.58,64.42,16.3,23.0,24.0,39.04,1.423576,109.85,1.423240,98489.0,---,---,---
06/03/2020 02:40:34,17.55,64.50,16.3,22.9,24.0,37.88,1.423597,112.97,1.423216,98491.1,---,---,---
06/03/2020 02:41:34,17.55,64.42,16.2,22.3,23.4,36.39,1.423628,116.50,1.423190,98489.2,---,---,---
06/03/2020 02:42:34,17.56,64.39,15.9,21.7,22.7,38.49,1.423585,114.78,1.423203,98496.1,---,---,---
06/03/2020 02:43:34,17.54,64.30,15.5,21.0,21.9,37.23,1.423609,111.25,1.423228,98495.1,---,---,---
06/03/2020 02:44:34,17.54,64.24,15.1,20.5,21.4,36.77,1.423619,110.80,1.423231,98497.0,---,---,---
06/03/2020 02:45:34,17.56,64.22,14.8,20.1,20.8,36.69,1.423622,112.54,1.423219,98501.3,---,---,---
06/03/2020 02:46:34,17.56,64.01,14.2,19.4,20.0,37.36,1.423608,110.12,1.423237,98495.0,---,---,---
06/03/2020 02:47:34,17.55,63.98,13.9,19.1,19.6,37.92,1.423596,112.47,1.423219,98492.3,---,---,---
06/03/2020 02:48:34,17.56,64.01,13.8,18.7,19.2,37.57,1.423604,114.20,1.423208,98488.1,---,---,---
06/03/2020 02:49:35,17.55,64.07,13.8,18.7,19.0,38.17,1.423591,111.45,1.423227,98486.6,---,---,---
