dt_hour,e_series_pm,ambient_Temp_C_Mean,rh_pct_Mean,BarometricPressure_mbar_Mean,airport_wind_spd_kmh,airport_wind_dir,wind_x,wind_y,season_Autumn,season_Spring,season_Summer,season_Winter,reference_pm
2016-08-21 14:00,0.764344828,23.0987931,26.96534483,933.5172414,21,150,14.68426694,-15.01240502,1,0,0,0,0
2016-08-21 15:00,0.78162069,24.07844828,25.64224138,932.8103448,16,130,-5.876661287,-14.8816952,1,0,0,0,0
2016-08-21 16:00,1.193948276,23.6637931,24.98586207,932,20,150,13.98501613,-14.29752859,1,0,0,0,1
2016-08-21 17:00,1.185362069,24.93413793,24.55758621,931.4827586,18,150,12.58651452,-12.86777573,1,0,0,0,0
2016-08-21 18:00,1.035862069,25.19344828,23.6637931,931,24,160,-23.41510351,5.266206201,1,0,0,0,0
2016-08-21 19:00,0.847724138,22.85241379,23,931,25,170,23.4498688,8.666236387,1,0,0,0,0
2016-08-21 20:00,0.399413793,21.03103448,23.85362069,931.3793103,25,160,-24.39073282,5.485631459,1,0,0,0,3
2016-08-21 21:00,1.132155172,17.54241379,26.98862069,932,21,160,-20.48821557,4.607930426,1,0,0,0,0
2016-08-21 22:00,1.074672414,15.14155172,30.75465517,932.3103448,18,150,12.58651452,-12.86777573,1,0,0,0,0
2016-08-21 23:00,0.817534483,14.43431034,34.01862069,932.9827586,26,160,-25.36636213,5.705056718,1,0,0,0,1
2016-08-22 0:00,0.300275862,14.22844828,33.99706897,932.9310345,22,140,-4.351898628,21.56527251,1,0,0,0,0
2016-08-22 1:00,0.430965517,13.67034483,34.02568966,933,22,150,15.38351774,-15.72728145,1,0,0,0,2
2016-08-22 2:00,0.790172414,13.37431034,34.02431034,933,21,160,-20.48821557,4.607930426,1,0,0,0,2
2016-08-22 3:00,0.992810345,13.11482759,33.96706897,933,19,160,-18.53695694,4.169079909,1,0,0,0,1
2016-08-22 4:00,1.005724138,12.41706897,34.09465517,933,25,160,-24.39073282,5.485631459,1,0,0,0,0
2016-08-22 5:00,1.409465517,11.58224138,34.06172414,933.3793103,20,160,-19.51258626,4.388505168,1,0,0,0,0
2016-08-22 6:00,1.163775862,10.83568966,34.38637931,934,25,150,17.48127016,-17.87191074,1,0,0,0,3
2016-08-22 7:00,1.264362069,11.11275862,34.49137931,934,24,150,16.78201936,-17.15703431,1,0,0,0,3
2016-08-22 8:00,1.301724138,12.4337931,34.01310345,934.7068966,23,160,-22.43947419,5.046780943,1,0,0,0,1
2016-08-22 9:00,1.464068966,13.87189655,33.98258621,935,22,150,15.38351774,-15.72728145,1,0,0,0,2
2016-08-22 10:00,1.497137931,14.63689655,33.73724138,935,30,160,-29.26887938,6.582757751,1,0,0,0,1
2016-08-22 11:00,1.438189655,15.57517241,32.91948276,935.0517241,13,140,-2.571576462,12.74311557,1,0,0,0,1
2016-08-22 12:00,1.425293103,19.21482759,32.00310345,935.1034483,26,160,-25.36636213,5.705056718,1,0,0,0,0
2016-08-22 13:00,1.109189655,19.38758621,29.13068966,935.0172414,24,190,1.5913646,23.94718269,1,0,0,0,3
2016-08-22 14:00,0.592,19.33586207,27.33448276,936,17,210,-15.02591704,7.951214812,1,0,0,0,3
2016-08-22 15:00,0.603465517,20.95758621,27.45413793,936,27,190,1.790285175,26.94058052,1,0,0,0,0
2016-08-22 16:00,0.698258621,21.55293103,26.24706897,936,22,200,10.71812885,-19.21254054,1,0,0,0,0
2016-08-22 17:00,1.079017241,23.27413793,27.34362069,936,21,150,14.68426694,-15.01240502,1,0,0,0,2
2016-08-22 18:00,1.343362069,19.16827586,27.18103448,937,19,140,-3.758457906,18.62455353,1,0,0,0,1
2016-08-22 19:00,1.255689655,16.97655172,29.9037931,937.7586207,24,150,16.78201936,-17.15703431,1,0,0,0,0
2016-08-22 20:00,1.416655172,15.14982759,32.14931034,938.4137931,26,150,18.18052097,-18.58678717,1,0,0,0,1
2016-08-22 21:00,1.119275862,13.96844828,34.32775862,939,35,160,-34.14702595,7.679884043,1,0,0,0,3
2016-08-22 22:00,1.537293103,13.00655172,33.93396552,939.7758621,29,150,20.27827339,-20.73141646,1,0,0,0,1
2016-08-22 23:00,1.386482759,12.70793103,33.89224138,940,31,150,21.676775,-22.16116932,1,0,0,0,0
2016-08-23 0:00,1.081862069,12.67155172,34.06896552,940,34,140,-6.725661516,33.32814842,1,0,0,0,1
2016-08-23 1:00,0.966896552,12.29465517,34.33465517,940,25,140,-4.94533935,24.50599149,1,0,0,0,0
2016-08-23 2:00,0.777258621,11.86586207,34.5487931,940.7586207,24,150,16.78201936,-17.15703431,1,0,0,0,0
2016-08-23 3:00,0.913793103,11.91517241,34.50758621,941,22,130,-8.08040927,-20.4623309,1,0,0,0,1
2016-08-23 4:00,0.653775862,11.93827586,34.37637931,941,29,150,20.27827339,-20.73141646,1,0,0,0,2
2016-08-23 5:00,0.071614035,11.62017544,34.26894737,941.0701754,19,140,-3.758457906,18.62455353,1,0,0,0,3
2016-08-23 6:00,0.027310345,12.1012069,34.52137931,942,19,150,13.28576532,-13.58265216,1,0,0,0,2
2016-08-23 7:00,0.011465517,12.30344828,34.62051724,942,28,160,-27.31762076,6.143907235,1,0,0,0,2
2016-08-23 8:00,0.084758621,12.74448276,34.16,942.8103448,30,150,20.97752419,-21.44629289,1,0,0,0,3
2016-08-23 9:00,0.359189655,14.28189655,34.15655172,943,24,140,-4.747525776,23.52575183,1,0,0,0,2
2016-08-23 10:00,0.612051724,17.02155172,33.74448276,943.0862069,28,140,-5.538780072,27.44671046,1,0,0,0,0
2016-08-23 11:00,0.340551724,18.20965517,33.10896552,943.862069,28,140,-5.538780072,27.44671046,1,0,0,0,0
2016-08-23 12:00,0.389344828,19.92310345,33.13931034,943.9137931,8,180,-4.787680552,-6.409221086,1,0,0,0,0
2016-08-23 13:00,0.071827586,22.52172414,30.00275862,944.0862069,27,220,26.89429961,2.386765237,1,0,0,0,0
2016-08-23 14:00,0.132103448,21.03568966,26.98431034,945,21,220,20.91778859,1.856372962,1,0,0,0,0
2016-08-23 15:00,0.140775862,20.08103448,28.23706897,945.4482759,22,150,15.38351774,-15.72728145,1,0,0,0,2
2016-08-23 16:00,0.638389831,18.19661017,31.70050847,946,21,170,19.69788979,7.279638565,1,0,0,0,1
2016-08-23 17:00,0.300847458,20.30067797,30.44372881,946.0169492,25,210,-22.09693683,11.69296296,1,0,0,0,0
2016-08-23 18:00,0.267275862,20.84655172,29.23551724,946.6206897,30,220,29.88255513,2.651961375,1,0,0,0,0
2016-08-23 19:00,0.070362069,20.36551724,29,947,16,230,-12.60313507,-9.857027265,1,0,0,0,0
2016-08-23 20:00,0.103431034,18.78568966,29.02017241,947.4655172,21,200,10.23094118,-18.33924324,1,0,0,0,0
2016-08-23 21:00,0.08187931,17.09017241,30.80465517,948.1724138,10,170,9.379947521,3.466494555,1,0,0,0,0
2016-08-23 22:00,0.179603448,15.26827586,33.88913793,949.3103448,10,130,-3.672913305,-9.301059502,1,0,0,0,0
2016-08-23 23:00,0.369258621,13.74,34.34637931,950,16,150,11.1880129,-11.43802287,1,0,0,0,0
2016-08-24 0:00,0.170931034,12.43189655,34.42948276,950.6551724,8,170,7.503958017,2.773195644,1,0,0,0,2
2016-08-24 1:00,0.283051724,10.60068966,34.59086207,951.1034483,6,240,1.954687833,5.67267093,1,0,0,0,2
2016-08-24 2:00,0.643672414,8.515172414,34.36775862,952,6,240,1.954687833,5.67267093,1,0,0,0,0
2016-08-24 3:00,0.596275862,7.496844828,34.48431034,952.4310345,5,260,-3.650970786,3.416198519,1,0,0,0,0
2016-08-24 4:00,0.408051724,6.551086207,34.8762069,953,5,220,4.980425854,0.441993562,1,0,0,0,0
2016-08-24 5:00,0.689655172,5.883706897,34.77586207,953.4137931,4,230,-3.150783767,-2.464256816,1,0,0,0,3
2016-08-24 6:00,1.018672414,5.404482759,35.17086207,954,1,360,-0.283691091,0.958915723,1,0,0,0,2
2016-08-24 7:00,1.267241379,6.020844828,35.83655172,954,1,360,-0.283691091,0.958915723,1,0,0,0,0
2016-08-24 8:00,1.152275862,9.879724138,34.71103448,954,3,160,-2.926887938,0.658275775,1,0,0,0,0
2016-08-24 9:00,1.162362069,12.99086207,34.68689655,954,23,160,-22.43947419,5.046780943,1,0,0,0,
2016-08-24 10:00,0.525896552,15.99293103,33.87206897,954,24,150,16.78201936,-17.15703431,1,0,0,0,
2016-08-24 11:00,1.216948276,17.185,33.84344828,954,26,160,-25.36636213,5.705056718,1,0,0,0,0
2016-08-24 12:00,0.852,18.23344828,33.9512069,954,20,160,-19.51258626,4.388505168,1,0,0,0,0
2016-08-24 13:00,1.014327586,19.66724138,33.87068966,953.3103448,17,150,11.88726371,-12.1528993,1,0,0,0,0
2016-08-24 14:00,0.938172414,22.22931034,33.42672414,952.6551724,18,140,-3.560644332,17.64431387,1,0,0,0,0
2016-08-24 15:00,0.890741379,23.74258621,31.89068966,952,21,150,14.68426694,-15.01240502,1,0,0,0,0
2016-08-24 16:00,0.604913793,25.33775862,29.53862069,952,23,220,22.90995893,2.033170387,1,0,0,0,0
2016-08-24 17:00,0.129293103,24.51775862,27.91275862,951.2758621,25,210,-22.09693683,11.69296296,1,0,0,0,0
2016-08-24 18:00,0.581896552,24.32396552,28.17241379,951,16,280,-14.74783328,-6.204950733,1,0,0,0,0
2016-08-24 19:00,0.129258621,23.88362069,27.39362069,951,14,230,-11.02774318,-8.624898857,1,0,0,0,0
2016-08-24 20:00,0.515741379,21.32827586,28.73862069,951.1034483,1,0,1,0,1,0,0,0,1
2016-08-24 21:00,0.245655172,19.14551724,31.12913793,952,9,160,-8.780663815,1.974827325,1,0,0,0,0
2016-08-24 22:00,0.968344828,17.35568966,34.03275862,952,13,170,12.19393178,4.506442921,1,0,0,0,0
2016-08-24 23:00,0.192551724,15.88913793,34.39948276,952,21,150,14.68426694,-15.01240502,1,0,0,0,0
2016-08-25 0:00,0.20112069,15.25086207,34.3162069,952.2758621,17,170,15.94591079,5.893040743,1,0,0,0,0
2016-08-25 1:00,0.482758621,14.7412069,34.50982759,952,15,160,-14.63443969,3.291378876,1,0,0,0,0
2016-08-25 2:00,0.616344828,13.91810345,34.38948276,952,16,170,15.00791603,5.546391288,1,0,0,0,1
2016-08-25 3:00,0.112,12.54517241,34.46413793,952,11,230,-8.664655358,-6.776706245,1,0,0,0,0
2016-08-25 4:00,0.226948276,12.28706897,34.9612069,952,12,170,11.25593703,4.159793466,1,0,0,0,0
2016-08-25 5:00,0.389275862,11.45086207,34.81758621,952,8,250,1.927906442,-7.764224156,1,0,0,0,3
2016-08-25 6:00,1.224137931,11.37155172,35.11206897,952,12,200,5.8462521,-10.47956757,1,0,0,0,3
2016-08-25 7:00,0.855263158,12.43526316,34.83157895,952,12,190,0.7956823,11.97359134,1,0,0,0,2
2016-08-25 8:00,0.587672414,13.17982759,34.63948276,951.0172414,15,190,0.994602875,14.96698918,1,0,0,0,1
2016-08-25 9:00,0.574637931,14.53086207,34.50603448,950.6896552,14,180,-8.378440967,-11.2161369,1,0,0,0,1
2016-08-25 10:00,0.739948276,16.32655172,34.1737931,949.6896552,17,150,11.88726371,-12.1528993,1,0,0,0,0
2016-08-25 11:00,0.310310345,17.37189655,34.25,948.862069,17,160,-16.58569832,3.730229392,1,0,0,0,2
2016-08-25 12:00,0.59337931,18.19258621,34.19517241,947.8448276,18,160,-17.56132763,3.949654651,1,0,0,0,3
2016-08-25 13:00,0.676724138,19.6812069,33.82741379,946.6206897,24,150,16.78201936,-17.15703431,1,0,0,0,1
2016-08-25 14:00,0.466931034,21.13551724,33.55741379,945.3965517,20,160,-19.51258626,4.388505168,1,0,0,0,2
2016-08-25 15:00,0.321862069,20.96534483,33.97275862,944.2586207,32,150,22.37602581,-22.87604575,1,0,0,0,3
2016-08-25 16:00,0.9555,21.12206897,34.3462069,943.137931,26,150,18.18052097,-18.58678717,1,0,0,0,4
2016-08-25 17:00,0.875,21.39931034,33.56896552,941.9827586,17,140,-3.362830758,16.66407421,1,0,0,0,2
2016-08-25 18:00,0.581844828,21.92017241,33.48844828,941,8,100,6.898550978,-4.050925129,1,0,0,0,1
2016-08-25 19:00,1.846362069,22.01672414,33.47689655,941,6,70,3.799915219,4.643344089,1,0,0,0,5
2016-08-25 20:00,1.197694915,21.08169492,34.01101695,940.3559322,4,10,-3.356286116,-2.176084444,1,0,0,0,3
2016-08-25 21:00,0.320627119,20.16152542,34.2120339,939.9152542,3,240,0.977343917,2.836335465,1,0,0,0,0
2016-08-25 22:00,0.989982759,18.86517241,33.95258621,939,5,90,-2.240368081,4.469983318,1,0,0,0,3
2016-08-25 23:00,0.254258621,18.01482759,33.98017241,939,5,120,4.070904853,2.903055921,1,0,0,0,3
2016-08-26 0:00,0.395103448,15.72155172,35.32758621,939,9,330,-8.920789396,-1.191434663,1,0,0,0,1
2016-08-26 1:00,0.165155172,13.20258621,34.27137931,939,16,360,-4.539057464,15.34265157,1,0,0,0,2
2016-08-26 2:00,0.409431034,11.87965517,35.7412069,939,13,350,-3.687232629,-12.46612673,1,0,0,0,2
2016-08-26 3:00,0.179551724,11.77913793,34.51586207,938.4827586,10,340,7.5966831,6.503107402,1,0,0,0,2
2016-08-26 4:00,0.498551724,11.68862069,35.72982759,938,5,350,-1.418166396,-4.794664125,1,0,0,0,2
2016-08-26 5:00,0.505741379,11.56637931,34.97293103,938,7,360,-1.98583764,6.712410064,1,0,0,0,2
2016-08-26 6:00,0.195327586,11.30586207,34.74275862,937.1551724,8,340,6.07734648,5.202485921,1,0,0,0,5
2016-08-26 7:00,0.453931034,11.38741379,34.95827586,937,20,300,-0.441932386,-19.9951168,1,0,0,0,3
2016-08-26 8:00,0.405172414,11.4312069,35.09327586,937,18,310,-9.456257493,15.3159784,1,0,0,0,1
2016-08-26 9:00,0.50287931,11.83448276,34.655,937,30,300,-0.662898578,-29.9926752,1,0,0,0,1
2016-08-26 10:00,0.297362069,12.64448276,34.6637931,937,25,310,-13.13369096,21.27219222,1,0,0,0,1
2016-08-26 11:00,0.340517241,13.56862069,34.70293103,937,31,320,28.01485847,-13.27281827,1,0,0,0,2
2016-08-26 12:00,0.116327586,14.16293103,34.33327586,937,32,320,28.91856358,-13.7009737,1,0,0,0,3
2016-08-26 13:00,0.078948276,14.46327586,34.64948276,937.6896552,27,330,-26.76236819,-3.574303989,1,0,0,0,1
2016-08-26 14:00,0.126413793,15.07224138,34.32189655,938,33,320,29.8222687,-14.12912913,1,0,0,0,0
2016-08-26 15:00,0.392224138,15.00155172,35.30310345,938.8103448,8,30,1.234011599,-7.904252993,1,0,0,0,0
2016-08-26 16:00,0.573327586,14.00568966,34.54465517,939,9,360,-2.553219823,8.630241511,1,0,0,0,0
2016-08-26 17:00,0.840551724,16.50155172,33.77689655,939.0172414,15,10,-12.58607294,-8.160316663,1,0,0,0,1
2016-08-26 18:00,1.081913793,18.98724138,34.78844828,939.9827586,22,350,-6.239932142,-21.09652215,1,0,0,0,1
2016-08-26 19:00,0.596241379,21.2487931,32.93655172,940.8793103,27,330,-26.76236819,-3.574303989,1,0,0,0,2
2016-08-26 20:00,0.682482759,18.02793103,33.39810345,941,20,340,15.1933662,13.0062148,1,0,0,0,2
2016-08-26 21:00,0.784448276,16.36758621,34.25982759,941.862069,13,320,11.74816646,-5.566020565,1,0,0,0,3
2016-08-26 22:00,1.086172414,13.72362069,34.55758621,942,4,330,-3.964795287,-0.529526517,1,0,0,0,3
2016-08-26 23:00,1.321844828,11.29137931,34.69258621,942,17,330,-16.85037997,-2.250487696,1,0,0,0,2
2016-08-27 0:00,0.784534483,11.82603448,34.60775862,942,14,340,10.63535634,9.104350362,1,0,0,0,2
2016-08-27 1:00,0.260068966,11.27344828,34.77586207,942,13,340,9.87568803,8.454039622,1,0,0,0,4
2016-08-27 2:00,0.511465517,11.285,34.76706897,942.862069,8,330,-7.929590574,-1.059053034,1,0,0,0,3
2016-08-27 3:00,0.899122807,10.91438596,34.97649123,943,15,340,11.39502465,9.754661102,1,0,0,0,2
2016-08-27 4:00,0.925310345,11.41982759,34.83637931,943,8,360,-2.269528732,7.671325787,1,0,0,0,3
2016-08-27 5:00,0.577586207,10.13327586,34.82172414,943,11,300,-0.243062812,-10.99731424,1,0,0,0,2
2016-08-27 6:00,0.604896552,9.004482759,34.98551724,943,12,320,10.84446134,-5.137865137,1,0,0,0,1
2016-08-27 7:00,0.666672414,9.197586207,35.0187931,943,13,320,11.74816646,-5.566020565,1,0,0,0,0
2016-08-27 8:00,0.403775862,12.29017241,34.81310345,943,14,330,-13.8767835,-1.853342809,1,0,0,0,2
2016-08-27 9:00,0.883637931,13.44862069,34.2887931,943,20,340,15.1933662,13.0062148,1,0,0,0,2
2016-08-27 10:00,0.577603448,15.50448276,33.84913793,942.5862069,15,350,-4.254499188,-14.38399238,1,0,0,0,1
2016-08-27 11:00,0.653775862,16.70362069,34.07155172,942,17,350,-4.821765746,-16.30185803,1,0,0,0,2
2016-08-27 12:00,0.485655172,18.48172414,32.39551724,941.8793103,11,360,-3.120602006,10.54807296,1,0,0,0,3
2016-08-27 13:00,0.928155172,20.57724138,30.19396552,941.0172414,18,360,-5.106439647,17.26048302,1,0,0,0,0
2016-08-27 14:00,1.056068966,21.27327586,27.70396552,941,17,340,12.91436127,11.05528258,1,0,0,0,1
2016-08-27 15:00,0.854913793,22.34137931,25.99137931,940.3448276,13,350,-3.687232629,-12.46612673,1,0,0,0,2
2016-08-27 16:00,0.571844828,22.94534483,25.6262069,940,12,20,4.896984742,10.95534301,1,0,0,0,1
2016-08-27 17:00,0.456862069,19.43672414,24.8912069,940,19,170,17.82190029,6.586339654,1,0,0,0,4
2016-08-27 18:00,1.337603448,16.03689655,31.90931034,940.0172414,24,150,16.78201936,-17.15703431,1,0,0,0,4
2016-08-27 19:00,1.07187931,14.81482759,34.61482759,940.1206897,14,140,-2.769390036,13.72335523,1,0,0,0,4
2016-08-27 20:00,1.354844828,14.38293103,34.28896552,940,15,160,-14.63443969,3.291378876,1,0,0,0,3
2016-08-27 21:00,1.071775862,12.89293103,34.55172414,940,7,150,4.894755645,-5.004135007,1,0,0,0,1
2016-08-27 22:00,1.297396552,12.01534483,34.42241379,940,4,90,-1.792294465,3.575986654,1,0,0,0,0
2016-08-27 23:00,1.389362069,10.70672414,34.85913793,940,8,280,-7.373916639,-3.102475367,1,0,0,0,2
2016-08-28 0:00,1.681051724,10.23206897,34.90224138,940,3,360,-0.851073274,2.87674717,1,0,0,0,6
2016-08-28 1:00,1.090389831,10.25915254,34.51830508,940.9152542,9,160,-8.780663815,1.974827325,1,0,0,0,6
2016-08-28 2:00,1.680830508,9.481355932,35.19067797,941,5,230,-3.938479708,-3.08032102,1,0,0,0,3
2016-08-28 3:00,1.102034483,8.457931034,34.52017241,941,8,240,2.606250444,7.563561239,1,0,0,0,3
2016-08-28 4:00,1.214103448,7.607258621,34.83913793,941,7,270,6.890673654,-1.232321625,1,0,0,0,4
2016-08-28 5:00,0.921017241,6.808913793,34.86775862,941,5,310,-2.626738193,4.254438443,1,0,0,0,3
2016-08-28 6:00,1.165206897,7.767275862,34.61051724,941,7,260,-5.1113591,4.782677927,1,0,0,0,2
2016-08-28 7:00,1.137896552,7.90387931,35.00603448,941.0689655,4,350,-1.134533117,-3.8357313,1,0,0,0,1
2016-08-28 8:00,1.336206897,8.801586207,34.95396552,941.9655172,6,330,-5.947192931,-0.794289775,1,0,0,0,4
2016-08-28 9:00,0.896534483,10.00258621,35.3462069,942,5,10,-4.195357645,-2.720105554,1,0,0,0,3
2016-08-28 10:00,0.915189655,10.71603448,34.83310345,941.862069,7,350,-1.985432954,-6.712529775,1,0,0,0,2
2016-08-28 11:00,0.668103448,12.18689655,34.47137931,941.362069,7,350,-1.985432954,-6.712529775,1,0,0,0,1
2016-08-28 12:00,0.915224138,14.25948276,34.20137931,941,10,340,7.5966831,6.503107402,1,0,0,0,0
2016-08-28 13:00,0.920965517,15.35741379,33.65965517,941,12,350,-3.40359935,-11.5071939,1,0,0,0,1
2016-08-28 14:00,0.989862069,17.50810345,33.89086207,940.2931034,5,90,-2.240368081,4.469983318,1,0,0,0,1
2016-08-28 15:00,0.70687931,16.99689655,33.7287931,940,15,340,11.39502465,9.754661102,1,0,0,0,2
2016-08-28 16:00,0.732741379,17.365,33.43827586,940,10,330,-9.911988218,-1.323816292,1,0,0,0,4
2016-08-28 17:00,0.899413793,15.55465517,32.95844828,940,14,350,-3.970865909,-13.42505955,1,0,0,0,4
2016-08-28 18:00,0.603448276,15.84396552,33.37655172,940,11,350,-3.119966071,-10.54826108,1,0,0,0,2
2016-08-28 19:00,0.671017241,13.12103448,34.21413793,940,8,350,-2.269066233,-7.6714626,1,0,0,0,3
2016-08-28 20:00,0.455482759,11.76827586,33.81189655,940,16,360,-4.539057464,15.34265157,1,0,0,0,4
2016-08-28 21:00,0.136465517,10.05948276,34.9412069,940,8,350,-2.269066233,-7.6714626,1,0,0,0,2
2016-08-28 22:00,0.479896552,9.373965517,35.06758621,940,4,330,-3.964795287,-0.529526517,1,0,0,0,0
2016-08-28 23:00,0.648017241,8.84362069,35.10068966,940.6206897,3,320,2.711115336,-1.284466284,1,0,0,0,0
2016-08-29 0:00,0.321844828,9.102586207,34.36827586,940.7586207,4,360,-1.134764366,3.835662894,1,0,0,0,1
2016-08-29 1:00,0.08762069,8.554827586,34.65689655,941,10,350,-2.836332792,-9.58932825,1,0,0,0,2
2016-08-29 2:00,0.080413793,8.291896552,34.59913793,941,8,350,-2.269066233,-7.6714626,1,0,0,0,2
2016-08-29 3:00,0.093362069,8.162931034,34.65948276,941,12,340,9.11601972,7.803728882,1,0,0,0,1
2016-08-29 4:00,0.232741379,7.65737931,34.30172414,941,13,340,9.87568803,8.454039622,1,0,0,0,0
2016-08-29 5:00,0.270403509,7.82,34.2645614,941,15,340,11.39502465,9.754661102,1,0,0,0,0
2016-08-29 6:00,0.143655172,7.627465517,34.51862069,941,12,350,-3.40359935,-11.5071939,1,0,0,0,2
2016-08-29 7:00,0.571775862,7.307068966,34.64913793,941.7413793,14,340,10.63535634,9.104350362,1,0,0,0,3
2016-08-29 8:00,0.576172414,7.152948276,34.915,942,7,10,-5.873500704,-3.808147776,1,0,0,0,4
2016-08-29 9:00,1.413810345,7.118344828,34.9312069,942,8,340,6.07734648,5.202485921,1,0,0,0,3
2016-08-29 10:00,1.531655172,7.884982759,34.74568966,942.6724138,13,340,9.87568803,8.454039622,1,0,0,0,4
2016-08-29 11:00,0.568931034,9.190172414,34.44689655,943,13,360,-3.687984189,12.4659044,1,0,0,0,3
2016-08-29 12:00,0.452603448,9.287068966,34.67517241,943,4,340,3.03867324,2.601242961,1,0,0,0,1
2016-08-29 13:00,0.706896552,10.82965517,34.17982759,943,8,350,-2.269066233,-7.6714626,1,0,0,0,0
2016-08-29 14:00,0.402275862,11.19172414,34.50431034,943,6,350,-1.701799675,-5.75359695,1,0,0,0,0
2016-08-29 15:00,0.379344828,11.18137931,34.35913793,943,5,140,-0.98906787,4.901198297,1,0,0,0,3
2016-08-29 16:00,0.399431034,10.35396552,34.15189655,943,8,230,-6.301567533,-4.928513632,1,0,0,0,3
2016-08-29 17:00,0.876465517,9.750172414,34.30155172,943.2586207,7,240,2.280469139,6.618116084,1,0,0,0,1
2016-08-29 18:00,1.349137931,9.786206897,34.32603448,944,3,360,-0.851073274,2.87674717,1,0,0,0,3
2016-08-29 19:00,3.185310345,9.662931034,34.95672414,944,4,360,-1.134764366,3.835662894,1,0,0,0,7
2016-08-29 20:00,1.415206897,9.152931034,34.73431034,944,4,280,-3.68695832,-1.551237683,1,0,0,0,6
2016-08-29 21:00,3.691224138,8.281206897,34.7212069,944,4,260,-2.920776629,2.732958815,1,0,0,0,4
2016-08-29 22:00,3.170965517,7.771137931,34.73965517,944,3,310,-1.576042916,2.552663066,1,0,0,0,5
2016-08-29 23:00,5.033034483,7.244793103,34.91517241,944,8,270,7.875055605,-1.408367572,1,0,0,0,5
2016-08-30 0:00,3.11062069,7.186017241,34.74413793,944.4137931,5,350,-1.418166396,-4.794664125,1,0,0,0,2
2016-08-30 1:00,2.665206897,6.76437931,34.52310345,945,5,20,2.040410309,4.564726254,1,0,0,0,3
2016-08-30 2:00,1.22412069,7.027275862,34.27862069,945,7,360,-1.98583764,6.712410064,1,0,0,0,3
2016-08-30 3:00,0.262948276,6.994396552,34.80344828,945,3,360,-0.851073274,2.87674717,1,0,0,0,2
2016-08-30 4:00,0.772948276,6.697982759,34.65224138,945,5,340,3.79834155,3.251553701,1,0,0,0,1
2016-08-30 5:00,0.449724138,7.044431034,34.47551724,945,5,310,-2.626738193,4.254438443,1,0,0,0,1
2016-08-30 6:00,0.3555,6.434416667,34.87233333,945,9,330,-8.920789396,-1.191434663,1,0,0,0,1
2016-08-30 7:00,0.314637931,6.697431034,34.93965517,945,3,360,-0.851073274,2.87674717,1,0,0,0,1
2016-08-30 8:00,0.777310345,6.89987931,34.40655172,945,2,360,-0.567382183,1.917831447,1,0,0,0,1
2016-08-30 9:00,0.902293103,7.187068966,35.00275862,945,3,320,2.711115336,-1.284466284,1,0,0,0,2
2016-08-30 10:00,4.181,7.566396552,35.03155172,945.3275862,5,270,4.921909753,-0.880229732,1,0,0,0,2
2016-08-30 11:00,0.543051724,7.804913793,34.57586207,946,8,290,4.499431414,6.614765071,1,0,0,0,1
2016-08-30 12:00,0.692551724,8.784827586,34.67672414,946,8,300,-0.176772954,-7.998046719,1,0,0,0,0
2016-08-30 13:00,0.932517241,9.768103448,34.48689655,945.6896552,4,330,-3.964795287,-0.529526517,1,0,0,0,3
2016-08-30 14:00,0.652241379,9.579655172,34.84206897,945.7413793,4,350,-1.134533117,-3.8357313,1,0,0,0,3
2016-08-30 15:00,0.255724138,9.586551724,33.94982759,945.7413793,4,20,1.632328247,3.651781003,1,0,0,0,2
2016-08-30 16:00,0.179517241,9.498275862,33.70689655,945,2,360,-0.567382183,1.917831447,1,0,0,0,4
2016-08-30 17:00,3.519965517,9.60637931,35.20431034,945,5,250,1.204941526,-4.852640098,1,0,0,0,10
2016-08-30 18:00,2.814637931,9.557068966,34.27172414,945.0517241,9,260,-6.571747414,6.149157334,1,0,0,0,5
2016-08-30 19:00,4.939637931,8.970862069,34.88224138,945,3,300,-0.066289858,-2.99926752,1,0,0,0,1
2016-08-30 20:00,3.747034483,8.612068966,34.71413793,945.0172414,3,200,1.461563025,-2.619891892,1,0,0,0,3
2016-08-30 21:00,5.685137931,7.888086207,34.86344828,946,7,250,1.686918137,-6.793696137,1,0,0,0,3
2016-08-30 22:00,5.399413793,7.406482759,34.87068966,946,5,290,2.812144634,4.13422817,1,0,0,0,6
2016-08-30 23:00,3.540086207,6.9115,35.06896552,946,5,280,-4.608697899,-1.939047104,1,0,0,0,6
2016-08-31 0:00,3.139344828,6.901448276,34.93689655,945.2931034,1,360,-0.283691091,0.958915723,1,0,0,0,3
2016-08-31 1:00,2.365491228,6.742649123,34.8422807,945,5,330,-4.955994109,-0.661908146,1,0,0,0,2
2016-08-31 2:00,1.18537931,6.3845,34.91965517,945,3,360,-0.851073274,2.87674717,1,0,0,0,1
2016-08-31 3:00,1.1825,6.050896552,35.05172414,945,4,340,3.03867324,2.601242961,1,0,0,0,2
2016-08-31 4:00,1.037327586,6.330155172,34.845,944.3103448,6,260,-4.381164943,4.099438223,1,0,0,0,2
2016-08-31 5:00,1.649413793,6.27987931,35.14362069,944,3,240,0.977343917,2.836335465,1,0,0,0,1
2016-08-31 6:00,2.553172414,6.050517241,34.93965517,944,8,320,7.229640896,-3.425243425,1,0,0,0,1
2016-08-31 7:00,2.622137931,6.286172414,34.85344828,943.7413793,2,360,-0.567382183,1.917831447,1,0,0,0,1
