Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],NO2[ppb],Pressure[Pa],Airpointer_NO2[ppb],Airpointer_O3[ppb],Airpointer_Temperature[degC],Airpointer_NO[ppb],Airpointer_NOx[ppb],Airpointer_PM10[ppb],Airpointer_PM2.5[ppb],Airpointer_PM10-2.5[ppb],Airpointer_Humidity[percent]
2020-05-17 12:00,20.34794444,40.23322222,3.537222222,5.267222222,5.55,52.12288889,74.23694444,100296.4817,2.216,39.86433333,14.44533333,1.661666667,14.44533333,9.154666667,4.494166667,4.660666667,53.66916667
2020-05-17 13:00,19.93044444,39.5185,2.854444444,4.211111111,4.446666667,53.76244444,66.98916667,100246.0706,1.964666667,43.15466667,15.41083333,0.442666667,15.41083333,8.5165,4.432333333,4.084666667,50.4275
2020-05-17 14:00,19.806,39.74138889,2.865555556,4.158888889,4.335555556,54.85738889,72.64066667,100194.7144,3.969666667,40.5265,15.07166667,1.103,15.07166667,8.374333333,4.154666667,4.219833333,52.0875
2020-05-17 15:00,20.25983333,39.11888889,2.566111111,3.678333333,3.889444444,55.0175,67.20788889,100158.6683,3.946,39.3165,14.23533333,0.819,14.23533333,7.887,4.5205,3.366,56.181
2020-05-17 16:00,18.81583333,42.62394444,4.292222222,5.705555556,5.939444444,54.92294444,69.888,100132.6628,3.867666667,39.36166667,14.22,0.831333333,14.22,8.018,4.352666667,3.666333333,55.66833333
2020-05-17 17:00,18.26005556,43.1915,3.302777778,4.610555556,4.822777778,54.01877778,69.41322222,100074.5917,3.359833333,39.577,13.56516667,0.4815,13.56516667,8.278333333,4.2745,4.003833333,58.26433333
2020-05-17 18:00,17.4565,45.46188889,2.749444444,3.967222222,4.147222222,53.03266667,67.23355556,100077.1439,2.614166667,39.26616667,13.0415,0.190333333,13.0415,8.085,4.593166667,3.492333333,63.16416667
2020-05-17 19:00,16.53372222,50.68372222,3.236111111,4.609444444,4.818333333,52.13094444,69.32772222,100041.2494,5.585166667,36.10416667,13.154,0.201833333,13.154,8.504166667,4.510666667,3.992333333,63.86683333
2020-05-17 20:00,16.09561111,52.85227778,3.403333333,4.696666667,4.958333333,51.51322222,72.85616667,100059.3911,11.05966667,30.39233333,13.63066667,0.7435,13.63066667,11.52583333,5.934666667,5.5915,63.4985
2020-05-17 21:00,16.0585,53.16105556,5.218333333,7.416111111,7.847777778,51.57727778,77.01588889,100059.1933,10.158,31.85216667,14.48916667,0.92,14.48916667,10.15583333,5.883833333,4.271333333,60.06133333
2020-05-17 22:00,17.07216667,49.90505556,4.873888889,6.881666667,7.241666667,51.87027778,74.08416667,100073.7533,6.267333333,32.85416667,13.67016667,0.465166667,13.67016667,9.200333333,5.643333333,3.558333333,67.5185
2020-05-17 23:00,16.78244444,53.86816667,4.972777778,7.017777778,7.31,51.89633333,70.91688889,100080.615,22.41833333,18.316,11.2775,6.625666667,11.2775,12.28066667,6.422166667,5.857833333,76.47266667
2020-05-18 1:00,14.12077778,68.96733333,4.613888889,6.343333333,6.679444444,56.37666667,78.38277778,100093.5983,7.450666667,37.722,10.71466667,2.371166667,10.71466667,6.5155,4.0225,2.491833333,86.906
2020-05-18 2:00,13.65377778,72.38155556,3.321666667,4.791666667,5.008333333,60.51083333,86.92522222,100073.43,8.416666667,39.09783333,10.58333333,1.989833333,10.58333333,5.745,3.738333333,2.007166667,86.20883333
2020-05-18 3:00,13.39761111,72.76444444,2.508333333,3.750555556,4.023888889,61.68955556,89.68805556,100057.4817,6.307666667,39.969,10.6015,1.145333333,10.6015,5.107833333,3.582166667,1.526166667,85.816
2020-05-18 4:00,13.2975,72.75983333,2.603333333,3.918888889,4.147777778,61.82594444,90.5925,100014.27,7.801166667,38.13766667,10.73666667,2.7585,10.73666667,6.389666667,4.171,2.2185,83.67033333
2020-05-18 5:00,13.29433333,71.23988889,3.428333333,4.998333333,5.236111111,59.59522222,90.03405556,100024.35,4.021833333,40.5745,10.67983333,0.618333333,10.67983333,6.4875,4.079333333,2.407833333,82.97816667
2020-05-18 6:00,13.22927778,71.32511111,3.462777778,4.977222222,5.238888889,59.35955556,90.13116667,100037.2372,4.035833333,40.37233333,11.0515,0.761666667,11.0515,7.609833333,4.505166667,3.104333333,80.27066667
2020-05-18 7:00,13.39755556,69.85333333,3.908333333,5.644444444,5.900555556,59.08188889,90.83038889,100044.345,3.141333333,40.98483333,11.82933333,0.4435,11.82933333,6.695,4.196,2.499833333,77.6755
2020-05-18 8:00,14.02677778,66.75511111,3.446666667,4.898333333,5.149444444,57.76644444,94.93455556,100039.2372,2.4875,41.2865,12.08883333,0.305833333,12.08883333,6.092833333,4.072,2.021,83.17883333
2020-05-18 9:00,14.88794444,68.25011111,3.453333333,4.89,5.126111111,58.89822222,94.92388889,100012.39,3.674166667,37.24766667,12.2875,0.740333333,12.2875,7.191333333,4.477833333,2.712666667,87.24533333
2020-05-18 10:00,15.49355556,69.32511111,4.505,6.228888889,6.522777778,59.25561111,95.02566667,100018.1644,3.121833333,36.08933333,12.54266667,0.4995,12.54266667,7.460833333,4.772,2.689333333,87.57533333
2020-05-18 11:00,15.66722222,70.108,4.983888889,6.867777778,7.126111111,59.41188889,97.10433333,100037.6489,2.330166667,37.57416667,13.02716667,0.469333333,13.02716667,7.8365,4.861666667,2.973333333,83.73766667
2020-05-18 12:00,16.1985,67.05038889,5.15,7.034444444,7.278333333,57.24188889,95.48566667,100046.1889,4.014333333,35.66866667,13.376,0.998333333,13.376,9.112833333,5.428833333,3.683333333,81.94416667
2020-05-18 13:00,16.53833333,65.81827778,6.481111111,8.802777778,9.108888889,56.80988889,94.17711111,100041.2672,3.493666667,34.19416667,12.93133333,0.742666667,12.93133333,9.181833333,5.813833333,3.368666667,82.719
2020-05-18 14:00,15.96733333,67.45394444,6.370555556,8.808888889,9.133888889,55.97344444,92.79983333,100029.7728,3.967333333,35.92766667,13.171,1.495833333,13.171,8.384,4.884166667,3.500166667,81.63166667
2020-05-18 15:00,16.01633333,66.85727778,4.905,6.741666667,7.008333333,57.20711111,97.99538889,100029.125,5.088166667,36.185,13.5635,2.1185,13.5635,8.084166667,4.809833333,3.274833333,80.24
2020-05-18 16:00,16.43005556,65.97516667,5.392222222,7.106111111,7.359444444,57.54372222,94.56461111,100013.7744,4.0835,38.59566667,13.29933333,1.6655,13.29933333,7.984,4.611166667,3.3735,80.7755
2020-05-18 17:00,15.7235,68.71538889,4.144444444,5.752777778,6.013333333,59.8355,95.46677778,100008.0056,6.788,35.12683333,12.99683333,1.669333333,12.99683333,8.537833333,4.6725,3.863333333,80.2275
2020-05-18 18:00,15.4545,68.13194444,4.208888889,5.878333333,6.198333333,58.94044444,97.3185,100010.8183,5.814333333,36.75783333,12.9745,0.231166667,12.9745,8.527833333,4.5795,3.947333333,77.56816667
2020-05-18 19:00,15.22483333,66.3715,3.667777778,5.276666667,5.517222222,59.21955556,96.55122222,100027.2906,4.0375,38.5875,13.159,0.189333333,13.159,7.7645,4.396333333,3.368833333,77.2985
2020-05-18 20:00,15.45666667,65.66216667,3.385,4.877222222,5.123333333,58.70755556,98.50627778,100042.0517,12.24066667,28.119,13.59633333,0.7715,13.59633333,9.907,5.24,4.666833333,77.92433333
2020-05-18 21:00,16.00722222,65.57027778,4.782777778,6.778888889,7.202222222,58.088,102.7715556,100078.4061,17.61416667,19.96816667,13.21683333,2.548333333,13.21683333,12.99333333,7.584166667,5.409,79.39983333
2020-05-18 22:00,16.20494444,64.10566667,7.972222222,11.755,12.46555556,57.73472222,99.90561111,100110.4156,12.595,28.168,13.77166667,2.425166667,13.77166667,9.651666667,5.581166667,4.070166667,61.71283333
2020-05-18 23:00,16.13911111,52.10277778,4.431666667,6.356666667,6.718333333,55.18538889,90.44394444,100100.2022,11.14,34.18583333,14.48516667,3.853,14.48516667,13.24183333,7.3725,5.866666667,44.92983333
2020-05-19 1:00,17.10761111,31.0725,2.107777778,3.182777778,3.441111111,58.17744444,78.719,100083.3111,7.541666667,38.56266667,14.50383333,1.723333333,14.50383333,9.500166667,3.706666667,5.792666667,30.01316667
2020-05-19 2:00,17.10494444,26.48905556,1.468333333,2.336111111,2.519444444,58.28744444,84.39894444,100072.2694,5.261,41.02033333,14.01083333,1.041166667,14.01083333,6.854166667,3.239166667,3.614833333,27.82966667
2020-05-19 3:00,16.75622222,24.51961111,0.870555556,1.517777778,1.668888889,58.37055556,89.69755556,100085.4822,9.4685,38.259,13.6005,3.271333333,13.6005,7.092666667,3.301666667,3.7905,28.0185
2020-05-19 4:00,16.35511111,24.55105556,1.069444444,1.744444444,1.943888889,58.64777778,93.74733333,100101.5489,12.109,34.46633333,13.07783333,4.4845,13.07783333,8.819166667,3.48,5.3375,32.243
2020-05-19 5:00,16.00061111,27.86294444,1.593888889,2.374444444,2.596666667,58.86061111,92.87633333,100157.3206,11.88616667,33.23516667,12.69166667,3.988833333,12.69166667,9.6145,3.656333333,5.958666667,36.45716667
2020-05-19 6:00,15.5905,31.15977778,1.552222222,2.444444444,2.668333333,57.10488889,91.93933333,100232.3378,13.1045,29.42666667,12.40766667,5.789333333,12.40766667,9.932,3.774,6.1595,38.95816667
2020-05-19 7:00,15.40811111,32.98533333,1.496111111,2.361666667,2.603333333,55.66488889,87.63794444,100305.9844,10.236,30.97916667,12.12,2.340333333,12.12,12.03416667,3.741,8.292666667,39.45033333
2020-05-19 8:00,15.21377778,33.60927778,1.433888889,2.297222222,2.516666667,54.88955556,83.41977778,100341.6478,7.604166667,33.17116667,12.79866667,1.917666667,12.79866667,10.53733333,3.876666667,6.6595,38.75
2020-05-19 9:00,16.11533333,33.48627778,1.485555556,2.389444444,2.622777778,53.84344444,84.2305,100385.4772,5.691416667,36.45251667,1002.031333,2.383383333,1002.031333,12.29225,3.916166667,8.375216667,14.24566667
2020-05-19 10:00,18.71472222,31.0145,1.522222222,2.423888889,2.673333333,54.1045,86.71077778,100386.3428,6.582316667,38.41806667,1002.969,3.098816667,1002.969,12.85901667,4.18045,8.679566667,15.15495
2020-05-19 11:00,20.50738889,29.18577778,1.403333333,2.288333333,2.550555556,54.66072222,79.12183333,100406.9583,6.368616667,40.6803,1003,2.71165,1003,12.073,4.052516667,8.020266667,14.70125
2020-05-19 12:00,19.40244444,29.74838889,2.147777778,3.057222222,3.26,56.86311111,77.62588889,100418.4378,3.705466667,43.30105,1002.734833,0.9659,1002.734833,10.60348333,3.932333333,6.670916667,14.80348333
2020-05-19 13:00,19.50861111,31.13827778,1.908333333,2.810555556,3.056666667,56.50844444,80.20111111,100409.2156,4.1386,42.99926667,1002.301667,0.999616667,1002.301667,10.9263,4.312916667,6.615566667,14.22405
2020-05-19 14:00,18.61288889,34.56322222,3.326111111,4.538333333,4.868333333,55.83911111,75.88544444,100400.7028,5.461966667,42.98523333,1002,1.724466667,1002,12.73496667,4.61565,8.120583333,15.08121667
2020-05-19 15:00,18.82011111,35.4335,2.901111111,4.154444444,4.442222222,56.49727778,76.53833333,100373.6689,4.756833333,44.66198333,1002,1.5797,1002,12.97493333,4.65825,8.3161,16.27135
2020-05-19 16:00,20.43905556,33.31694444,2.472777778,3.708888889,3.966111111,56.03861111,74.37594444,100349.6739,4.335466667,46.00771667,1002,1.329933333,1002,10.84543333,4.62475,6.22105,16.97821667
2020-05-19 17:00,21.83966667,30.68183333,2.374444444,3.577777778,3.868888889,56.38416667,67.96011111,100332.4456,7.89965,41.45118333,1002,1.7199,1002,12.22926667,4.770833333,7.458833333,16.57491667
2020-05-19 18:00,20.31661111,32.29872222,2.564444444,3.834444444,4.125555556,57.33083333,72.02266667,100317.3267,10.7759,37.5685,1002,1.89605,1002,13.5283,4.949,8.579416667,16.85006667
2020-05-19 19:00,19.82444444,32.83761111,2.808888889,4.123333333,4.415555556,56.05211111,74.32383333,100330.1533,6.4267,40.2325,1002.112833,0.45205,1002.112833,12.30881667,5.010333333,7.29815,16.66881667
2020-05-19 20:00,19.55844444,33.95855556,3.136111111,4.633333333,4.937222222,55.90016667,70.56916667,100377.0522,9.159266667,36.63406667,1003,0.739533333,1003,12.18046667,5.321483333,6.85905,15.93785
2020-05-19 21:00,18.89483333,35.57155556,5.007222222,6.801111111,7.268888889,56.07211111,69.64922222,100438.3472,9.63685,34.76846667,1003,0.6316,1003,12.36998333,5.301916667,7.068133333,15.56225
2020-05-19 22:00,18.36005556,36.46711111,4.086111111,5.745555556,6.139444444,55.74516667,68.39122222,100476.9872,12.5637,33.42815,1003,1.594716667,1003,12.61918333,5.20475,7.416416667,15.36418333
2020-05-19 23:00,18.06088889,36.76988889,3.158888889,4.683888889,5.057222222,55.70033333,68.47588889,100491.4644,12.8719,33.24798333,1003,1.888933333,1003,12.7091,5.067566667,7.64195,14.76556667
2020-05-20 1:00,17.12272222,37.91894444,3.104444444,4.609444444,4.970555556,56.73411111,66.27122222,100477.6956,7.769866667,37.74685,1003,0.477033333,1003,13.59176667,5.007066667,8.582816667,13.93086667
2020-05-20 2:00,16.65544444,38.45338889,2.885,4.300555556,4.612777778,54.46716667,61.54583333,100487.3033,6.609,37.97306667,1003.3015,0.7556,1003.3015,13.34925,4.97725,8.371216667,11.79256667
2020-05-20 3:00,15.2395,42.01133333,3.655555556,5.125,5.508888889,54.98288889,58.14811111,100519.9894,15.19488333,28.45471667,1004,1.177033333,1004,11.9898,5.215866667,6.773316667,10.311
2020-05-20 4:00,13.73222222,46.28394444,4.129444444,5.868333333,6.273333333,53.60327778,62.91572222,100570.875,14.49996667,27.52425,1004.795833,1.3129,1004.795833,15.41268333,5.55535,9.858266667,9.2521
2020-05-20 5:00,12.47761111,50.36477778,5.317777778,7.230555556,7.652222222,50.7505,66.83383333,100660.2706,16.6007,26.28796667,1005.5405,4.238216667,1005.5405,18.94098333,5.994533333,12.94576667,10.37101667
2020-05-20 6:00,13.43938889,48.46816667,4.755,6.766666667,7.303888889,49.03694444,77.63038889,100734.2361,22.5942,25.12325,1006.279667,13.07288333,1006.279667,16.91573333,5.942883333,10.97391667,12.51045
2020-05-20 7:00,18.35,37.70211111,3.901666667,5.625,6.049444444,51.68744444,79.9305,100782.29,12.11263333,33.93081667,1007,6.03125,1007,14.28318333,5.7119,8.572283333,13.97986667
2020-05-20 8:00,22.91016667,29.70416667,3.012222222,4.408888889,4.801111111,53.84616667,62.37211111,100835.5567,6.815016667,39.36251667,1007,2.94545,1007,13.98596667,5.424733333,8.561933333,15.19126667
2020-05-20 9:00,25.20666667,25.32438889,2.951666667,4.117777778,4.448888889,55.74061111,69.25916667,100850.9728,4.387616667,42.62978333,1007,1.727933333,1007,12.67245,4.980533333,7.691966667,15.44183333
2020-05-20 10:00,24.77405556,24.93011111,2.106111111,3.190555556,3.532777778,55.97033333,76.60855556,100857.9483,5.063283333,43.39916667,1007,2.29585,1007,15.49808333,5.321183333,10.1762,15.49598333
2020-05-20 11:00,24.20933333,26.28644444,2.424444444,3.61,3.963333333,56.46627778,75.17388889,100860.1689,2.78235,46.6308,1007,0.884783333,1007,14.59306667,4.925433333,9.66715,15.79211667
2020-05-20 12:00,22.43377778,29.62338889,4.027777778,5.417222222,5.851111111,55.66483333,73.2405,100856.78,4.00395,47.33143333,1007,1.43425,1007,11.98153333,4.67735,7.304333333,16.47606667
2020-05-20 13:00,22.34211111,28.46655556,3.058888889,4.336111111,4.688888889,56.25805556,67.39627778,100834.3283,5.23965,45.99775,1006.703,2.160616667,1006.703,12.24181667,4.348433333,7.893333333,16.9565
2020-05-20 14:00,23.20777778,26.38838889,2.057222222,3.012777778,3.306111111,56.65338889,66.05333333,100785.6878,3.965933333,46.09105,1006,2.146833333,1006,14.86466667,4.361416667,10.50328333,17.10436667
2020-05-20 15:00,23.71988889,25.523,1.582222222,2.491111111,2.743888889,57.2625,67.43,100720.6422,4.788933333,46.15475,1005.2375,2.514516667,1005.2375,11.37796667,4.058416667,7.319883333,17.84425
2020-05-20 16:00,24.446,24.59344444,1.517222222,2.384444444,2.63,58.11494444,70.01261111,100653.38,1.614416667,49.22938333,1004.870167,0.389716667,1004.870167,12.09485,3.922016667,8.17265,18.1929
2020-05-20 17:00,24.32566667,24.06066667,1.240555556,2.019444444,2.204444444,57.64333333,67.32694444,100597.7328,1.42885,50.17005,1004,0.285516667,1004,10.84648333,3.764316667,7.0814,18.25051667
2020-05-20 18:00,22.14666667,26.07766667,1.264444444,2.047222222,2.231111111,58.51683333,61.237,100554.0844,5.291016667,46.90058333,1004,3.6391,1004,11.10413333,3.900783333,7.2043,17.94786667
2020-05-20 19:00,20.69394444,27.67022222,1.416666667,2.263888889,2.481666667,59.38061111,63.79322222,100552.9194,4.87795,45.45265,1004,0.320416667,1004,11.73743333,4.05985,7.679033333,16.53585
2020-05-20 20:00,19.55055556,29.70533333,1.682777778,2.567777778,2.803888889,57.76344444,59.04888889,100568.1278,8.820733333,39.75311667,1004,0.206483333,1004,14.64343333,4.679483333,9.962966667,15.62053333
2020-05-20 21:00,18.34761111,31.43638889,2.035,3.117222222,3.502222222,57.96688889,59.69555556,100582.0744,11.48168333,36.42678333,1004,0.37495,1004,16.18618333,5.166166667,11.01936667,15.09338333
2020-05-20 22:00,17.60794444,33.32294444,2.541666667,3.826666667,4.232222222,56.98288889,58.56883333,100569.0367,18.52595,30.07725,1004,0.87855,1004,16.86136667,5.535216667,11.32751667,14.21293333
2020-05-20 23:00,16.83961111,35.18694444,2.971111111,4.553333333,5.038333333,55.79516667,59.36905556,100559.7322,20.13443333,29.22493333,1004,2.57475,1004,12.05131667,4.543616667,7.507483333,11.88261667
2020-05-21 1:00,14.21772222,38.86538889,3.531111111,4.842777778,5.14,51.63477778,52.576,100604.5356,15.0463,29.44463333,1004,0.8038,1004,13.82343333,5.019183333,8.8043,9.713533333
2020-05-21 2:00,12.64544444,43.662,6.838333333,8.911111111,9.531111111,47.81566667,53.08455556,100612.1606,29.9471,16.74021667,1004,2.048766667,1004,15.6741,5.648733333,10.02496667,8.967933333
2020-05-21 3:00,11.5385,47.40255556,4.614444444,6.654444444,7.097777778,50.25333333,65.55722222,100606.0433,26.42366667,13.40821667,1004,3.60775,1004,17.2275,5.951266667,11.27473333,7.966233333
2020-05-21 4:00,10.60866667,50.21744444,3.807777778,5.737777778,6.328888889,48.55577778,64.65627778,100596.9694,44.39835,0.382933333,1004,15.85415,1004,20.33915,6.8545,13.48403333,7.47765
2020-05-21 5:00,9.860388889,51.40122222,5.209444444,7.539444444,8.222777778,51.84144444,79.03677778,100603.5906,39.70823333,5.46055,1004.202333,26.51073333,1004.202333,19.10025,7.25715,11.84305,9.1869
2020-05-21 6:00,11.20388889,50.36638889,5.942777778,8.633888889,9.35,50.42822222,88.09522222,100626.3789,13.89385,28.35981667,1005,4.294166667,1005,17.87993333,6.407433333,11.47193333,11.17868333
2020-05-21 7:00,17.15444444,37.62966667,4.196111111,6.136666667,6.631666667,45.80788889,71.281,100638.8044,11.08385,33.76573333,1005,3.972216667,1005,19.04878333,5.782416667,13.26518333,13.37278333
2020-05-21 8:00,21.85844444,28.486,3.057222222,4.521666667,4.946666667,48.75983333,55.29427778,100637.99,7.22815,45.44745,1005,2.19725,1005,13.66275,4.485816667,9.179,15.16958333
2020-05-21 9:00,24.98055556,20.957,1.633888889,2.474444444,2.718333333,57.61611111,54.57088889,100618.2117,4.83215,50.82135,1005,1.345933333,1005,11.25398333,3.851816667,7.400133333,15.45221667
2020-05-21 10:00,25.83988889,19.17283333,1.161666667,1.930555556,2.143888889,60.99938889,70.99733333,100600.0217,3.17665,53.57928333,1004.886333,0.824266667,1004.886333,11.56896667,3.79945,7.769266667,15.68195
2020-05-21 11:00,25.32633333,20.13827778,1.097222222,1.844444444,2.046666667,61.0465,74.48833333,100577.3411,3.932083333,53.83665,1004,1.078516667,1004,10.2868,3.826783333,6.4597,15.71306667
2020-05-21 12:00,23.76833333,22.01116667,1.23,1.986111111,2.201666667,61.09588889,72.81383333,100551.255,4.748083333,55.07231667,1003.701667,1.256,1003.701667,11.1249,3.843966667,7.281116667,16.77116667
2020-05-21 13:00,24.20311111,20.18038889,1.075555556,1.787222222,2.040555556,62.15794444,69.29466667,100481.6478,4.015666667,56.00153333,1003,1.06055,1003,9.50875,3.553716667,5.954916667,17.41886667
2020-05-21 14:00,25.19916667,19.61438889,1.347777778,2.041111111,2.308333333,63.01527778,67.71916667,100421.7567,4.0072,55.54551667,1002.469167,0.950233333,1002.469167,9.582716667,3.333933333,6.248533333,17.99853333
2020-05-21 15:00,26.43305556,17.13377778,2.453333333,2.999444444,3.172777778,63.61755556,70.02477778,100348.0372,5.3206,52.99981667,1001.268667,1.331583333,1001.268667,10.74013333,3.389666667,7.35,19.18081667
2020-05-21 16:00,27.896,15.92655556,2.151111111,2.685,2.901111111,64.13705556,79.26427778,100226.9322,4.878133333,51.92361667,1000.768667,0.984683333,1000.768667,10.02626667,3.117483333,6.910216667,19.6958
2020-05-21 17:00,28.32333333,14.70177778,2.25,2.806666667,3.098888889,63.43411111,76.92877778,100161.3183,5.025833333,50.24155,1000,0.844933333,1000,7.848766667,2.9079,4.941966667,19.74398333
2020-05-21 18:00,24.82355556,17.13111111,4.084444444,5.013888889,5.328888889,62.869,61.55272222,100096.4567,14.00706667,44.52491667,1000,1.578666667,1000,14.21708333,4.239966667,9.976566667,17.59273333
2020-05-21 19:00,21.66027778,19.95638889,1.502222222,2.374444444,2.665,63.68038889,63.65244444,100087.9006,17.99653333,41.78605,1000,0.794516667,1000,9.254033333,3.7761,5.478366667,14.85776667
2020-05-21 20:00,18.99172222,17.87077778,1.499444444,2.335,2.573333333,63.62027778,55.34122222,100098.5656,32.98613333,29.76165,999.9952,0.828933333,999.9952,12.94478333,4.016,8.92825,13.439
2020-05-21 21:00,16.88255556,17.84466667,1.530555556,2.516111111,2.79,64.5125,58.65183333,100116.4533,27.61675,28.04656667,1000,0.627183333,1000,15.97351667,5.320783333,10.65106667,12.66133333
2020-05-21 22:00,15.64372222,22.50705556,3.151666667,4.708888889,5.202777778,59.96211111,59.14572222,100136.7094,35.6062,15.6342,1000,3.274133333,1000,14.23716667,5.740533333,8.4958,12.03135
2020-05-21 23:00,14.53427778,28.34022222,3.966111111,5.678333333,6.221111111,55.74772222,58.21383333,100137.4667,45.62921667,5.225616667,1000,4.37145,1000,19.59515,6.305283333,13.28963333,11.51075
2020-05-22 1:00,13.44922222,34.97338889,5.967222222,8.750555556,9.696666667,45.60516667,55.80927778,100121.875,35.00443333,5.469166667,999.7126833,1.510533333,999.7126833,41.81415,8.892316667,32.92211667,10.83583333
2020-05-22 2:00,13.03255556,37.97166667,10.71444444,13.83611111,14.99166667,40.5905,53.54933333,100093.5594,28.708,8.884816667,999.4408833,0.991666667,999.4408833,21.55325,7.61575,13.9392,10.32913333
2020-05-22 3:00,12.60322222,39.19777778,13.16611111,16.98555556,18.22166667,41.24755556,51.457,100069.085,25.17066667,9.0874,999.12475,4.033433333,999.12475,19.75376667,7.364533333,12.38823333,9.868583333
2020-05-22 4:00,12.21677778,41.38677778,7.945555556,11.02444444,11.72,40.15083333,50.26383333,100040.9994,24.81271667,9.55465,998.9698333,2.491116667,998.9698333,20.28171667,8.2907,11.99453333,9.6672
2020-05-22 5:00,11.99077778,41.8655,7.047222222,10.17055556,10.99944444,40.78511111,53.615,100030.6433,31.9214,5.337933333,998.88985,16.98756667,998.88985,37.92536667,19.19731667,18.72561667,11.30068333
2020-05-22 6:00,13.47505556,42.21016667,15.70833333,25.41555556,29.65277778,41.64494444,70.11961111,100011.0389,32.61428333,13.07585,999.0137667,22.78351667,999.0137667,49.69003333,12.14905,37.54043333,15.86008333
2020-05-22 7:00,20.89516667,27.60422222,7.418888889,11.34277778,12.47611111,42.39077778,65.97355556,99986.54611,16.04495,37.3173,999.0550167,4.8301,999.0550167,21.66091667,6.330583333,15.33011667,18.57016667
2020-05-22 8:00,28.6535,22.33961111,3.292777778,4.692777778,5.233333333,56.24916667,49.14255556,99959.85222,13.69716667,35.63253333,999.0807,5.276683333,999.0807,29.55968333,7.690866667,21.86711667,21.00813333
2020-05-22 9:00,32.98105556,24.0175,2.303888889,3.634444444,4.341666667,60.85316667,73.0365,99951.77778,12.89445,37.21436667,998.5647833,4.9857,998.5647833,34.89926667,8.295133333,26.60358333,23.23083333
2020-05-22 10:00,34.91477778,23.63322222,2.372777778,3.698888889,4.472222222,63.92355556,80.99161111,99899.83111,14.57553333,41.92875,997.9396167,5.650166667,997.9396167,31.46733333,8.196566667,23.26991667,23.48566667
2020-05-22 11:00,34.3315,21.04588889,3.726666667,5.493333333,6.175,67.73477778,80.78466667,99843.425,15.24493333,46.65428333,447.60395,5.31115,447.60395,-135.31875,-158.1310833,-143.8387667,-477.8923
2020-05-22 12:00,32.98571375,22.43822316,3.780913371,5.593135593,6.313606403,68.99464313,78.14072976,99795.93986,11.40108333,54.94516667,997.0343667,3.035083333,997.0343667,29.7992,8.074383333,21.7246,23.53856667
2020-05-22 13:00,31.83339344,24.04798907,3.44442623,5.071976321,5.737522769,69.14575319,69.71001457,99761.12278,7.249016667,62.01298333,996.5922333,1.39235,996.5922333,23.74225,7.276166667,16.46581667,23.12788333
2020-05-22 14:00,31.45238889,24.60977778,2.915555556,4.267777778,4.933333333,70.0035,63.60061111,99717.81778,5.484616667,63.2995,996.0325167,0.854016667,996.0325167,22.28203333,8.047283333,14.2352,23.24198333
2020-05-22 15:00,31.42705556,23.59672222,4.583888889,6.120555556,6.63,70.60211111,56.99144444,99662.73389,4.715533333,59.74413333,995.5361167,0.7802,995.5361167,17.94846667,6.258283333,11.68956667,23.83848333
2020-05-22 16:00,31.6291064,24.26078625,2.374830508,3.476308851,3.980160075,68.7459096,61.0873484,99610.31649,3.82805,58.23243333,995.22405,0.467166667,995.22405,21.26871667,7.006366667,14.26341667,23.80378333
2020-05-22 17:00,32.42572222,23.91072222,2.375,3.585,4.090555556,69.11905556,53.27466667,99576.45278,6.0202,55.64625,994.9131333,0.4623,994.9131333,21.56958333,7.504916667,14.06573333,22.21823333
2020-05-22 18:00,28.78611111,28.56911111,6.340555556,8.370555556,9.233888889,63.84072222,54.512,99559.62889,7.4403,53.36281667,994.7552667,0.45045,994.7552667,23.43508333,7.4731,15.95925,21.54665
2020-05-22 19:00,26.52594444,31.44683333,12.31277778,15.68722222,17.11777778,49.37688889,50.48477778,99554.80611,11.5364,48.23798333,994.7471333,1.028033333,994.7471333,22.34916667,8.484316667,13.86426667,20.00195
2020-05-22 20:00,24.62188889,34.32344444,5.183888889,7.269444444,8.09,45.635,47.65405556,99563.49333,19.6179,34.5962,994.83435,1.491366667,994.83435,25.49275,10.0042,15.4873,18.7848
2020-05-22 21:00,22.82777778,38.62933333,5.892222222,8.503888889,9.523888889,47.67766667,53.49194444,99580.98222,12.7462,38.29386667,995.0931167,0.342183333,995.0931167,29.19068333,10.41723333,18.77343333,17.60408333
2020-05-22 22:00,21.33422222,43.13283333,6.158333333,8.9,9.931111111,46.85266667,51.56916667,99615.44111,19.40486667,26.39943333,995.0966333,1.373783333,995.0966333,29.24925,11.54298333,17.70428333,16.13976667
2020-05-22 23:00,19.70455556,47.67727778,7.964444444,11.49888889,12.63833333,45.81227778,59.818,99625.90167,19.79706667,23.61678333,995.0199,0.527816667,995.0199,31.18616667,11.20993333,19.97566667,15.54373333
2020-05-23 1:00,17.98994444,52.48877778,8.281666667,11.99666667,13.27777778,44.36866667,68.72438889,99614.24167,16.48701667,17.45976667,994.8256,0.479316667,994.8256,28.2369,12.38836667,15.84903333,14.06558333
2020-05-23 2:00,17.44911111,53.94322222,9.371666667,13.55111111,14.84166667,44.06361111,71.93905556,99616.07833,18.38301667,14.41961667,994.7301833,0.277016667,994.7301833,30.63758333,12.69185,17.94503333,13.39571667
