Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],NO2[ppb],Pressure[Pa],Airpointer_NO[ppb],Airpointer_NO2[ppb],Airpointer_NOx[ppb],Airpointer_O3[ppb],Airpointer_PM10_conc[ppb],Airpointer_PM10-2.5_conc[ppb],Airpointer_Air_Temperature[degC],Airpointer_Relative_Humidity[percent],Airpointer_PM2.5_conc[ppb]
2020-05-27 20:00:00,27.692499999999995,44.40044444444444,11.712222222222222,15.64722222222222,16.34,50.488,59.913388888888896,99654.00277777777,0.5292333333333333,26.20618333333332,26.59846666666667,42.105916666666666,22.294716666666666,11.334433333333333,996.0539333333325,20.978766666666658,10.96023333333333
2020-05-27 21:00:00,25.49733333333333,49.372833333333325,14.56722222222222,19.796666666666663,20.88333333333333,54.34216666666666,59.09094444444444,99694.89166666665,0.11128333333333328,23.02695,23.147066666666664,40.89891666666667,19.61853333333333,9.222516666666667,996.2354833333322,20.451899999999984,10.396283333333336
2020-05-27 22:00:00,24.45161111111112,51.143611111111106,12.163888888888886,16.976666666666663,17.605555555555554,53.09033333333332,77.21850000000003,99715.32111111113,0.6113666666666667,29.66136666666667,30.801400000000005,34.56273333333332,22.242299999999997,11.050466666666667,996.1274166666661,20.109199999999994,11.19335
2020-05-27 23:00:00,23.888333333333332,52.87416666666667,12.439444444444446,17.506666666666664,18.144444444444442,54.018222222222214,97.87783333333334,99707.54055555553,0.3529666666666667,26.67268333333334,26.634433333333327,32.91573333333333,21.322849999999995,10.866366666666668,995.9881333333335,19.6723,10.45726666666667
2020-05-28 00:00:00,23.382444444444456,54.18272222222223,11.103333333333332,15.741666666666662,16.347222222222225,52.645555555555546,101.77611111111109,99699.99888888886,-4999.452983333333,-4993.522816666664,-4993.4726666666675,-4981.662100000001,18.714550000000006,10.62473333333333,996.0403833333331,20.511183333333335,8.08856666666667
2020-05-28 01:00:00,23.551277777777774,53.98811111111112,7.496666666666669,10.450555555555551,10.873888888888887,48.52672222222222,100.77594444444446,99701.5061111111,0.2116500000000001,12.238449999999998,12.457033333333332,26.217133333333344,13.53076666666667,8.161383333333335,995.7329666666657,21.197183333333335,5.370283333333336
2020-05-28 02:00:00,24.170888888888868,52.96322222222222,4.080555555555556,5.588333333333334,5.837222222222223,41.95699999999999,97.23011111111111,99667.36555555556,0.2258,8.628250000000001,8.85403333333333,26.921,12.62358333333333,7.537800000000002,995.5889166666661,20.809349999999995,5.086533333333332
2020-05-28 03:00:00,24.205888888888904,53.13766666666666,3.390555555555555,4.657222222222222,4.860555555555558,42.44094444444445,97.48172222222219,99654.44277777779,0.16843333333333335,10.781616666666668,10.950066666666665,22.261716666666665,15.176899999999998,9.756866666666669,995.4521500000002,20.011999999999997,5.419883333333333
2020-05-28 04:00:00,23.828000000000003,54.097277777777784,3.5655555555555547,4.98,5.2522222222222235,41.51622222222222,103.16694444444447,99645.64999999998,5.519900000000001,20.17953333333333,26.348816666666668,13.258399999999998,18.34515,12.0589,995.5398999999996,19.430083333333336,6.284099999999998
2020-05-28 05:00:00,23.337055555555565,56.174333333333344,5.242222222222223,7.2555555555555555,7.616111111111112,43.16900000000002,112.19800000000002,99656.56388888891,3.9255,22.46658333333334,26.23885,10.438350000000005,20.58843333333333,12.768249999999998,995.4244666666675,19.201249999999984,7.820633333333334
2020-05-28 06:00:00,23.339777777777783,57.14405555555556,7.858888888888888,11.069444444444443,11.500000000000002,42.628277777777775,117.22755555555557,99643.57777777775,4.3732,18.156866666666666,22.013516666666668,14.346066666666664,16.486749999999994,8.554066666666666,995.1905000000002,18.785733333333308,7.9354499999999994
2020-05-28 07:00:00,23.51677777777776,56.76488888888887,8.08888888888889,11.335555555555556,11.746666666666668,42.18544444444444,116.02727777777778,99620.98777777782,2.213016666666667,11.297599999999997,13.73955,21.865316666666672,17.484783333333326,10.738833333333332,995.0926499999991,18.83631666666665,6.745866666666664
2020-05-28 08:00:00,23.78594444444445,56.0545,6.229444444444443,8.567777777777778,8.91611111111111,42.65572222222222,112.88255555555558,99610.86055555556,2.107716666666667,8.03781666666667,9.93053333333333,24.953283333333342,21.102083333333336,15.084299999999997,995.0492499999996,20.16206666666667,6.017266666666667
2020-05-28 09:00:00,25.583888888888893,52.137722222222216,4.455555555555556,6.116111111111111,6.416111111111113,40.78399999999999,105.19799999999998,99598.10666666664,1.4675333333333334,6.8017999999999965,8.269366666666667,26.658466666666662,22.30419999999999,16.369783333333334,994.6239666666669,21.109666666666683,5.9306166666666655
2020-05-28 10:00:00,26.85422222222222,49.678555555555555,3.7949999999999995,5.241666666666667,5.530555555555555,40.30133333333333,92.11500000000001,99546.80166666664,2.5063833333333334,6.705783333333333,9.15868333333333,29.498149999999995,21.304966666666676,15.317749999999995,993.997366666667,22.797366666666665,5.989049999999998
2020-05-28 11:00:00,29.734666666666673,45.361,4.143333333333332,5.600555555555555,5.878333333333334,40.370722222222234,87.73388888888887,99469.53222222223,1.2322333333333335,5.282283333333334,6.5144166666666665,34.94186666666668,16.895866666666667,11.02015,993.2463499999994,23.518150000000006,5.874183333333334
2020-05-28 12:00:00,31.81311111111111,41.17477777777776,3.8288888888888875,5.262777777777778,5.54611111111111,49.72705555555556,75.05061111111114,99389.39499999997,0.7544833333333333,5.773616666666667,6.528066666666664,34.09760000000001,19.393566666666672,13.199266666666666,992.9724333333338,21.150616666666668,6.193266666666665
2020-05-28 13:00:00,28.85222222222222,48.89088888888889,5.4077777777777785,7.311111111111111,7.627777777777777,53.12161111111113,72.05772222222221,99376.07388888889,0.9368333333333337,7.230766666666667,8.167666666666667,30.252750000000002,13.241533333333328,6.659416666666666,992.3308333333334,19.044449999999994,6.581999999999999
2020-05-28 14:00:00,24.866722222222222,63.00255555555554,8.42,12.039444444444447,12.580555555555557,46.626666666666665,105.07627777777778,99328.6561111111,1.734283333333333,10.236583333333336,11.94638333333333,29.889749999999992,11.996633333333335,5.630666666666667,991.5281166666667,18.71420000000001,6.3656
2020-05-28 15:00:00,23.64633333333334,67.51,9.322777777777775,13.603333333333333,14.166666666666666,51.445111111111125,144.42583333333332,99255.64611111108,0.6548333333333332,6.119983333333334,6.726516666666666,32.690766666666676,10.729399999999998,4.5719666666666665,990.7142666666664,18.95008333333333,6.156333333333333
2020-05-28 16:00:00,23.443055555555564,69.87838888888889,10.323333333333332,15.111666666666665,15.599444444444439,53.894500000000015,138.07172222222223,99177.25444444444,0.9768166666666668,7.321983333333335,8.115916666666667,29.57536666666666,8.145183333333335,3.20715,990.3791500000011,19.246516666666643,4.938399999999999
