,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-19 17:00,21.72583333,30.818,2.39,3.72,4.048333333,54.76516667,1.426591417,87.66466667,1.417292833,100341.12,1.331,4.366,5.697,45.987,10.808,6.186,4.621,16.975,38.213
2020-05-19 18:00,20.387,32.12233333,2.56,3.935,4.26,55.5605,1.42648415,89.93583333,1.417196083,100323.9733,1.741,8.021,9.784,41.291,12.304,7.522,4.781,16.577,38.987
2020-05-19 19:00,19.92533333,32.60033333,2.828333333,4.236666667,4.576666667,54.5355,1.426475,91.42216667,1.417157483,100338.2,1.864,10.69,12.711,37.641,13.504,8.56,4.945,16.852,38.208
2020-05-19 20:00,19.63483333,33.78633333,3.09,4.688333333,5.011666667,54.571,1.426454567,88.041,1.417165967,100385.5583,0.445,6.412,6.857,40.226,12.273,7.254,5.016,16.659,39.749
2020-05-19 21:00,19.00683333,35.338,3.363333333,5.106666667,5.566666667,55.29816667,1.426396817,86.4815,1.417140717,100446.975,0.739,9.139,9.803,36.626,12.201,6.885,5.318,15.925,42.297
2020-05-19 22:00,18.481,36.21266667,3.298333333,4.956666667,5.361666667,54.74683333,1.426373183,84.25533333,1.4171266,100485.8967,0.653,9.762,10.426,34.669,12.392,7.086,5.307,15.563,43.151
2020-05-19 23:00,18.20133333,36.471,3.1,4.745,5.185,54.44916667,1.4263607,84.255,1.417110017,100499.4483,1.571,12.444,13.998,33.528,12.58,7.382,5.2,15.354,43.255
2020-05-20 0:00,17.77433333,37.28033333,2.955,4.468333333,4.825,54.59983333,1.426328283,82.03133333,1.417101467,100494.6933,1.914,12.977,15.711,33.182,12.789,7.725,5.067,14.759,44.824
2020-05-20 1:00,17.3265,37.50533333,3.056666667,4.658333333,5.076666667,56.82333333,1.4262502,80.922,1.417082733,100484.68,1.783,13.172,15.871,33.918,13.901,8.817,5.085,14.491,44.608
2020-05-20 2:00,16.87166667,38.00183333,2.831666667,4.356666667,4.708333333,54.2075,1.42627405,75.9915,1.417092633,100496.3833,0.456,7.575,8.083,37.899,13.61,8.603,5.004,13.909,45.677
2020-05-20 3:00,15.48866667,41.4255,3.56,5.165,5.605,55.68933333,1.426146833,73.04583333,1.417031317,100529.1117,0.765,6.677,7.379,37.887,13.315,8.337,4.975,11.763,52.832
2020-05-20 4:00,14.01233333,45.538,3.48,5.276666667,5.666666667,55.922,1.42603975,76.36933333,1.416916817,100578.6333,1.172,15.306,16.92,28.322,12.06,6.836,5.223,10.275,58.739
2020-05-20 5:00,12.68683333,49.76116667,3.756666667,5.683333333,6.103333333,54.6445,1.425983867,79.708,1.416823833,100668.87,1.313,14.452,16.219,27.567,15.434,9.877,5.56,9.259,63.041
2020-05-20 6:00,13.75283333,47.60616667,4.075,6.131666667,6.668333333,53.20816667,1.42608185,91.05033333,1.416794367,100742.46,4.307,16.733,20.252,26.212,18.998,13.008,6.001,10.41,59.397
2020-05-20 7:00,18.84,36.73533333,3.651666667,5.463333333,5.936666667,54.58666667,1.426400317,95.50133333,1.417062033,100789.335,13.094,22.505,34.639,25.22,16.864,10.926,5.938,12.539,51.901
2020-05-20 8:00,23.5,28.75,2.96,4.436666667,4.901666667,50.422,1.426820517,78.36033333,1.41748715,100842.5867,6.089,12.064,18.299,33.997,14.232,8.52,5.714,14.002,46.267
2020-05-20 9:00,25.61583333,24.75916667,3.12,4.355,4.723333333,50.8705,1.4269833,90.35983333,1.417551067,100859.035,2.827,6.721,9.434,39.451,13.933,8.521,5.412,15.203,40.322
2020-05-20 10:00,24.95533333,24.64666667,2.093333333,3.261666667,3.7,51.0015,1.426925667,101.7191667,1.417412633,100866.185,1.721,4.374,5.998,42.67,12.703,7.722,4.979,15.446,37.595
2020-05-20 11:00,24.2845,26.1295,2.236666667,3.496666667,3.9,51.168,1.426866583,98.276,1.417388817,100868.51,2.294,5.051,7.689,43.429,15.673,10.331,5.329,15.493,38.544
2020-05-20 12:00,22.33766667,29.74283333,2.183333333,3.4,3.806666667,51.13916667,1.426710667,92.22733333,1.4172941,100866.1617,0.879,2.788,3.668,46.654,14.432,9.508,4.917,15.801,39.116
2020-05-20 13:00,22.25266667,28.58666667,1.95,3.088333333,3.398333333,51.82783333,1.42669,84.86,1.417345617,100842.9683,1.454,4.043,5.497,47.318,11.936,7.262,4.668,16.494,35.586
2020-05-20 14:00,23.01483333,26.60766667,1.673333333,2.698333333,3.038333333,51.29716667,1.42675875,84.26933333,1.4174015,100794.22,2.15,5.2,6.672,46.008,12.274,7.928,4.346,16.95,33.287
2020-05-20 15:00,23.47933333,25.76633333,1.583333333,2.571666667,2.865,51.00716667,1.426803417,84.86583333,1.417432067,100728.6667,2.137,3.964,6.551,46.094,14.957,10.596,4.367,17.121,33.046
2020-05-20 16:00,24.17066667,24.87666667,1.538333333,2.485,2.761666667,51.422,1.426851567,89.324,1.4174498,100662.9133,2.504,4.763,6.165,46.174,11.297,7.253,4.048,17.855,31.818
2020-05-20 17:00,24.0385,24.33266667,1.273333333,2.136666667,2.365,50.629,1.426857783,86.783,1.417459483,100606.9217,0.387,1.601,1.957,49.266,12.054,8.131,3.92,18.19,30.972
2020-05-20 18:00,22.20433333,25.955,1.291666667,2.118333333,2.328333333,53.06466667,1.426662367,78.2935,1.417395717,100561.4383,0.284,1.433,1.717,50.169,10.811,7.046,3.762,18.252,30.359
2020-05-20 19:00,20.86933333,27.39016667,1.41,2.338333333,2.583333333,54.893,1.42653105,79.8985,1.417301717,100561.075,3.648,5.307,8.72,46.87,11.179,7.279,3.905,17.938,31.47
2020-05-20 20:00,19.74316667,29.3585,1.678333333,2.606666667,2.87,53.85433333,1.426477217,73.63283333,1.417282617,100576.0583,0.31,4.908,5.698,45.399,11.721,7.66,4.064,16.508,34.215
2020-05-20 21:00,18.5765,31.00616667,1.985,3.125,3.575,54.82433333,1.42637795,73.50383333,1.417214067,100587.8033,0.229,9.273,9.912,39.494,14.771,10.074,4.695,15.61,36.001
2020-05-20 22:00,17.86383333,32.81616667,2.498333333,3.886666667,4.383333333,54.597,1.426334567,71.72166667,1.417185067,100574.8017,0.353,11.126,11.322,36.548,16.156,10.982,5.17,15.085,37.988
2020-05-20 23:00,17.09233333,34.70383333,2.915,4.613333333,5.141666667,53.82116667,1.42629745,71.18533333,1.417142417,100567.0283,0.918,18.901,20.608,29.917,16.766,11.246,5.527,14.186,40.715
2020-05-21 0:00,15.51716667,36.86683333,2.451666667,3.845,4.12,56.36,1.426134733,67.949,1.417071683,100595.2267,2.563,19.782,22.445,29.205,12.003,7.48,4.528,11.868,45.926
2020-05-21 1:00,14.4815,38.29516667,2.135,3.323333333,3.555,54.73483333,1.4260972,63.06916667,1.4170458,100610.9567,0.092,11.737,11.768,34.102,9.153,4.975,4.178,11.334,46.715
2020-05-21 2:00,12.931,42.946,6.675,8.861666667,9.515,52.5785,1.426042133,62.89766667,1.416962583,100619.83,0.878,15.32,16.414,29.124,13.906,8.861,5.044,9.692,52.752
2020-05-21 3:00,11.8055,46.64716667,5.11,7.395,7.906666667,55.8815,1.425918633,74.64266667,1.416838067,100613.73,1.972,29.734,31.609,16.954,15.697,10.057,5.642,8.954,56.525
2020-05-21 4:00,10.89616667,49.3805,3.803333333,5.895,6.535,53.24466667,1.4259333,75.64433333,1.41680605,100604.295,3.648,26.83,30.026,12.994,17.26,11.297,5.963,7.947,60.281
2020-05-21 5:00,10.1695,50.5065,5.126666667,7.551666667,8.238333333,56.209,1.42583905,89.83583333,1.41667995,100609.3283,16.151,44.543,61.316,0.361,20.392,13.517,6.874,7.48,60.586
2020-05-21 6:00,11.55033333,49.37166667,6.195,9.043333333,9.778333333,54.98466667,1.425931117,99.39516667,1.416651767,100632.3567,26.318,39.379,65.197,5.721,19.159,11.896,7.262,9.24,56.542
2020-05-21 7:00,17.64283333,36.63416667,3.94,5.975,6.531666667,48.93466667,1.426438067,83.60766667,1.41708105,100644.4467,4.199,13.641,16.975,28.612,17.842,11.455,6.387,11.202,51.578
2020-05-21 8:00,22.31416667,27.705,2.815,4.363333333,4.85,47.8805,1.426784283,67.17933333,1.41749175,100643.81,3.969,11.057,15.026,33.9,19.03,13.255,5.773,13.416,43.164
2020-05-21 9:00,25.3485,20.56033333,1.595,2.491666667,2.77,49.46733333,1.42699145,72.205,1.4176721,100623.805,2.171,7.159,9.33,45.615,13.533,9.079,4.46,15.183,30.758
2020-05-21 10:00,26.05916667,18.8925,1.163333333,2.016666667,2.265,53.2415,1.426968383,95.48666667,1.4175445,100605.2783,1.352,4.834,6.188,50.844,11.275,7.424,3.851,15.454,27.801
2020-05-21 11:00,25.38616667,20.0735,1.135,1.95,2.186666667,52.867,1.426920917,97.8915,1.417474983,100584.0267,0.808,3.138,3.945,53.626,11.535,7.743,3.797,15.681,27.89
2020-05-21 12:00,23.77116667,21.94616667,1.236666667,2.075,2.308333333,53.78483333,1.426767567,93.21083333,1.4173894,100559.86,1.087,3.959,5.046,53.84,10.319,6.489,3.83,15.726,28.321
2020-05-21 13:00,24.30183333,20.04633333,1.101666667,1.88,2.178333333,54.21616667,1.426802167,86.81666667,1.417479233,100489.675,1.256,4.752,6.007,55.096,11.057,7.223,3.837,16.786,24.229
2020-05-21 14:00,25.04166667,19.72266667,0.888333333,1.568333333,1.816666667,53.63733333,1.42687575,85.48383333,1.417545583,100429.8417,1.054,3.998,4.945,56.014,9.515,5.957,3.55,17.426,23.652
2020-05-21 15:00,26.23033333,17.2185,2.705,3.326666667,3.521666667,52.4175,1.427000517,88.8815,1.41760895,100356.6067,0.953,4.015,4.968,55.523,9.582,6.25,3.331,18.013,21.091
2020-05-21 16:00,27.64466667,16.06416667,1.221666667,1.721666667,1.955,51.029,1.427151017,100.5968333,1.41762925,100234.7817,1.334,5.339,6.673,52.951,10.793,7.398,3.391,19.201,19.26
2020-05-21 17:00,28.08616667,14.7945,3.205,3.916666667,4.303333333,49.433,1.4272266,98.39666667,1.417686667,100168.6883,0.988,4.897,5.884,51.897,9.96,6.85,3.109,19.698,18.201
2020-05-21 18:00,24.8905,17.0515,4.871666667,5.933333333,6.308333333,51.8595,1.426901767,78.92016667,1.417585117,100103.0867,0.832,4.981,5.806,50.247,7.922,5.012,2.913,19.736,18.943
2020-05-21 19:00,21.93366667,19.664,1.506666667,2.44,2.761666667,55.771,1.426584633,78.319,1.417377667,100095.0367,1.589,14.197,15.782,44.425,14.226,9.973,4.251,17.534,22.711
2020-05-21 20:00,19.29866667,17.57116667,1.433333333,2.31,2.571666667,56.06266667,1.426400267,68.0115,1.417299133,100105.5883,0.784,18.198,19.249,41.59,9.196,5.427,3.771,14.829,20.175
2020-05-21 21:00,17.16033333,17.5265,1.478333333,2.558333333,2.866666667,58.18933333,1.426209917,70.2635,1.417153567,100123.9517,0.858,33.123,34.396,29.559,13.092,9.051,4.043,13.414,18.697
2020-05-21 22:00,15.93566667,22.11983333,3.211666667,4.876666667,5.416666667,55.124,1.426189733,69.2505,1.417087133,100142.9867,0.604,27.563,27.686,28.043,15.883,10.553,5.326,12.657,22.06
2020-05-21 23:00,14.83633333,27.85716667,3.465,5.298333333,5.886666667,53.92383333,1.426138833,68.26433333,1.417027983,100145.5917,3.278,35.701,39.893,15.486,14.23,8.485,5.743,12.023,27.162
2020-05-22 0:00,14.081,31.03366667,4.151666667,6.285,6.98,53.40016667,1.426097467,70.79166667,1.416963133,100141.1067,4.415,45.741,49.718,5.126,19.804,13.466,6.341,11.499,31.386
2020-05-22 1:00,13.71533333,34.484,5.366666667,8.351666667,9.39,50.33033333,1.4261365,63.818,1.416993483,100130.7633,1.212,37.304,38.293,7.364,33.983,25.507,8.475,11.275,34.883
2020-05-22 2:00,13.29966667,37.43916667,8.213333333,11.11333333,12.07333333,47.1425,1.426174533,61.25916667,1.4169876,100102.7633,1.521,35.024,36.943,5.418,41.675,32.77,8.896,10.822,38.963
2020-05-22 3:00,12.87766667,38.60966667,10.20166667,13.48,14.48833333,47.16433333,1.426149133,58.094,1.416991683,100076.3167,0.971,28.498,29.421,9.011,21.222,13.654,7.579,10.321,40.707
2020-05-22 4:00,12.49483333,40.76533333,6.031666667,8.703333333,9.336666667,45.2685,1.426171733,56.79033333,1.416991083,100049.9433,4.016,25.178,29.253,9.057,19.806,12.436,7.374,9.858,43.77
2020-05-22 5:00,12.2745,41.20583333,6.37,9.468333333,10.325,46.00433333,1.42614645,61.734,1.416947883,100039.1767,2.633,24.925,27.967,9.506,20.419,12.026,8.397,9.676,43.741
2020-05-22 6:00,13.83183333,41.40483333,15.52,25.42333333,29.84833333,46.4715,1.42623265,78.95616667,1.416895533,100018.8717,17.434,31.957,49.953,5.325,38.303,19.039,19.249,11.369,43.161
2020-05-22 7:00,21.42583333,26.8255,7.241666667,11.34333333,12.55666667,45.12916667,1.426785833,74.174,1.41738825,99992.31,22.297,32.415,53.924,13.54,49.377,37.375,11.988,15.919,31.669
2020-05-22 8:00,29.38483333,21.60583333,3.211666667,4.731666667,5.343333333,47.266,1.42740395,63.42516667,1.418097583,99963.90667,4.806,15.92,20.629,37.379,21.534,15.21,6.323,18.601,31.431
2020-05-22 9:00,33.67216667,23.2975,2.263333333,3.67,4.471666667,47.01883333,1.427833517,101.2275,1.418240733,99957.12833,5.291,13.71,19.009,35.58,29.779,22.065,7.719,21.063,37.801
2020-05-22 10:00,35.29216667,23.1945,2.355,3.755,4.663333333,45.92833333,1.4280284,114.9523333,1.4183194,99907.99,4.939,12.817,17.683,37.383,34.932,26.663,8.282,23.241,37.124
2020-05-22 11:00,34.46933333,20.83666667,3.81,5.671666667,6.448333333,47.865,1.42789845,113.7338333,1.418233433,99851.635,5.71,14.702,21.09,41.898,31.39,23.176,8.213,23.481,30.943
2020-05-22 12:00,33.09423729,22.26508475,3.83220339,5.83220339,6.674576271,50.97288136,1.427684661,104.840678,1.418144356,99804.93729,5.243,15.132,20.375,46.859,31.226,22.89,8.34,23.578,30.666
2020-05-22 13:00,31.90459016,23.92098361,3.401639344,5.172131148,5.92295082,53.43721311,1.427510885,93.47868852,1.41810877,99770.6,3.032,11.385,14.775,55.025,29.763,21.696,8.072,23.53,31.444
2020-05-22 14:00,31.30883333,24.71016667,2.908333333,4.37,5.185,53.4205,1.427453283,84.33333333,1.418121633,99727.67,1.368,7.176,8.533,62.097,23.651,16.395,7.26,23.131,32.805
2020-05-22 15:00,31.2285,23.71133333,4.55,6.231666667,6.838333333,53.1475,1.427451383,77.54216667,1.4181674,99672.52833,0.85,5.478,6.328,63.273,22.323,14.262,8.061,23.248,31.574
2020-05-22 16:00,31.51457627,24.33576271,2.484745763,3.66779661,4.26440678,52.41186441,1.427495441,78.07135593,1.418191898,99619.5339,0.777,4.701,5.478,59.675,17.898,11.631,6.265,23.842,31.912
2020-05-22 17:00,32.2785,24.04933333,2.36,3.666666667,4.261666667,51.698,1.427585967,72.112,1.418316767,99584.455,0.461,3.831,4.292,58.225,21.287,14.274,7.01,23.782,33.423
2020-05-22 18:00,29.00966667,28.21866667,7.058333333,9.403333333,10.43,54.63383333,1.427202733,68.7935,1.418012533,99566.80167,0.467,6.042,6.508,55.617,21.523,14.015,7.506,22.212,37.719
2020-05-22 19:00,26.76716667,31.0135,16.765,21.185,23.11666667,54.00816667,1.4270103,61.30066667,1.417865333,99563.32,0.445,7.476,7.921,53.291,23.458,15.98,7.483,21.522,39.08
2020-05-22 20:00,24.85783333,33.8835,5.613333333,7.858333333,8.785,54.06016667,1.426851467,55.827,1.417762283,99571.44667,1.049,12.007,12.882,47.921,22.371,13.855,8.521,19.977,42.891
2020-05-22 21:00,23.06583333,38.16016667,5.836666667,8.615,9.793333333,54.79166667,1.4266878,62.36033333,1.4175749,99589.84667,1.472,19.224,20.713,34.723,25.625,15.62,10.003,18.769,48.295
2020-05-22 22:00,21.56566667,42.60133333,6.071666667,9,10.17166667,51.97383333,1.426640367,60.36133333,1.4174933,99623.90667,0.339,12.799,13.061,38.18,29.193,18.769,10.429,17.577,54.352
2020-05-22 23:00,19.927,47.07283333,7.73,11.53,12.84166667,50.13583333,1.426568717,69.483,1.4173254,99634.59833,1.378,19.46,21.234,26.317,29.196,17.659,11.537,16.125,61.006
2020-05-23 0:00,19.0745,49.35583333,7.011666667,10.595,11.87833333,49.1995,1.426530867,75.56566667,1.417228083,99633.795,0.529,19.752,20.112,23.529,31.209,19.998,11.216,15.534,63.551
2020-05-23 1:00,18.1925,51.9325,7.888333333,11.73666667,13.17166667,48.43166667,1.4264874,80.45616667,1.417138333,99623.44333,0.116,17.451,17.563,21.193,28.969,17.297,11.675,14.708,66.99
2020-05-23 2:00,17.66283333,53.33266667,9.17,13.56666667,15.00666667,47.67183333,1.426467083,83.641,1.417082417,99624.915,0.483,16.478,17.285,17.368,28.178,15.833,12.347,14.049,70.061
2020-05-23 3:00,17.08933333,54.6815,9.683333333,14.09833333,15.53666667,49.78083333,1.42638265,88.45033333,1.417011317,99619.04833,0.29,18.458,18.748,14.37,30.684,17.973,12.714,13.394,72.577
2020-05-23 4:00,16.9155,56.457,10.50666667,15.33166667,16.93333333,48.92283333,1.426388733,93.425,1.416963033,99605.61667,3.188,20.727,23.928,11.95,29.829,16.616,13.215,13.5,73.29
2020-05-23 5:00,16.982,56.51283333,10.745,15.715,17.29333333,46.90016667,1.426435883,93.28083333,1.416968067,99627.70667,1.003,17.862,19.067,12.288,29.42,16.554,12.873,13.434,74.358
2020-05-23 6:00,17.7435,57.01016667,8.536666667,12.595,13.815,49.46116667,1.426434,105.6243333,1.416919483,99668.16,0.926,12.067,12.971,24.628,22.76,13.273,9.496,14.24,73.287
2020-05-23 7:00,24.41033333,42.68266667,6.418333333,9.495,10.40666667,46.8555,1.426974783,94.48083333,1.417433117,99663.425,0.899,6.604,7.503,34.438,20.629,12.598,8.032,18.018,60.489
2020-05-23 8:00,30.4245,32.17616667,5.08,6.841666667,7.56,45.6715,1.427537733,74.62166667,1.418109533,99660.87667,1.501,6.847,8.348,37.776,22.473,15.42,7.047,21.401,50.35
2020-05-23 9:00,32.91266667,28.8125,4.006666667,5.765,6.535,49.46466667,1.4276992,69.15933333,1.418408317,99695.97167,1.334,6.067,7.4,45.241,25.465,17.374,8.095,22.74,45.551
2020-05-23 10:00,34.11933333,27.57883333,7.871666667,10.74333333,11.76333333,50.88516667,1.427794233,87.63583333,1.418401667,99759.61333,3.02,10.382,13.548,44.97,27.608,16.595,11.013,22.536,45.347
2020-05-23 11:00,34.5175,26.53,8.953333333,11.82333333,12.91833333,51.211,1.427828933,95.61533333,1.418384383,99822.875,1.817,8.199,10.016,53.466,27.723,16.314,11.407,23.144,41.901
2020-05-23 12:00,34.879,25.88,4.211666667,6.086666667,6.971666667,53.895,1.427806767,94.46216667,1.418435733,99815.48667,0.69,4.708,5.398,59.327,24.397,15.178,9.219,24.742,37.435
2020-05-23 13:00,33.093,28.05883333,4.161666667,6.005,6.881666667,55.2235,1.4275902,90.699,1.418257467,99808.52,0.981,5.508,6.44,59.107,20.337,11.369,8.967,24.553,38.631
2020-05-23 14:00,32.85916667,32.24933333,4.025,5.763333333,6.518333333,53.69616667,1.427600233,84.449,1.41828115,99783.20333,0.569,3.556,4.125,55.333,16.874,9.121,7.754,24.55,45.385
2020-05-23 15:00,33.05233333,32.17333333,5.78,8.806666667,9.826666667,52.67633333,1.427642283,72.22283333,1.418399783,99751.70667,0.603,3.983,4.586,55.305,19.209,9.397,9.814,24.283,47.125
2020-05-23 16:00,33.143,32.48883333,2.798333333,4.1,4.626666667,49.4625,1.427723467,70.07,1.418428017,99702.10333,0.546,3.129,3.675,50.198,13.968,7.443,6.525,24.545,47.496
2020-05-23 17:00,32.45716667,33.66483333,1.773333333,2.848333333,3.298333333,49.81266667,1.427645717,67.4525,1.418373,99715.085,0.584,3.076,3.66,46.305,12.958,7.519,5.432,23.91,50.192
2020-05-23 18:00,29.838,37.47683333,9.356666667,11.52833333,12.52,50.46033333,1.427375067,63.24683333,1.418140167,99721.47833,0.353,1.976,2.329,45.448,15.082,9.76,5.327,23.205,52.014
2020-05-23 19:00,27.466,39.58533333,7.406666667,9.31,10.26333333,50.3105,1.427150967,63.8995,1.417902067,99710.99333,0.245,2.532,2.776,45.515,14.181,8.905,5.277,22.472,51.351
2020-05-23 20:00,25.99533333,44.4415,5.455,7.533333333,8.095,51.08,1.427010167,67.03866667,1.417761733,99737.32833,0.256,4.277,4.533,41.289,14.396,8.491,5.903,21.504,57.948
2020-05-23 21:00,24.2845,48.7995,4.466666667,6.891666667,7.951666667,51.60383333,1.426857083,78.12066667,1.417545433,99779.755,0.34,13.843,13.966,28.742,39.593,29.325,10.303,20.047,64.484
2020-05-23 22:00,22.7575,53.13233333,10.20666667,14.97833333,16.37833333,50.5465,1.426754533,86.09433333,1.4173692,99826.16833,0.713,15.952,17.679,23.687,49.058,34.493,14.55,19.122,68.874
2020-05-23 23:00,21.6425,56.66666667,20.04166667,30.01166667,33.705,50.7935,1.426670917,99.8205,1.417194433,99845.80167,4.048,27.487,31.181,11.474,50.551,29.466,20.965,18.053,73.837
2020-05-24 0:00,21.03916667,58.02316667,17.19333333,25.055,27.205,50.1445,1.42664395,104.7971667,1.41712065,99844.99667,4.132,22.709,27.586,15.273,28.083,12.099,15.986,17.674,74.269
2020-05-24 1:00,21.193,53.74583333,13.07,18.895,20.28333333,51.06133333,1.426634733,101.2995,1.41715645,99850.06,2.296,23.937,26.121,20.477,29.387,15.8,13.583,17.73,68.05
2020-05-24 2:00,21.327,46.60266667,4.348333333,6.293333333,6.981666667,55.46933333,1.42654945,94.725,1.41721495,99852.50167,0.324,9.963,10.188,41.339,19.751,12.372,7.38,18.078,57.418
2020-05-24 3:00,21.55983333,43.83133333,3.165,4.676666667,5.368333333,57.65583333,1.426518383,88.33716667,1.417277883,99855.19167,1.041,12.183,13.621,42.232,19.225,12.697,6.525,18.027,54.61
2020-05-24 4:00,20.61316667,46.14333333,4.081666667,5.866666667,6.488333333,59.43966667,1.426416633,87.34833333,1.417229283,99850.36667,0.679,12.339,13.029,38.896,18.377,11.669,6.707,16.328,61.138
2020-05-24 5:00,19.06683333,44.40033333,4.553333333,6.416666667,6.92,57.9765,1.426343983,85.93566667,1.417148467,99871.175,1.556,9.834,11.053,40.316,18.901,12.168,6.73,14.853,58.55
2020-05-24 6:00,18.458,43.1845,3.66,5.245,5.718333333,56.2225,1.426340283,91.07083333,1.41707325,99914.025,0.665,8.408,8.977,37.808,20.194,13.813,6.379,14.771,54.85
2020-05-24 7:00,20.35316667,40.83133333,3.888333333,5.65,6.18,54.40616667,1.426507083,96.85133333,1.417141417,99943.51333,2.003,12.1,14.027,33.604,20.726,14.084,6.639,15.695,53.228
2020-05-24 8:00,25.02933333,37.17566667,5.916666667,8.16,8.825,51.3795,1.4269236,81.21666667,1.4175777,99916.14333,8.964,9.557,17.734,36.232,18.083,10.542,7.544,16.563,58.251
2020-05-24 9:00,29.205,36.13333333,7.818333333,10.585,11.3,48.01133333,1.427367333,77.46916667,1.41796465,99903.64333,2.067,4.713,6.587,36.899,17.862,9.277,8.584,18.726,60.488
2020-05-24 10:00,32.3985,37.146,6.555,9.191666667,9.801666667,47.03683333,1.42770225,81.33016667,1.418258033,99856.785,1.801,4.82,6.83,35.466,15.069,6.853,8.217,21.196,64.482
2020-05-24 11:00,33.7185,37.52583333,4.071666667,5.648333333,5.895,43.41416667,1.42791845,81.792,1.418401467,99822.02167,0.694,2.033,2.714,33.142,11.175,5.458,5.716,22.825,63.38
2020-05-24 12:00,33.70916667,37.40166667,3.993333333,5.425,5.698333333,45.80266667,1.4278643,80.9765,1.41840695,99782.96167,0.352,1.597,1.949,38.05,12.792,7.174,5.618,24.069,58.627
2020-05-24 13:00,32.15683333,38.84333333,6.135,8.391666667,8.905,49.21483333,1.427630017,80.2495,1.41824155,99742.34667,3.653,6.418,9.262,35.777,15.339,8.121,7.218,22.959,60.493
2020-05-24 14:00,30.8675,40.89783333,5.788333333,8.073333333,8.538333333,48.35083333,1.4275221,84.698,1.41807425,99726.36667,1.426,3.938,5.233,37.432,14.718,7.388,7.328,22.175,63.401
2020-05-24 15:00,30.85383333,40.55416667,4.775,6.56,6.988333333,48.10516667,1.427526167,79.99183333,1.418110183,99678.44667,1.539,3.971,5.51,36.893,14.868,8.363,6.506,22.473,62.265
2020-05-24 16:00,29.71166667,40.968,4.411666667,6.166666667,6.521666667,50.0075,1.427372767,75.52433333,1.418030367,99602.28,2.514,5.003,7.102,37.865,16.33,10.079,6.239,21.805,62.057
2020-05-24 17:00,28.65766667,41.14166667,10.86833333,13.30333333,13.9,50.00283333,1.427269933,75.73883333,1.41792235,99544.90667,0.876,3.194,4.07,41.587,12.808,7.031,5.772,21.214,61.629
2020-05-24 18:00,26.39916667,44.38333333,16.81333333,20.155,21.41,54.271,1.426974617,77.38,1.417712367,99481.645,1.397,6.084,7.481,40.731,11.042,5.434,5.609,20.598,62.039
2020-05-24 19:00,24.62033333,47.106,3.475,5.053333333,5.383333333,54.52516667,1.42682175,83.85166667,1.417526267,99454.485,0.588,6.594,7.081,40.477,12.084,6.98,5.103,19.838,63.229
2020-05-24 20:00,23.08966667,49.13166667,3.276666667,4.778333333,5.176666667,55.68066667,1.426671633,89.0375,1.41737155,99419.70333,1.072,13.671,14.462,33.743,11.738,6.682,5.056,18.298,67.796
2020-05-24 21:00,21.257,52.22183333,4.43,6.406666667,6.92,56.40583333,1.4265247,95.3455,1.41720595,99438.76833,0.833,14.476,15.584,31.601,16.637,10.75,5.889,16.907,71.61
2020-05-24 22:00,20.88,54.2885,5.84,8.293333333,8.745,55.32316667,1.42652245,107.1316667,1.417093233,99438.775,0.751,21.643,21.909,22.298,16.69,9.865,6.822,16.967,71.164
2020-05-24 23:00,21.37366667,54.38816667,7.231666667,10.145,10.78666667,54.3015,1.426577733,106.137,1.417129983,99432.57333,0.328,19.991,20.318,21.195,16.228,8.592,7.629,17.668,69.943
2020-05-25 0:00,21.64016667,62.169,7.461666667,11,11.91833333,51.23966667,1.426661183,107.9881667,1.417131417,99427.43,0.224,8.595,8.819,25.118,19.967,11.62,8.366,17.652,80.574
2020-05-25 1:00,21.09533333,69.53833333,10.885,16.01666667,17.10333333,53.72733333,1.4265711,121.0315,1.416999217,99454.86167,0.284,15.893,16.336,18.53,17.833,8.513,9.325,17.411,89.708
2020-05-25 2:00,21.18383333,71.81566667,15.30333333,22.845,24.225,54.2455,1.426565983,128.391,1.416947717,99483.60833,3.42,16.289,20.751,19.127,17.623,7.248,10.377,17.535,93.172
2020-05-25 3:00,21.08533333,69.934,15.745,23.46833333,24.67833333,54.64216667,1.42655085,135.28,1.41688915,99505.555,10.51,30.661,41.174,4.621,17.479,6.773,10.707,17.473,93.637
2020-05-25 4:00,20.58583333,72.133,15.84833333,23.19,24.10333333,52.54,1.426562133,133.7861667,1.4168716,99518.875,0.227,9.832,10.059,20.448,16.298,6.435,9.863,17.603,92.808
2020-05-25 5:00,21.41583333,71.48583333,15.07,21.77833333,22.69833333,53.42066667,1.426599267,134.6791667,1.416913017,99575.28833,0.329,5.826,6.155,26.814,15.757,6.106,9.651,18.87,86.92
2020-05-25 6:00,22.60666667,69.52016667,14.42166667,20.95666667,21.84166667,50.76283333,1.426741733,136.6046667,1.416972583,99610.29167,1.158,8.306,10.091,22.172,15.946,6.366,9.581,19.262,85.852
2020-05-25 7:00,26.77583333,58.86833333,13.32666667,18.985,19.75666667,47.457,1.4271573,133.1451667,1.417310217,99625.275,2.433,8.672,10.955,21.281,17.794,7.812,9.982,20.625,80.816
