,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Temperature,Relative_Humidity
2020-05-18 13:00,16.53833333,65.81827778,6.481111111,8.802777778,9.108888889,56.80988889,1.425165789,94.17711111,1.419052056,100041.2672,1.016,4.056,4.908,35.54,9.14,3.683,5.456,13.367,82.019
2020-05-18 14:00,15.96733333,67.45394444,6.370555556,8.808888889,9.133888889,55.97344444,1.425138872,92.79983333,1.4190302,100029.7728,0.731,3.479,4.21,34.268,9.188,3.39,5.798,12.931,82.656
2020-05-18 15:00,16.01633333,66.85727778,4.905,6.741666667,7.008333333,57.20711111,1.425117028,97.99538889,1.418994244,100029.125,1.496,3.959,5.917,35.952,8.36,3.483,4.878,13.182,81.605
2020-05-18 16:00,16.43005556,65.97516667,5.392222222,7.106111111,7.359444444,57.54372222,1.425141833,94.56461111,1.419042994,100013.7744,2.129,5.128,7.245,36.182,8.092,3.283,4.809,13.561,80.252
2020-05-18 17:00,15.7235,68.71538889,4.144444444,5.752777778,6.013333333,59.8355,1.425039678,95.46677778,1.418996122,100008.0056,1.814,4.203,5.892,38.624,7.985,3.378,4.606,13.295,80.793
2020-05-18 18:00,15.4545,68.13194444,4.208888889,5.878333333,6.198333333,58.94044444,1.425037172,97.3185,1.418967506,100010.8183,1.507,6.68,8.244,35.073,8.538,3.86,4.677,12.991,80.165
2020-05-18 19:00,15.22483333,66.3715,3.667777778,5.276666667,5.517222222,59.21955556,1.425012839,96.55122222,1.418960433,100027.2906,0.225,5.8,6.025,36.794,8.541,3.971,4.57,12.978,77.56
2020-05-18 20:00,15.45666667,65.66216667,3.385,4.877222222,5.123333333,58.70755556,1.425041161,98.50627778,1.418959239,100042.0517,0.194,4.031,4.225,38.581,7.757,3.359,4.4,13.165,77.268
2020-05-18 21:00,16.00722222,65.57027778,4.782777778,6.778888889,7.202222222,58.088,1.425096644,102.7715556,1.418958544,100078.4061,0.77,12.359,13.011,27.915,9.928,4.664,5.265,13.593,78.011
2020-05-18 22:00,16.20494444,64.10566667,7.972222222,11.755,12.46555556,57.73472222,1.425118761,99.90561111,1.418991756,100110.4156,2.594,17.698,21.007,19.926,12.995,5.394,7.603,13.219,79.271
2020-05-18 23:00,16.13911111,52.10277778,4.431666667,6.356666667,6.718333333,55.18538889,1.425168111,90.44394444,1.419057689,100100.2022,2.436,12.548,15.662,28.26,9.682,4.123,5.557,13.785,61.344
2020-05-19 0:00,16.70766667,39.71055556,5.728888889,7.828333333,8.253888889,57.05833333,1.425172689,83.39505556,1.419143017,100098.7033,3.837,11.099,15.853,34.295,13.204,5.844,7.357,14.494,44.697
2020-05-19 1:00,17.10761111,31.0725,2.107777778,3.182777778,3.441111111,58.17744444,1.425180722,78.719,1.419200217,100083.3111,0.65,8.018,8.498,37.632,9.473,5.234,4.237,14.737,34.342
2020-05-19 2:00,17.10494444,26.48905556,1.468333333,2.336111111,2.519444444,58.28744444,1.425179028,84.39894444,1.419156611,100072.2694,1.728,7.517,9.248,38.586,9.475,5.779,3.703,14.497,29.947
2020-05-19 3:00,16.75622222,24.51961111,0.870555556,1.517777778,1.668888889,58.37055556,1.425150122,89.69755556,1.419097317,100085.4822,1.044,5.297,6.395,41.014,6.825,3.589,3.233,14.002,27.81
2020-05-19 4:00,16.35511111,24.55105556,1.069444444,1.744444444,1.943888889,58.64777778,1.425113372,93.74733333,1.419044372,100101.5489,3.418,9.585,14.304,38.08,7.157,3.846,3.309,13.594,28.065
2020-05-19 5:00,16.00061111,27.86294444,1.593888889,2.374444444,2.596666667,58.86061111,1.42508095,92.87633333,1.419031178,100157.3206,4.339,12.004,15.647,34.599,8.809,5.331,3.476,13.067,32.321
2020-05-19 6:00,15.5905,31.15977778,1.552222222,2.444444444,2.668333333,57.10488889,1.425085922,91.93933333,1.4190152,100232.3378,4.034,12.013,15.838,33.089,9.596,5.937,3.662,12.687,36.534
2020-05-19 7:00,15.40811111,32.98533333,1.496111111,2.361666667,2.603333333,55.66488889,1.425101333,87.63794444,1.4190375,100305.9844,5.746,12.984,18.459,29.5,10.044,6.269,3.775,12.403,38.955
2020-05-19 8:00,15.21377778,33.60927778,1.433888889,2.297222222,2.516666667,54.88955556,1.425101761,83.41977778,1.419057972,100341.6478,2.36,10.245,12.429,30.967,11.972,8.231,3.739,12.119,39.442
2020-05-19 9:00,16.11533333,33.48627778,1.485555556,2.389444444,2.622777778,53.84344444,1.42519385,84.2305,1.41910315,100385.4772,1.921,7.58,9.507,33.211,10.541,6.657,3.883,12.817,38.723
2020-05-19 10:00,18.71472222,31.0145,1.522222222,2.423888889,2.673333333,54.1045,1.425389672,86.71077778,1.419229867,100386.3428,2.397,5.668,8.09,36.494,12.322,8.4,3.923,14.264,37.255
2020-05-19 11:00,20.50738889,29.18577778,1.403333333,2.288333333,2.550555556,54.66072222,1.425515006,79.12183333,1.419386117,100406.9583,3.11,6.627,9.399,38.443,12.856,8.681,4.177,15.162,36.414
2020-05-19 12:00,19.40244444,29.74838889,2.147777778,3.057222222,3.26,56.86311111,1.425383933,77.62588889,1.419336294,100418.4378,2.679,6.334,9.194,40.717,12.092,8.042,4.05,14.704,36.369
2020-05-19 13:00,19.50861111,31.13827778,1.908333333,2.810555556,3.056666667,56.50844444,1.425398922,80.20111111,1.419322967,100409.2156,0.945,3.643,4.588,43.35,10.577,6.643,3.933,14.797,38.277
2020-05-19 14:00,18.61288889,34.56322222,3.326111111,4.538333333,4.868333333,55.83911111,1.425345272,75.88544444,1.419305839,100400.7028,1.011,4.174,5.155,42.991,10.922,6.604,4.319,14.217,43.114
2020-05-19 15:00,18.82011111,35.4335,2.901111111,4.154444444,4.442222222,56.49727778,1.425347539,76.53833333,1.41931265,100373.6689,1.736,5.486,7.097,42.975,12.798,8.18,4.621,15.106,41.968
2020-05-19 16:00,20.43905556,33.31694444,2.472777778,3.708888889,3.966111111,56.03861111,1.425481706,74.37594444,1.419418322,100349.6739,1.566,4.71,6.08,44.715,12.924,8.271,4.657,16.29,39.771
2020-05-19 17:00,21.83966667,30.68183333,2.374444444,3.577777778,3.868888889,56.38416667,1.425582356,67.96011111,1.419543967,100332.4456,1.331,4.366,5.697,45.987,10.808,6.186,4.621,16.975,38.213
2020-05-19 18:00,20.31661111,32.29872222,2.564444444,3.834444444,4.125555556,57.33083333,1.425443961,72.02266667,1.419429861,100317.3267,1.741,8.021,9.784,41.291,12.304,7.522,4.781,16.577,38.987
2020-05-19 19:00,19.82444444,32.83761111,2.808888889,4.123333333,4.415555556,56.05211111,1.425433261,74.32383333,1.419385539,100330.1533,1.864,10.69,12.711,37.641,13.504,8.56,4.945,16.852,38.208
2020-05-19 20:00,19.55844444,33.95855556,3.136111111,4.633333333,4.937222222,55.90016667,1.425416617,70.56916667,1.419398494,100377.0522,0.445,6.412,6.857,40.226,12.273,7.254,5.016,16.659,39.749
2020-05-19 21:00,18.89483333,35.57155556,5.007222222,6.801111111,7.268888889,56.07211111,1.425361967,69.64922222,1.419368711,100438.3472,0.739,9.139,9.803,36.626,12.201,6.885,5.318,15.925,42.297
2020-05-19 22:00,18.36005556,36.46711111,4.086111111,5.745555556,6.139444444,55.74516667,1.425328422,68.39122222,1.419348639,100476.9872,0.653,9.762,10.426,34.669,12.392,7.086,5.307,15.563,43.151
2020-05-19 23:00,18.06088889,36.76988889,3.158888889,4.683888889,5.057222222,55.70033333,1.425306417,68.47588889,1.419331394,100491.4644,1.571,12.444,13.998,33.528,12.58,7.382,5.2,15.354,43.255
2020-05-20 0:00,17.61944444,37.60355556,3.088333333,4.503333333,4.810555556,55.5045,1.425276161,66.49711111,1.419321494,100486.6456,1.914,12.977,15.711,33.182,12.789,7.725,5.067,14.759,44.824
2020-05-20 1:00,17.12272222,37.91894444,3.104444444,4.609444444,4.970555556,56.73411111,1.425210583,66.27122222,1.419295439,100477.6956,1.783,13.172,15.871,33.918,13.901,8.817,5.085,14.491,44.608
2020-05-20 2:00,16.65544444,38.45338889,2.885,4.300555556,4.612777778,54.46716667,1.42522185,61.54583333,1.419304272,100487.3033,0.456,7.575,8.083,37.899,13.61,8.603,5.004,13.909,45.677
2020-05-20 3:00,15.2395,42.01133333,3.655555556,5.125,5.508888889,54.98288889,1.425100033,58.14811111,1.419249072,100519.9894,0.765,6.677,7.379,37.887,13.315,8.337,4.975,11.763,52.832
2020-05-20 4:00,13.73222222,46.28394444,4.129444444,5.868333333,6.273333333,53.60327778,1.425012472,62.91572222,1.419129478,100570.875,1.172,15.306,16.92,28.322,12.06,6.836,5.223,10.275,58.739
2020-05-20 5:00,12.47761111,50.36477778,5.317777778,7.230555556,7.652222222,50.7505,1.4249901,66.83383333,1.419041872,100660.2706,1.313,14.452,16.219,27.567,15.434,9.877,5.56,9.259,63.041
2020-05-20 6:00,13.43938889,48.46816667,4.755,6.766666667,7.303888889,49.03694444,1.425090267,77.63038889,1.419009117,100734.2361,4.307,16.733,20.252,26.212,18.998,13.008,6.001,10.41,59.397
2020-05-20 7:00,18.35,37.70211111,3.901666667,5.625,6.049444444,51.68744444,1.425404589,79.9305,1.419264144,100782.29,13.094,22.505,34.639,25.22,16.864,10.926,5.938,12.539,51.901
2020-05-20 8:00,22.91016667,29.70416667,3.012222222,4.408888889,4.801111111,53.84616667,1.425717978,62.37211111,1.419663606,100835.5567,6.089,12.064,18.299,33.997,14.232,8.52,5.714,14.002,46.267
2020-05-20 9:00,25.20666667,25.32438889,2.951666667,4.117777778,4.448888889,55.74061111,1.425884844,69.25916667,1.419759689,100850.9728,2.827,6.721,9.434,39.451,13.933,8.521,5.412,15.203,40.322
2020-05-20 10:00,24.77405556,24.93011111,2.106111111,3.190555556,3.532777778,55.97033333,1.425844244,76.60855556,1.419669417,100857.9483,1.721,4.374,5.998,42.67,12.703,7.722,4.979,15.446,37.595
2020-05-20 11:00,24.20933333,26.28644444,2.424444444,3.61,3.963333333,56.46627778,1.425783494,75.17388889,1.419641006,100860.1689,2.294,5.051,7.689,43.429,15.673,10.331,5.329,15.493,38.544
2020-05-20 12:00,22.43377778,29.62338889,4.027777778,5.417222222,5.851111111,55.66483333,1.4256437,73.2405,1.419537656,100856.78,0.879,2.788,3.668,46.654,14.432,9.508,4.917,15.801,39.116
2020-05-20 13:00,22.34211111,28.46655556,3.058888889,4.336111111,4.688888889,56.25805556,1.425623528,67.39627778,1.419577094,100834.3283,1.454,4.043,5.497,47.318,11.936,7.262,4.668,16.494,35.586
2020-05-20 14:00,23.20777778,26.38838889,2.057222222,3.012777778,3.306111111,56.65338889,1.425692122,66.05333333,1.419639728,100785.6878,2.15,5.2,6.672,46.008,12.274,7.928,4.346,16.95,33.287
2020-05-20 15:00,23.71988889,25.523,1.582222222,2.491111111,2.743888889,57.2625,1.42572765,67.43,1.419663572,100720.6422,2.137,3.964,6.551,46.094,14.957,10.596,4.367,17.121,33.046
2020-05-20 16:00,24.446,24.59344444,1.517222222,2.384444444,2.63,58.11494444,1.425777283,70.01261111,1.419692222,100653.38,2.504,4.763,6.165,46.174,11.297,7.253,4.048,17.855,31.818
2020-05-20 17:00,24.32566667,24.06066667,1.240555556,2.019444444,2.204444444,57.64333333,1.425776561,67.32694444,1.419704239,100597.7328,0.387,1.601,1.957,49.266,12.054,8.131,3.92,18.19,30.972
2020-05-20 18:00,22.14666667,26.07766667,1.264444444,2.047222222,2.231111111,58.51683333,1.425561378,61.237,1.419615661,100554.0844,0.284,1.433,1.717,50.169,10.811,7.046,3.762,18.252,30.359
2020-05-20 19:00,20.69394444,27.67022222,1.416666667,2.263888889,2.481666667,59.38061111,1.425428272,63.79322222,1.41951415,100552.9194,3.648,5.307,8.72,46.87,11.179,7.279,3.905,17.938,31.47
2020-05-20 20:00,19.55055556,29.70533333,1.682777778,2.567777778,2.803888889,57.76344444,1.425375628,59.04888889,1.419486139,100568.1278,0.31,4.908,5.698,45.399,11.721,7.66,4.064,16.508,34.215
2020-05-20 21:00,18.34761111,31.43638889,2.035,3.117222222,3.502222222,57.96688889,1.42527955,59.69555556,1.419414183,100582.0744,0.229,9.273,9.912,39.494,14.771,10.074,4.695,15.61,36.001
2020-05-20 22:00,17.60794444,33.32294444,2.541666667,3.826666667,4.232222222,56.98288889,1.425243011,58.56883333,1.419381267,100569.0367,0.353,11.126,11.322,36.548,16.156,10.982,5.17,15.085,37.988
2020-05-20 23:00,16.83961111,35.18694444,2.971111111,4.553333333,5.038333333,55.79516667,1.425208222,59.36905556,1.419331917,100559.7322,0.918,18.901,20.608,29.917,16.766,11.246,5.527,14.186,40.715
2020-05-21 0:00,15.26027778,37.39327778,2.486111111,3.751111111,4.013333333,55.57911111,1.425089089,56.67411111,1.419262322,100587.3172,2.563,19.782,22.445,29.205,12.003,7.48,4.528,11.868,45.926
2020-05-21 1:00,14.21772222,38.86538889,3.531111111,4.842777778,5.14,51.63477778,1.425089917,52.576,1.419233794,100604.5356,0.092,11.737,11.768,34.102,9.153,4.975,4.178,11.334,46.715
2020-05-21 2:00,12.64544444,43.662,6.838333333,8.911111111,9.531111111,47.81566667,1.425061172,53.08455556,1.419152656,100612.1606,0.878,15.32,16.414,29.124,13.906,8.861,5.044,9.692,52.752
2020-05-21 3:00,11.5385,47.40255556,4.614444444,6.654444444,7.097777778,50.25333333,1.424950017,65.55722222,1.419024306,100606.0433,1.972,29.734,31.609,16.954,15.697,10.057,5.642,8.954,56.525
2020-05-21 4:00,10.60866667,50.21744444,3.807777778,5.737777778,6.328888889,48.55577778,1.424936717,64.65627778,1.419002944,100596.9694,3.648,26.83,30.026,12.994,17.26,11.297,5.963,7.947,60.281
2020-05-21 5:00,9.860388889,51.40122222,5.209444444,7.539444444,8.222777778,51.84144444,1.424829428,79.03677778,1.418874928,100603.5906,16.151,44.543,61.316,0.361,20.392,13.517,6.874,7.48,60.586
2020-05-21 6:00,11.20388889,50.36638889,5.942777778,8.633888889,9.35,50.42822222,1.424931522,88.09522222,1.418851544,100626.3789,26.318,39.379,65.197,5.721,19.159,11.896,7.262,9.24,56.542
2020-05-21 7:00,17.15444444,37.62966667,4.196111111,6.136666667,6.631666667,45.80788889,1.425435872,71.281,1.419262389,100638.8044,4.199,13.641,16.975,28.612,17.842,11.455,6.387,11.202,51.578
2020-05-21 8:00,21.85844444,28.486,3.057222222,4.521666667,4.946666667,48.75983333,1.425739639,55.29427778,1.419650961,100637.99,3.969,11.057,15.026,33.9,19.03,13.255,5.773,13.416,43.164
2020-05-21 9:00,24.98055556,20.957,1.633888889,2.474444444,2.718333333,57.61611111,1.425825422,54.57088889,1.419856833,100618.2117,2.171,7.159,9.33,45.615,13.533,9.079,4.46,15.183,30.758
2020-05-21 10:00,25.83988889,19.17283333,1.161666667,1.930555556,2.143888889,60.99938889,1.42583475,70.99733333,1.419785433,100600.0217,1.352,4.834,6.188,50.844,11.275,7.424,3.851,15.454,27.801
2020-05-21 11:00,25.32633333,20.13827778,1.097222222,1.844444444,2.046666667,61.0465,1.425789556,74.48833333,1.419721761,100577.3411,0.808,3.138,3.945,53.626,11.535,7.743,3.797,15.681,27.89
2020-05-21 12:00,23.76833333,22.01116667,1.23,1.986111111,2.201666667,61.09588889,1.425645539,72.81383333,1.419628756,100551.255,1.087,3.959,5.046,53.84,10.319,6.489,3.83,15.726,28.321
2020-05-21 13:00,24.20311111,20.18038889,1.075555556,1.787222222,2.040555556,62.15794444,1.4256613,69.29466667,1.419687439,100481.6478,1.256,4.752,6.007,55.096,11.057,7.223,3.837,16.786,24.229
2020-05-21 14:00,25.19916667,19.61438889,1.347777778,2.041111111,2.308333333,63.01527778,1.425739961,67.71916667,1.419763117,100421.7567,1.054,3.998,4.945,56.014,9.515,5.957,3.55,17.426,23.652
2020-05-21 15:00,26.43305556,17.13377778,2.453333333,2.999444444,3.172777778,63.61755556,1.425842033,70.02477778,1.41982825,100348.0372,0.953,4.015,4.968,55.523,9.582,6.25,3.331,18.013,21.091
2020-05-21 16:00,27.896,15.92655556,2.151111111,2.685,2.901111111,64.13705556,1.425973656,79.26427778,1.419860244,100226.9322,1.334,5.339,6.673,52.951,10.793,7.398,3.391,19.201,19.26
2020-05-21 17:00,28.32333333,14.70177778,2.25,2.806666667,3.098888889,63.43411111,1.426033589,76.92877778,1.419912961,100161.3183,0.988,4.897,5.884,51.897,9.96,6.85,3.109,19.698,18.201
2020-05-21 18:00,24.82355556,17.13111111,4.084444444,5.013888889,5.328888889,62.869,1.425704906,61.55272222,1.419788394,100096.4567,0.832,4.981,5.806,50.247,7.922,5.012,2.913,19.736,18.943
2020-05-21 19:00,21.66027778,19.95638889,1.502222222,2.374444444,2.665,63.68038889,1.425409817,63.65244444,1.419570822,100087.9006,1.589,14.197,15.782,44.425,14.226,9.973,4.251,17.534,22.711
2020-05-21 20:00,18.99172222,17.87077778,1.499444444,2.335,2.573333333,63.62027778,1.425209294,55.34122222,1.419483906,100098.5656,0.784,18.198,19.249,41.59,9.196,5.427,3.771,14.829,20.175
2020-05-21 21:00,16.88255556,17.84466667,1.530555556,2.516111111,2.79,64.5125,1.425029806,58.65183333,1.419339972,100116.4533,0.858,33.123,34.396,29.559,13.092,9.051,4.043,13.414,18.697
2020-05-21 22:00,15.64372222,22.50705556,3.151666667,4.708888889,5.202777778,59.96211111,1.425028367,59.14572222,1.419266339,100136.7094,0.604,27.563,27.686,28.043,15.883,10.553,5.326,12.657,22.06
2020-05-21 23:00,14.53427778,28.34022222,3.966111111,5.678333333,6.221111111,55.74772222,1.42502925,58.21383333,1.419210144,100137.4667,3.278,35.701,39.893,15.486,14.23,8.485,5.743,12.023,27.162
2020-05-22 0:00,13.82188889,31.5055,4.168333333,6.187777778,6.825555556,52.02077778,1.425051456,60.89011111,1.419149556,100132.5578,4.415,45.741,49.718,5.126,19.804,13.466,6.341,11.499,31.386
2020-05-22 1:00,13.44922222,34.97338889,5.967222222,8.750555556,9.696666667,45.60516667,1.425157672,55.80927778,1.419167928,100121.875,1.212,37.304,38.293,7.364,33.983,25.507,8.475,11.275,34.883
2020-05-22 2:00,13.03255556,37.97166667,10.71444444,13.83611111,14.99166667,40.5905,1.425232917,53.54933333,1.419163133,100093.5594,1.521,35.024,36.943,5.418,41.675,32.77,8.896,10.822,38.963
2020-05-22 3:00,12.60322222,39.19777778,13.16611111,16.98555556,18.22166667,41.24755556,1.425192711,51.457,1.419160611,100069.085,0.971,28.498,29.421,9.011,21.222,13.654,7.579,10.321,40.707
2020-05-22 4:00,12.21677778,41.38677778,7.945555556,11.02444444,11.72,40.15083333,1.425195456,50.26383333,1.419157989,100040.9994,4.016,25.178,29.253,9.057,19.806,12.436,7.374,9.858,43.77
2020-05-22 5:00,11.99077778,41.8655,7.047222222,10.17055556,10.99944444,40.78511111,1.425170306,53.615,1.419126044,100030.6433,2.633,24.925,27.967,9.506,20.419,12.026,8.397,9.676,43.741
2020-05-22 6:00,13.47505556,42.21016667,15.70833333,25.41555556,29.65277778,41.64494444,1.425250672,70.11961111,1.419072844,100011.0389,17.434,31.957,49.953,5.325,38.303,19.039,19.249,11.369,43.161
2020-05-22 7:00,20.89516667,27.60422222,7.418888889,11.34277778,12.47611111,42.39077778,1.425801233,65.97355556,1.419520172,99986.54611,22.297,32.415,53.924,13.54,49.377,37.375,11.988,15.919,31.669
2020-05-22 8:00,28.6535,22.33961111,3.292777778,4.692777778,5.233333333,56.24916667,1.426210694,49.14255556,1.420190539,99959.85222,4.806,15.92,20.629,37.379,21.534,15.21,6.323,18.601,31.431
2020-05-22 9:00,32.98105556,24.0175,2.303888889,3.634444444,4.341666667,60.85316667,1.426581383,73.0365,1.420382261,99951.77778,5.291,13.71,19.009,35.58,29.779,22.065,7.719,21.063,37.801
2020-05-22 10:00,34.91477778,23.63322222,2.372777778,3.698888889,4.472222222,63.92355556,1.426761628,80.99161111,1.42050765,99899.83111,4.939,12.817,17.683,37.383,34.932,26.663,8.282,23.241,37.124
2020-05-22 11:00,34.3315,21.04588889,3.726666667,5.493333333,6.175,67.73477778,1.426613878,80.78466667,1.420442733,99843.425,5.71,14.702,21.09,41.898,31.39,23.176,8.213,23.481,30.943
2020-05-22 12:00,32.98571375,22.43822316,3.780913371,5.593135593,6.313606403,68.99464313,1.426415157,78.14072976,1.420322326,99795.93986,5.243,15.132,20.375,46.859,31.226,22.89,8.34,23.578,30.666
2020-05-22 13:00,31.83339344,24.04798907,3.44442623,5.071976321,5.737522769,69.14575319,1.426282512,69.71001457,1.420281797,99761.12278,3.032,11.385,14.775,55.025,29.763,21.696,8.072,23.53,31.444
2020-05-22 14:00,31.45238889,24.60977778,2.915555556,4.267777778,4.933333333,70.0035,1.426227394,63.60061111,1.420291444,99717.81778,1.368,7.176,8.533,62.097,23.651,16.395,7.26,23.131,32.805
2020-05-22 15:00,31.42705556,23.59672222,4.583888889,6.120555556,6.63,70.60211111,1.426212789,56.99144444,1.420340061,99662.73389,0.85,5.478,6.328,63.273,22.323,14.262,8.061,23.248,31.574
2020-05-22 16:00,31.6291064,24.26078625,2.374830508,3.476308851,3.980160075,68.7459096,1.426273349,61.0873484,1.420328199,99610.31649,0.777,4.701,5.478,59.675,17.898,11.631,6.265,23.842,31.912
2020-05-22 17:00,32.42572222,23.91072222,2.375,3.585,4.090555556,69.11905556,1.4263578,53.27466667,1.420460911,99576.45278,0.461,3.831,4.292,58.225,21.287,14.274,7.01,23.782,33.423
2020-05-22 18:00,28.78611111,28.56911111,6.340555556,8.370555556,9.233888889,63.84072222,1.426064189,54.512,1.42014145,99559.62889,0.467,6.042,6.508,55.617,21.523,14.015,7.506,22.212,37.719
2020-05-22 19:00,26.52594444,31.44683333,12.31277778,15.68722222,17.11777778,49.37688889,1.4261444,50.48477778,1.419993806,99554.80611,0.445,7.476,7.921,53.291,23.458,15.98,7.483,21.522,39.08
2020-05-22 20:00,24.62188889,34.32344444,5.183888889,7.269444444,8.09,45.635,1.426046533,47.65405556,1.419885856,99563.49333,1.049,12.007,12.882,47.921,22.371,13.855,8.521,19.977,42.891
2020-05-22 21:00,22.82777778,38.62933333,5.892222222,8.503888889,9.523888889,47.67766667,1.425839072,53.49194444,1.419719167,99580.98222,1.472,19.224,20.713,34.723,25.625,15.62,10.003,18.769,48.295
2020-05-22 22:00,21.33422222,43.13283333,6.158333333,8.9,9.931111111,46.85266667,1.425738539,51.56916667,1.419644744,99615.44111,0.339,12.799,13.061,38.18,29.193,18.769,10.429,17.577,54.352
2020-05-22 23:00,19.70455556,47.67727778,7.964444444,11.49888889,12.63833333,45.81227778,1.425636483,59.818,1.419490683,99625.90167,1.378,19.46,21.234,26.317,29.196,17.659,11.537,16.125,61.006
2020-05-23 0:00,18.85216667,49.98777778,8.37,11.85833333,13.07555556,45.00366667,1.425588406,65.02022222,1.419403572,99624.44389,0.529,19.752,20.112,23.529,31.209,19.998,11.216,15.534,63.551
2020-05-23 1:00,17.98994444,52.48877778,8.281666667,11.99666667,13.27777778,44.36866667,1.425536172,68.72438889,1.41932705,99614.24167,0.116,17.451,17.563,21.193,28.969,17.297,11.675,14.708,66.99
2020-05-23 2:00,17.44911111,53.94322222,9.371666667,13.55111111,14.84166667,44.06361111,1.425500622,71.93905556,1.419272628,99616.07833,0.483,16.478,17.285,17.368,28.178,15.833,12.347,14.049,70.061
2020-05-23 3:00,16.86466667,55.35405556,9.755,13.97555556,15.27222222,45.78466667,1.425418594,75.75638889,1.419210817,99609.98278,0.29,18.458,18.748,14.37,30.684,17.973,12.714,13.394,72.577
2020-05-23 4:00,16.70133333,57.13405556,10.555,15.15833333,16.52055556,45.36361111,1.425415033,80.32655556,1.419167283,99596.67278,3.188,20.727,23.928,11.95,29.829,16.616,13.215,13.5,73.29
2020-05-23 5:00,16.7485,57.24066667,10.88333333,15.64833333,17.00055556,43.38572222,1.425459717,80.03511111,1.419172222,99619.85778,1.003,17.862,19.067,12.288,29.42,16.554,12.873,13.434,74.358
2020-05-23 6:00,17.48394444,57.84244444,8.943888889,12.79666667,13.895,46.46155556,1.425451756,91.72344444,1.41912615,99660.315,0.926,12.067,12.971,24.628,22.76,13.273,9.496,14.24,73.287
2020-05-23 7:00,23.96433333,43.70083333,6.584444444,9.483888889,10.28666667,43.94094444,1.426027078,80.32994444,1.419597906,99656.78167,0.899,6.604,7.503,34.438,20.629,12.598,8.032,18.018,60.489
2020-05-23 8:00,29.94911111,33.03955556,4.979444444,6.595,7.203333333,44.22716667,1.4266087,58.33133333,1.42021965,99654.96167,1.501,6.847,8.348,37.776,22.473,15.42,7.047,21.401,50.35
2020-05-23 9:00,32.59344444,29.32422222,4.040555556,5.666666667,6.332777778,56.11727778,1.426644194,51.43272222,1.420502328,99690.65833,1.334,6.067,7.4,45.241,25.465,17.374,8.095,22.74,45.551
2020-05-23 10:00,33.86016667,27.95516667,7.456111111,10.11722222,10.99666667,64.6495,1.426613367,66.12505556,1.420513511,99754.02556,3.02,10.382,13.548,44.97,27.608,16.595,11.013,22.536,45.347
2020-05-23 11:00,34.29805556,26.82961111,8.074444444,10.68555556,11.63111111,66.55116667,1.426630222,72.89733333,1.420505811,99817.07278,1.817,8.199,10.016,53.466,27.723,16.314,11.407,23.144,41.901
2020-05-23 12:00,34.71772222,26.13405556,4.283333333,6.045,6.805,71.82872222,1.426571128,71.2875,1.420561917,99809.07556,0.69,4.708,5.398,59.327,24.397,15.178,9.219,24.742,37.435
2020-05-23 13:00,33.03688889,28.18555556,4.188333333,5.918888889,6.638333333,69.7515,1.426404383,70.77166667,1.42038555,99801.595,0.981,5.508,6.44,59.107,20.337,11.369,8.967,24.553,38.631
2020-05-23 14:00,32.98305556,32.10822222,4.047777778,5.693888889,6.355555556,64.96311111,1.426511706,68.1545,1.420398656,99774.99667,0.569,3.556,4.125,55.333,16.874,9.121,7.754,24.55,45.385
2020-05-23 15:00,33.18488889,32.02288889,5.796111111,8.617777778,9.475,64.35261111,1.426550828,57.62383333,1.420501889,99744.73167,0.603,3.983,4.586,55.305,19.209,9.397,9.814,24.283,47.125
2020-05-23 16:00,33.30905556,32.25327778,2.799444444,4.003888889,4.486111111,59.03483333,1.426685483,56.21416667,1.420526028,99694.49833,0.546,3.129,3.675,50.198,13.968,7.443,6.525,24.545,47.496
2020-05-23 17:00,32.55372222,33.56377778,1.807222222,2.774444444,3.17,58.936,1.426590772,53.70805556,1.42047105,99707.54833,0.584,3.076,3.66,46.305,12.958,7.519,5.432,23.91,50.192
2020-05-23 18:00,29.65961111,37.81372222,6.965555556,8.688333333,9.453333333,48.34694444,1.426492978,53.12922222,1.42022815,99713.77556,0.353,1.976,2.329,45.448,15.082,9.76,5.327,23.205,52.014
2020-05-23 19:00,27.24766667,40.02155556,5.566111111,7.117222222,7.848888889,43.86033333,1.42633255,54.39055556,1.420015639,99702.81833,0.245,2.532,2.776,45.515,14.181,8.905,5.277,22.472,51.351
2020-05-23 20:00,25.77511111,44.97144444,6.677777778,8.784444444,9.372777778,45.95738889,1.426148644,58.9645,1.419877972,99729.43,0.256,4.277,4.533,41.289,14.396,8.491,5.903,21.504,57.948
2020-05-23 21:00,24.04922222,49.44411111,5.806111111,8.340555556,9.376666667,47.4385,1.425955844,67.84327778,1.419692272,99771.18222,0.34,13.843,13.966,28.742,39.593,29.325,10.303,20.047,64.484
2020-05-23 22:00,22.551,53.70583333,10.24555556,14.79444444,16.02666667,46.73883333,1.425836656,75.63922222,1.419532344,99817.52,0.713,15.952,17.679,23.687,49.058,34.493,14.55,19.122,68.874
